onset	duration	sample	trial_type	value	block	speed	stim_file
146.473333	0.7440	87885	morse_19	19	1	15CPM	audio/15-S.mp3
151.470000	1.6800	90883	morse_22	22	1	15CPM	audio/15-V.mp3
155.076667	0.7440	93047	morse_14	14	1	15CPM	audio/15-N.mp3
160.335000	2.3040	96202	morse_17	17	1	15CPM	audio/15-Q.mp3
166.833333	1.0800	100101	morse_18	18	1	15CPM	audio/15-R.mp3
171.113333	1.3920	102669	morse_7	7	1	15CPM	audio/15-G.mp3
176.765000	1.9680	106060	morse_15	15	1	15CPM	audio/15-O.mp3
181.655000	1.3920	108994	morse_12	12	1	15CPM	audio/15-L.mp3
186.466667	1.7280	111881	morse_16	16	1	15CPM	audio/15-P.mp3
192.585000	1.7280	115552	morse_16	16	1	15CPM	audio/15-P.mp3
197.870000	0.0720	118723	morse_5	5	1	15CPM	audio/15-E.mp3
200.576667	1.3200	120347	morse_13	13	1	15CPM	audio/15-M.mp3
205.378333	1.3920	123228	morse_7	7	1	15CPM	audio/15-G.mp3
211.380000	1.0560	126829	morse_4	4	1	15CPM	audio/15-D.mp3
216.588333	0.4080	129954	morse_9	9	1	15CPM	audio/15-I.mp3
220.921667	1.3920	132554	morse_6	6	1	15CPM	audio/15-F.mp3
224.888333	2.3040	134934	morse_10	10	1	15CPM	audio/15-J.mp3
230.321667	1.0080	138194	morse_1	1	1	15CPM	audio/15-A.mp3
233.666667	1.3920	140201	morse_6	6	1	15CPM	audio/15-F.mp3
238.420000	1.0800	143053	morse_8	8	1	15CPM	audio/15-H.mp3
243.133333	0.6720	145881	morse_20	20	1	15CPM	audio/15-T.mp3
247.653333	1.6560	148593	morse_23	23	1	15CPM	audio/15-W.mp3
252.338333	1.3440	151404	morse_21	21	1	15CPM	audio/15-U.mp3
257.038333	0.6720	154224	morse_20	20	1	15CPM	audio/15-T.mp3
260.713333	1.9920	156429	morse_24	24	1	15CPM	audio/15-X.mp3
266.426667	0.4080	159857	morse_9	9	1	15CPM	audio/15-I.mp3
269.733333	1.0800	161841	morse_8	8	1	15CPM	audio/15-H.mp3
273.341667	1.7040	164006	morse_26	26	1	15CPM	audio/15-Z.mp3
