onset	duration	sample	trial_type	value	block	speed	stim_file
172.921667	1.0560	103754	morse_4	4	1	15CPM	audio/15-D.mp3
177.388333	0.0720	106434	morse_5	5	1	15CPM	audio/15-E.mp3
181.055000	1.6560	108634	morse_23	23	1	15CPM	audio/15-W.mp3
185.988333	0.7440	111594	morse_19	19	1	15CPM	audio/15-S.mp3
190.705000	0.7440	114424	morse_14	14	1	15CPM	audio/15-N.mp3
196.121667	1.3920	117674	morse_2	2	1	15CPM	audio/15-B.mp3
201.671667	1.3920	121004	morse_12	12	1	15CPM	audio/15-L.mp3
207.555000	1.6560	124534	morse_11	11	1	15CPM	audio/15-K.mp3
213.588333	1.3200	128154	morse_13	13	1	15CPM	audio/15-M.mp3
218.221667	1.7040	130934	morse_26	26	1	15CPM	audio/15-Z.mp3
224.155000	1.7280	134494	morse_16	16	1	15CPM	audio/15-P.mp3
228.221667	0.4080	136934	morse_9	9	1	15CPM	audio/15-I.mp3
232.586667	1.7280	139553	morse_16	16	1	15CPM	audio/15-P.mp3
237.221667	1.0080	142334	morse_1	1	1	15CPM	audio/15-A.mp3
241.353333	1.3920	144813	morse_7	7	1	15CPM	audio/15-G.mp3
245.121667	2.3040	147074	morse_25	25	1	15CPM	audio/15-Y.mp3
251.871667	0.7440	151124	morse_14	14	1	15CPM	audio/15-N.mp3
256.903333	1.3200	154143	morse_13	13	1	15CPM	audio/15-M.mp3
262.136667	1.0080	157283	morse_1	1	1	15CPM	audio/15-A.mp3
265.353333	1.3920	159213	morse_6	6	1	15CPM	audio/15-F.mp3
270.786667	1.0800	162473	morse_18	18	1	15CPM	audio/15-R.mp3
274.603333	1.6800	164763	morse_22	22	1	15CPM	audio/15-V.mp3
280.803333	1.0560	168483	morse_4	4	1	15CPM	audio/15-D.mp3
286.520000	1.9920	171913	morse_24	24	1	15CPM	audio/15-X.mp3
292.670000	0.7440	175603	morse_19	19	1	15CPM	audio/15-S.mp3
295.920000	1.6800	177553	morse_22	22	1	15CPM	audio/15-V.mp3
301.086667	1.9680	180653	morse_15	15	1	15CPM	audio/15-O.mp3
306.518333	0.6720	183912	morse_20	20	1	15CPM	audio/15-T.mp3
311.186667	1.0800	186713	morse_8	8	1	15CPM	audio/15-H.mp3
315.918333	0.0720	189552	morse_5	5	1	15CPM	audio/15-E.mp3
319.236667	1.7280	191543	morse_3	3	1	15CPM	audio/15-C.mp3
324.351667	1.3440	194612	morse_21	21	1	15CPM	audio/15-U.mp3
328.151667	1.6560	196892	morse_23	23	1	15CPM	audio/15-W.mp3
333.001667	2.3040	199802	morse_25	25	1	15CPM	audio/15-Y.mp3
338.568333	2.3040	203142	morse_17	17	1	15CPM	audio/15-Q.mp3
345.401667	0.6720	207242	morse_20	20	1	15CPM	audio/15-T.mp3
350.268333	1.3920	210162	morse_2	2	1	15CPM	audio/15-B.mp3
355.835000	2.3040	213502	morse_10	10	1	15CPM	audio/15-J.mp3
360.718333	1.9680	216432	morse_15	15	1	15CPM	audio/15-O.mp3
366.035000	1.3920	219622	morse_7	7	1	15CPM	audio/15-G.mp3
370.768333	2.3040	222462	morse_10	10	1	15CPM	audio/15-J.mp3
376.851667	1.7280	226112	morse_3	3	1	15CPM	audio/15-C.mp3
382.233333	2.3040	229341	morse_17	17	1	15CPM	audio/15-Q.mp3
388.251667	1.0800	232952	morse_18	18	1	15CPM	audio/15-R.mp3
394.168333	1.3920	236502	morse_6	6	1	15CPM	audio/15-F.mp3
400.033333	1.0800	240021	morse_8	8	1	15CPM	audio/15-H.mp3
404.950000	1.6560	242971	morse_11	11	1	15CPM	audio/15-K.mp3
410.368333	0.4080	246222	morse_9	9	1	15CPM	audio/15-I.mp3
413.218333	1.9920	247932	morse_24	24	1	15CPM	audio/15-X.mp3
418.000000	1.7040	250801	morse_26	26	1	15CPM	audio/15-Z.mp3
422.650000	1.3440	253591	morse_21	21	1	15CPM	audio/15-U.mp3
427.283333	1.3920	256371	morse_12	12	1	15CPM	audio/15-L.mp3
616.696667	1.0320	370019	morse_28	28	2	30CPM	audio/30-B.mp3
621.961667	1.4400	373178	morse_41	41	2	30CPM	audio/30-O.mp3
627.013333	0.7920	376209	morse_30	30	2	30CPM	audio/30-D.mp3
632.496667	1.6800	379499	morse_36	36	2	30CPM	audio/30-J.mp3
637.321667	1.6800	382394	morse_51	51	2	30CPM	audio/30-Y.mp3
641.928333	0.9840	385158	morse_47	47	2	30CPM	audio/30-U.mp3
647.023333	1.6800	388215	morse_51	51	2	30CPM	audio/30-Y.mp3
653.231667	0.5520	391940	morse_40	40	2	30CPM	audio/30-N.mp3
657.363333	1.4400	394419	morse_50	50	2	30CPM	audio/30-X.mp3
661.548333	1.2720	396930	morse_29	29	2	30CPM	audio/30-C.mp3
666.760000	0.7920	400057	morse_30	30	2	30CPM	audio/30-D.mp3
670.688333	0.7920	402414	morse_44	44	2	30CPM	audio/30-R.mp3
676.446667	1.2720	405869	morse_29	29	2	30CPM	audio/30-C.mp3
681.765000	0.4800	409060	morse_46	46	2	30CPM	audio/30-T.mp3
686.456667	1.2720	411875	morse_42	42	2	30CPM	audio/30-P.mp3
690.600000	0.8160	414361	morse_34	34	2	30CPM	audio/30-H.mp3
694.401667	1.2000	416642	morse_49	49	2	30CPM	audio/30-W.mp3
700.435000	1.2720	420262	morse_52	52	2	30CPM	audio/30-Z.mp3
705.538333	1.0320	423324	morse_28	28	2	30CPM	audio/30-B.mp3
710.918333	0.7440	426552	morse_27	27	2	30CPM	audio/30-A.mp3
714.748333	1.2720	428850	morse_42	42	2	30CPM	audio/30-P.mp3
720.443333	1.0320	432267	morse_33	33	2	30CPM	audio/30-G.mp3
725.958333	0.7920	435576	morse_44	44	2	30CPM	audio/30-R.mp3
730.568333	1.4400	438342	morse_41	41	2	30CPM	audio/30-O.mp3
736.908333	1.2240	442146	morse_48	48	2	30CPM	audio/30-V.mp3
741.421667	1.6800	444854	morse_43	43	2	30CPM	audio/30-Q.mp3
747.645000	0.9600	448588	morse_39	39	2	30CPM	audio/30-M.mp3
752.451667	1.0560	451472	morse_38	38	2	30CPM	audio/30-L.mp3
756.230000	0.8160	453739	morse_34	34	2	30CPM	audio/30-H.mp3
760.276667	1.2240	456167	morse_48	48	2	30CPM	audio/30-V.mp3
764.268333	1.2000	458562	morse_49	49	2	30CPM	audio/30-W.mp3
770.656667	1.6800	462395	morse_43	43	2	30CPM	audio/30-Q.mp3
776.870000	0.9600	466123	morse_39	39	2	30CPM	audio/30-M.mp3
781.378333	1.0320	468828	morse_33	33	2	30CPM	audio/30-G.mp3
785.821667	0.9840	471494	morse_47	47	2	30CPM	audio/30-U.mp3
790.755000	1.2000	474454	morse_37	37	2	30CPM	audio/30-K.mp3
794.523333	0.5520	476715	morse_40	40	2	30CPM	audio/30-N.mp3
797.910000	1.0560	478747	morse_38	38	2	30CPM	audio/30-L.mp3
802.276667	0.3120	481367	morse_35	35	2	30CPM	audio/30-I.mp3
805.826667	0.0720	483497	morse_31	31	2	30CPM	audio/30-E.mp3
809.840000	0.5760	485905	morse_45	45	2	30CPM	audio/30-S.mp3
814.041667	0.0720	488426	morse_31	31	2	30CPM	audio/30-E.mp3
817.971667	1.0320	490784	morse_32	32	2	30CPM	audio/30-F.mp3
822.608333	0.7440	493566	morse_27	27	2	30CPM	audio/30-A.mp3
826.950000	1.2000	496171	morse_37	37	2	30CPM	audio/30-K.mp3
830.598333	1.4400	498360	morse_50	50	2	30CPM	audio/30-X.mp3
835.166667	1.2720	501101	morse_52	52	2	30CPM	audio/30-Z.mp3
840.170000	1.0320	504103	morse_32	32	2	30CPM	audio/30-F.mp3
844.248333	0.5760	506550	morse_45	45	2	30CPM	audio/30-S.mp3
848.456667	0.3120	509075	morse_35	35	2	30CPM	audio/30-I.mp3
851.131667	1.6800	510680	morse_36	36	2	30CPM	audio/30-J.mp3
855.006667	0.4800	513005	morse_46	46	2	30CPM	audio/30-T.mp3
