Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-G	7	1392	1123	2515	0	0
2	block1	15-Q	17	2304	605	2909	1	1
3	block1	15-B	2	1392	845	2237	0	0
4	block1	15-O	15	1968	852	2820	1	0
5	block1	15-X	24	1992	345	2337	1	0
6	block1	15-X	24	1992	373	2365	1	0
7	block1	15-T	20	672	822	1494	1	0
8	block1	15-Y	25	2304	501	2805	1	0
9	block1	15-Z	26	1704	893	2597	0	0
10	block1	15-F	6	1392	1223	2615	1	0
11	block1	15-H	8	1080	670	1750	1	0
12	block1	15-T	20	672	708	1380	1	0
13	block1	15-E	5	72	805	877	1	0
14	block1	15-A	1	1008	989	1997	0	0
15	block1	15-L	12	1392	1420	2812	1	0
16	block1	15-G	7	1392	1243	2635	0	0
17	block1	15-J	10	2304	400	2704	0	0
18	block1	15-N	14	744	1500	2244	1	1
19	block1	15-M	13	1320	663	1983	1	0
20	block1	15-D	4	1056	1232	2288	0	0
21	block1	15-M	13	1320	687	2007	1	0
22	block1	15-V	22	1680	348	2028	0	0
23	block1	15-R	18	1080	1952	3032	1	0
24	block1	15-O	15	1968	418	2386	1	0
25	block1	15-K	11	1656	443	2099	1	0
26	block1	15-S	19	744	818	1562	1	0
27	block1	15-C	3	1728	1430	3158	0	0
28	block1	15-C	3	1728	1041	2769	0	0
29	block1	15-V	22	1680	707	2387	0	0
30	block1	15-H	8	1080	1370	2450	1	0
31	block1	15-L	12	1392	1694	3086	1	0
32	block1	15-A	1	1008	830	1838	0	0
33	block1	15-I	9	408	1047	1455	1	0
34	block1	15-B	2	1392	856	2248	0	0
35	block1	15-J	10	2304	362	2666	0	0
36	block1	15-P	16	1728	1007	2735	1	0
37	block1	15-W	23	1656	689	2345	0	0
38	block1	15-Q	17	2304	335	2639	1	1
39	block1	15-Z	26	1704	720	2424	0	0
40	block1	15-R	18	1080	1119	2199	1	0
41	block1	15-P	16	1728	1113	2841	1	0
42	block1	15-U	21	1344	597	1941	0	0
43	block1	15-D	4	1056	1044	2100	0	0
44	block1	15-U	21	1344	654	1998	0	0
45	block1	15-Y	25	2304	325	2629	1	0
46	block1	15-S	19	744	996	1740	1	0
47	block1	15-I	9	408	843	1251	1	0
48	block1	15-F	6	1392	210	1602	0	1
49	block1	15-K	11	1656	1211	2867	1	0
50	block1	15-N	14	744	784	1528	0	0
51	block1	15-E	5	72	894	966	1	0
52	block1	15-W	23	1656	803	2459	0	0
53	block2	30-Z	52	1272	693	1965	0	0
54	block2	30-C	29	1272	1841	3113	0	0
55	block2	30-S	45	576	1055	1631	1	0
56	block2	30-H	34	816	742	1558	1	0
57	block2	30-X	50	1440	1429	2869	1	0
58	block2	30-I	35	312	1738	2050	1	0
59	block2	30-G	33	1032	1510	2542	0	0
60	block2	30-J	36	1680	971	2651	0	0
61	block2	30-B	28	1032	933	1965	0	0
62	block2	30-S	45	576	1093	1669	1	0
63	block2	30-P	42	1272	2238	3510	1	0
64	block2	30-Q	43	1680	1043	2723	1	1
65	block2	30-M	39	960	562	1522	1	0
66	block2	30-J	36	1680	721	2401	0	0
67	block2	30-Q	43	1680	369	2049	1	1
68	block2	30-E	31	72	866	938	1	0
69	block2	30-T	46	480	595	1075	1	0
70	block2	30-V	48	1224	565	1789	0	0
71	block2	30-N	40	552	1358	1910	1	1
72	block2	30-P	42	1272	1919	3191	0	1
73	block2	30-A	27	744	1095	1839	0	0
74	block2	30-Y	51	1680	588	2268	1	0
75	block2	30-F	32	1032	1112	2144	1	0
76	block2	30-A	27	744	933	1677	0	0
77	block2	30-H	34	816	606	1422	1	0
78	block2	30-N	40	552	1037	1589	0	0
79	block2	30-O	41	1440	343	1783	1	0
80	block2	30-D	30	792	1240	2032	0	0
81	block2	30-D	30	792	2167	2959	0	0
82	block2	30-L	38	1056	1735	2791	0	1
83	block2	30-K	37	1200	1809	3009	1	0
84	block2	30-C	29	1272	1091	2363	0	0
85	block2	30-U	47	984	703	1687	0	0
86	block2	30-E	31	72	977	1049	1	0
87	block2	30-R	44	792	2085	2877	0	1
88	block2	30-Z	52	1272	815	2087	0	0
89	block2	30-W	49	1200	643	1843	0	0
90	block2	30-X	50	1440	789	2229	1	0
91	block2	30-Y	51	1680	508	2188	1	0
92	block2	30-M	39	960	899	1859	1	0
93	block2	30-K	37	1200	436	1636	1	0
94	block2	30-U	47	984	584	1568	0	0
95	block2	30-I	35	312	953	1265	1	0
96	block2	30-T	46	480	833	1313	1	0
97	block2	30-W	49	1200	1056	2256	0	0
98	block2	30-O	41	1440	1076	2516	1	0
99	block2	30-G	33	1032	1465	2497	0	0
100	block2	30-L	38	1056	1456	2512	1	0
101	block2	30-B	28	1032	826	1858	0	0
102	block2	30-V	48	1224	441	1665	0	0
103	block2	30-F	32	1032	938	1970	1	0
104	block2	30-R	44	792	1375	2167	1	0
105	block3	40-G	59	888	1078	1966	0	0
106	block3	40-C	55	1080	856	1936	0	0
107	block3	40-Y	77	1440	506	1946	1	0
108	block3	40-X	76	1248	444	1692	1	0
109	block3	40-T	72	408	917	1325	1	0
110	block3	40-N	66	480	958	1438	0	0
111	block3	40-R	70	696	1898	2594	1	0
