onset	duration	sample	trial_type	value	block	speed	stim_file
158.553333	1.3920	95133	morse_6	6	1	15CPM	audio/15-F.mp3
165.770000	2.3040	99463	morse_25	25	1	15CPM	audio/15-Y.mp3
172.988333	1.3920	103794	morse_7	7	1	15CPM	audio/15-G.mp3
180.220000	2.3040	108133	morse_10	10	1	15CPM	audio/15-J.mp3
187.753333	1.0560	112653	morse_4	4	1	15CPM	audio/15-D.mp3
191.886667	0.7440	115133	morse_14	14	1	15CPM	audio/15-N.mp3
195.703333	1.9680	117423	morse_15	15	1	15CPM	audio/15-O.mp3
201.670000	0.7440	121003	morse_14	14	1	15CPM	audio/15-N.mp3
206.470000	1.6560	123883	morse_11	11	1	15CPM	audio/15-K.mp3
212.120000	1.7280	127273	morse_3	3	1	15CPM	audio/15-C.mp3
217.453333	0.6720	130473	morse_20	20	1	15CPM	audio/15-T.mp3
221.053333	1.3440	132633	morse_21	21	1	15CPM	audio/15-U.mp3
225.020000	1.7040	135013	morse_26	26	1	15CPM	audio/15-Z.mp3
229.703333	2.3040	137823	morse_17	17	1	15CPM	audio/15-Q.mp3
235.453333	1.9920	141273	morse_24	24	1	15CPM	audio/15-X.mp3
241.403333	1.3920	144843	morse_6	6	1	15CPM	audio/15-F.mp3
245.653333	1.3920	147393	morse_2	2	1	15CPM	audio/15-B.mp3
250.685000	1.6560	150412	morse_11	11	1	15CPM	audio/15-K.mp3
256.151667	1.6560	153692	morse_23	23	1	15CPM	audio/15-W.mp3
261.185000	0.0720	156712	morse_5	5	1	15CPM	audio/15-E.mp3
264.851667	1.7040	158912	morse_26	26	1	15CPM	audio/15-Z.mp3
269.418333	1.0800	161652	morse_18	18	1	15CPM	audio/15-R.mp3
275.951667	1.6800	165572	morse_22	22	1	15CPM	audio/15-V.mp3
280.185000	0.6720	168112	morse_20	20	1	15CPM	audio/15-T.mp3
284.201667	1.3920	170522	morse_12	12	1	15CPM	audio/15-L.mp3
289.985000	1.9920	173992	morse_24	24	1	15CPM	audio/15-X.mp3
