Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-T	20	672	2671	3343	0	0
2	block1	15-V	22	1680	857	2537	3	0
3	block1	15-Z	26	1704	840	2544	2	0
4	block1	15-O	15	1968	1012	2980	0	0
5	block1	15-H	8	1080	1285	2365	4	0
6	block1	15-W	23	1656	967	2623	2	1
7	block1	15-B	2	1392	824	2216	3	0
8	block1	15-P	16	1728	818	2546	3	1
9	block1	15-A	1	1008	979	1987	1	0
10	block1	15-V	22	1680	680	2360	3	0
11	block1	15-J	10	2304	1016	3320	2	1
12	block1	15-D	4	1056	819	1875	2	0
13	block1	15-Q	17	2304	855	3159	3	1
14	block1	15-S	19	744	886	1630	3	0
15	block1	15-T	20	672	971	1643	0	0
16	block1	15-W	23	1656	1351	3007	1	0
17	block1	15-Y	25	2304	661	2965	2	1
18	block1	15-R	18	1080	2114	3194	1	1
19	block1	15-F	6	1392	831	2223	2	1
20	block1	15-M	13	1320	1407	2727	0	0
21	block1	15-C	3	1728	775	2503	2	0
22	block1	15-K	11	1656	1396	3052	1	0
23	block1	15-F	6	1392	1916	3308	3	0
24	block1	15-B	2	1392	1971	3363	3	0
25	block1	15-U	21	1344	304	1648	2	0
26	block1	15-I	9	408	772	1180	2	0
27	block1	15-Q	17	2304	1471	3775	3	1
28	block1	15-D	4	1056	725	1781	2	0
29	block1	15-C	3	1728	762	2490	3	1
30	block1	15-U	21	1344	1401	2745	2	0
31	block1	15-E	5	72	982	1054	1	0
32	block1	15-S	19	744	969	1713	3	0
33	block1	15-E	5	72	809	881	1	0
34	block1	15-I	9	408	629	1037	2	0
35	block1	15-P	16	1728	993	2721	2	0
36	block1	15-J	10	2304	670	2974	1	0
37	block1	15-K	11	1656	1035	2691	1	0
38	block1	15-O	15	1968	821	2789	0	0
39	block1	15-A	1	1008	1256	2264	1	0
40	block1	15-Y	25	2304	1279	3583	2	1
41	block1	15-M	13	1320	991	2311	0	0
42	block1	15-N	14	744	869	1613	1	0
43	block1	15-X	24	1992	1349	3341	2	0
44	block1	15-X	24	1992	2901	4893	3	1
45	block1	15-R	18	1080	688	1768	2	0
46	block1	15-L	12	1392	896	2288	3	0
47	block1	15-L	12	1392	3000	4392	NaN	1
48	block1	15-Z	26	1704	838	2542	2	0
49	block1	15-H	8	1080	1319	2399	3	1
50	block1	15-N	14	744	1095	1839	1	0
51	block1	15-G	7	1392	626	2018	1	0
52	block1	15-G	7	1392	586	1978	1	0
53	block2	30-A	27	744	2137	2881	1	0
54	block2	30-C	29	1272	1926	3198	3	1
55	block2	30-G	33	1032	1094	2126	2	1
56	block2	30-W	49	1200	510	1710	2	1
57	block2	30-S	45	576	884	1460	3	0
58	block2	30-O	41	1440	1944	3384	0	0
59	block2	30-J	36	1680	2291	3971	1	0
60	block2	30-C	29	1272	551	1823	2	0
61	block2	30-P	42	1272	1327	2599	2	0
62	block2	30-D	30	792	756	1548	2	0
63	block2	30-F	32	1032	1867	2899	3	0
64	block2	30-U	47	984	2697	3681	2	0
65	block2	30-V	48	1224	1230	2454	3	0
66	block2	30-H	34	816	1299	2115	4	0
67	block2	30-A	27	744	2286	3030	1	0
68	block2	30-G	33	1032	920	1952	1	0
69	block2	30-P	42	1272	1112	2384	2	0
70	block2	30-U	47	984	484	1468	2	0
71	block2	30-W	49	1200	1092	2292	1	0
72	block2	30-D	30	792	1291	2083	2	0
73	block2	30-M	39	960	1437	2397	0	0
74	block2	30-I	35	312	895	1207	2	0
75	block2	30-X	50	1440	1777	3217	3	1
76	block2	30-V	48	1224	672	1896	3	0
77	block2	30-Q	43	1680	441	2121	2	1
78	block2	30-M	39	960	1131	2091	0	0
79	block2	30-X	50	1440	1889	3329	2	0
