Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
91	block2	30-W	49	1200	2174	3374	0	0
92	block2	30-R	44	792	915	1707	1	0
93	block2	30-S	45	576	674	1250	1	0
94	block2	30-P	42	1272	1162	2434	1	0
95	block2	30-E	31	72	731	803	1	0
96	block2	30-L	38	1056	602	1658	1	0
97	block2	30-G	33	1032	1890	2922	1	1
98	block2	30-V	48	1224	288	1512	0	0
99	block2	30-G	33	1032	1227	2259	0	0
100	block2	30-C	29	1272	1450	2722	0	0
101	block2	30-O	41	1440	298	1738	1	0
102	block2	30-I	35	312	861	1173	1	0
103	block2	30-U	47	984	501	1485	0	0
104	block2	30-I	35	312	1297	1609	1	0
105	block3	40-E	57	72	788	860	1	0
106	block3	40-U	73	840	323	1163	0	0
107	block3	40-I	61	288	508	796	1	0
108	block3	40-L	64	912	544	1456	1	0
109	block3	40-Z	78	1080	1061	2141	0	0
110	block3	40-I	61	288	506	794	1	0
111	block3	40-O	67	1224	436	1660	1	0
112	block3	40-Y	77	1440	332	1772	1	0
113	block3	40-P	68	1080	1385	2465	0	1
114	block3	40-K	63	1032	837	1869	1	0
115	block3	40-O	67	1224	128	1352	1	0
116	block3	40-S	71	504	473	977	1	0
117	block3	40-R	70	696	1633	2329	0	1
118	block3	40-X	76	1248	399	1647	1	0
119	block3	40-F	58	888	711	1599	1	0
120	block3	40-D	56	696	1060	1756	0	0
121	block3	40-Q	69	1440	1778	3218	1	1
122	block3	40-V	74	1056	380	1436	0	0
123	block3	40-H	60	720	818	1538	1	0
124	block3	40-W	75	1032	921	1953	0	0
125	block3	40-R	70	696	668	1364	1	0
126	block3	40-F	58	888	712	1600	1	0
127	block3	40-T	72	408	998	1406	1	0
128	block3	40-U	73	840	2376	3216	0	0
129	block3	40-P	68	1080	912	1992	1	0
130	block3	40-C	55	1080	1579	2659	0	0
131	block3	40-L	64	912	785	1697	1	0
132	block3	40-M	65	816	709	1525	1	0
133	block3	40-M	65	816	419	1235	1	0
134	block3	40-D	56	696	869	1565	0	0
135	block3	40-N	66	480	2897	3377	0	0
136	block3	40-A	53	624	2711	3335	0	0
137	block3	40-X	76	1248	305	1553	1	0
138	block3	40-A	53	624	774	1398	0	0
139	block3	40-G	59	888	823	1711	0	0
140	block3	40-B	54	912	3000	3912	NaN	1
141	block3	40-Z	78	1080	565	1645	0	0
142	block3	40-G	59	888	695	1583	0	0
143	block3	40-B	54	912	581	1493	0	0
144	block3	40-N	66	480	539	1019	0	0
145	block3	40-Y	77	1440	274	1714	1	0
146	block3	40-J	62	1440	1256	2696	0	0
147	block3	40-H	60	720	535	1255	1	0
148	block3	40-K	63	1032	1836	2868	0	1
149	block3	40-Q	69	1440	1352	2792	1	1
150	block3	40-W	75	1032	1094	2126	0	0
151	block3	40-V	74	1056	336	1392	0	0
152	block3	40-T	72	408	790	1198	1	0
153	block3	40-S	71	504	802	1306	1	0
154	block3	40-E	57	72	620	692	1	0
155	block3	40-C	55	1080	817	1897	0	0
156	block3	40-J	62	1440	937	2377	0	0
