Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-W	23	1656	717	2373	0	0
2	block1	15-F	6	1392	265	1657	0	1
3	block1	15-R	18	1080	883	1963	0	1
4	block1	15-Y	25	2304	517	2821	1	0
5	block1	15-D	4	1056	835	1891	0	0
6	block1	15-N	14	744	1309	2053	1	1
7	block1	15-U	21	1344	411	1755	0	0
8	block1	15-Q	17	2304	814	3118	1	1
9	block1	15-Z	26	1704	648	2352	0	0
10	block1	15-Q	17	2304	655	2959	1	1
11	block1	15-Z	26	1704	594	2298	0	0
12	block1	15-S	19	744	608	1352	1	0
13	block1	15-F	6	1392	374	1766	0	1
14	block1	15-K	11	1656	1005	2661	1	0
15	block1	15-L	12	1392	991	2383	1	0
16	block1	15-E	5	72	860	932	1	0
17	block1	15-Y	25	2304	962	3266	1	0
18	block1	15-N	14	744	747	1491	1	1
19	block1	15-O	15	1968	488	2456	1	0
20	block1	15-T	20	672	672	1344	1	0
21	block1	15-H	8	1080	1239	2319	1	0
22	block1	15-J	10	2304	1149	3453	0	0
23	block1	15-S	19	744	567	1311	1	0
24	block1	15-E	5	72	786	858	1	0
25	block1	15-K	11	1656	538	2194	1	0
26	block1	15-G	7	1392	569	1961	1	1
27	block1	15-V	22	1680	324	2004	0	0
28	block1	15-J	10	2304	407	2711	0	0
29	block1	15-X	24	1992	756	2748	1	0
30	block1	15-A	1	1008	560	1568	0	0
31	block1	15-C	3	1728	1405	3133	1	1
32	block1	15-B	2	1392	1064	2456	0	0
33	block1	15-O	15	1968	369	2337	1	0
34	block1	15-U	21	1344	423	1767	0	0
35	block1	15-H	8	1080	532	1612	1	0
36	block1	15-M	13	1320	1317	2637	1	0
37	block1	15-B	2	1392	855	2247	0	0
38	block1	15-D	4	1056	1188	2244	0	0
39	block1	15-L	12	1392	1017	2409	1	0
40	block1	15-P	16	1728	601	2329	0	1
41	block1	15-V	22	1680	459	2139	0	0
42	block1	15-I	9	408	927	1335	1	0
43	block1	15-X	24	1992	763	2755	1	0
44	block1	15-G	7	1392	826	2218	1	1
45	block1	15-A	1	1008	622	1630	0	0
46	block1	15-R	18	1080	1042	2122	0	1
47	block1	15-M	13	1320	573	1893	1	0
48	block1	15-C	3	1728	448	2176	1	1
