Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
117	block3	40-F	58	888	1332	2220	3	0
118	block3	40-N	66	480	1018	1498	0	1
119	block3	40-U	73	840	1235	2075	3	1
120	block3	40-G	59	888	772	1660	0	1
121	block3	40-N	66	480	929	1409	0	1
122	block3	40-S	71	504	797	1301	3	0
123	block3	40-A	53	624	503	1127	1	0
124	block3	40-O	67	1224	377	1601	0	0
125	block3	40-P	68	1080	309	1389	1	1
126	block3	40-X	76	1248	1877	3125	1	1
127	block3	40-R	70	696	463	1159	1	1
128	block3	40-V	74	1056	358	1414	3	0
129	block3	40-L	64	912	790	1702	2	1
130	block3	40-Z	78	1080	679	1759	1	1
131	block3	40-Q	69	1440	1411	2851	0	1
132	block3	40-R	70	696	476	1172	1	1
133	block3	40-H	60	720	847	1567	4	0
134	block3	40-G	59	888	568	1456	0	1
135	block3	40-A	53	624	813	1437	1	0
136	block3	40-L	64	912	1072	1984	2	1
137	block3	40-I	61	288	784	1072	2	0
138	block3	40-Z	78	1080	778	1858	1	1
139	block3	40-X	76	1248	799	2047	1	1
140	block3	40-Q	69	1440	719	2159	0	1
141	block3	40-K	63	1032	593	1625	0	1
142	block3	40-V	74	1056	542	1598	3	0
143	block3	40-U	73	840	1244	2084	2	0
144	block3	40-F	58	888	889	1777	3	0
145	block3	40-D	56	696	684	1380	1	1
146	block3	40-I	61	288	791	1079	2	0
147	block3	40-Y	77	1440	659	2099	0	1
148	block3	40-J	62	1440	731	2171	1	0
149	block3	40-B	54	912	598	1510	2	1
150	block3	40-O	67	1224	901	2125	0	0
151	block3	40-W	75	1032	348	1380	1	0
152	block3	40-C	55	1080	868	1948	0	1
153	block3	40-D	56	696	827	1523	1	1
154	block3	40-S	71	504	628	1132	2	1
155	block3	40-Y	77	1440	462	1902	0	1
156	block3	40-M	65	816	808	1624	0	0
