onset	duration	sample	trial_type	value	block	speed	stim_file
127.656667	1.3920	76595	morse_6	6	1	15CPM	audio/15-F.mp3
133.936667	1.3920	80363	morse_12	12	1	15CPM	audio/15-L.mp3
139.353333	1.3920	83613	morse_2	2	1	15CPM	audio/15-B.mp3
145.443333	0.7440	87267	morse_14	14	1	15CPM	audio/15-N.mp3
151.545000	1.0800	90928	morse_8	8	1	15CPM	audio/15-H.mp3
155.496667	2.3040	93299	morse_10	10	1	15CPM	audio/15-J.mp3
160.510000	1.3920	96307	morse_7	7	1	15CPM	audio/15-G.mp3
167.208333	0.4080	100326	morse_9	9	1	15CPM	audio/15-I.mp3
170.883333	0.4080	102531	morse_9	9	1	15CPM	audio/15-I.mp3
175.101667	1.7280	105062	morse_3	3	1	15CPM	audio/15-C.mp3
180.406667	1.3920	108245	morse_2	2	1	15CPM	audio/15-B.mp3
186.151667	1.7280	111692	morse_16	16	1	15CPM	audio/15-P.mp3
193.928333	1.6800	116358	morse_22	22	1	15CPM	audio/15-V.mp3
197.853333	0.0720	118713	morse_5	5	1	15CPM	audio/15-E.mp3
200.873333	1.9680	120525	morse_15	15	1	15CPM	audio/15-O.mp3
206.828333	1.3920	124098	morse_12	12	1	15CPM	audio/15-L.mp3
211.900000	2.3040	127141	morse_25	25	1	15CPM	audio/15-Y.mp3
218.260000	1.3440	130957	morse_21	21	1	15CPM	audio/15-U.mp3
222.935000	1.0560	133762	morse_4	4	1	15CPM	audio/15-D.mp3
228.018333	2.3040	136812	morse_17	17	1	15CPM	audio/15-Q.mp3
233.991667	0.7440	140396	morse_14	14	1	15CPM	audio/15-N.mp3
237.531667	1.6560	142520	morse_11	11	1	15CPM	audio/15-K.mp3
243.016667	0.7440	145811	morse_19	19	1	15CPM	audio/15-S.mp3
247.740000	0.6720	148645	morse_20	20	1	15CPM	audio/15-T.mp3
251.325000	1.3920	150796	morse_6	6	1	15CPM	audio/15-F.mp3
256.701667	1.3200	154022	morse_13	13	1	15CPM	audio/15-M.mp3
261.601667	1.0560	156962	morse_4	4	1	15CPM	audio/15-D.mp3
266.646667	1.7280	159989	morse_3	3	1	15CPM	audio/15-C.mp3
272.901667	1.7040	163742	morse_26	26	1	15CPM	audio/15-Z.mp3
279.643333	1.0800	167787	morse_18	18	1	15CPM	audio/15-R.mp3
284.260000	1.9920	170557	morse_24	24	1	15CPM	audio/15-X.mp3
290.720000	1.6560	174433	morse_11	11	1	15CPM	audio/15-K.mp3
