onset	duration	sample	trial_type	value	block	speed	stim_file
288.833333	1.0800	173301	morse_23	23	1	15CPM	audio/15-W.mp3
294.878333	0.6720	176928	morse_6	6	1	15CPM	audio/15-F.mp3
299.278333	1.3920	179568	morse_3	3	1	15CPM	audio/15-C.mp3
303.551667	1.9680	182132	morse_15	15	1	15CPM	audio/15-O.mp3
307.523333	0.0720	184515	morse_21	21	1	15CPM	audio/15-U.mp3
312.006667	1.7040	187205	morse_23	23	1	15CPM	audio/15-W.mp3
317.795000	1.3200	190678	morse_22	22	1	15CPM	audio/15-V.mp3
322.445000	1.0800	193468	morse_25	25	1	15CPM	audio/15-Y.mp3
327.731667	1.3920	196640	morse_20	20	1	15CPM	audio/15-T.mp3
332.656667	1.0800	199595	morse_20	20	1	15CPM	audio/15-T.mp3
335.646667	0.7440	201389	morse_22	22	1	15CPM	audio/15-V.mp3
339.908333	0.7440	203946	morse_14	14	1	15CPM	audio/15-N.mp3
344.970000	1.0080	206983	morse_17	17	1	15CPM	audio/15-Q.mp3
353.386667	1.9680	212033	morse_6	6	1	15CPM	audio/15-F.mp3
357.211667	1.9920	214328	morse_16	16	1	15CPM	audio/15-P.mp3
362.500000	2.3040	217501	morse_12	12	1	15CPM	audio/15-L.mp3
367.830000	1.7280	220699	morse_7	7	1	15CPM	audio/15-G.mp3
372.493333	1.0560	223497	morse_2	2	1	15CPM	audio/15-B.mp3
377.245000	1.0800	226348	morse_3	3	1	15CPM	audio/15-C.mp3
382.948333	0.4080	229770	morse_19	19	1	15CPM	audio/15-S.mp3
387.198333	1.6560	232320	morse_19	19	1	15CPM	audio/15-S.mp3
391.938333	1.6800	235164	morse_10	10	1	15CPM	audio/15-J.mp3
397.795000	1.9920	238678	morse_8	8	1	15CPM	audio/15-H.mp3
402.821667	1.7040	241694	morse_1	1	1	15CPM	audio/15-A.mp3
407.406667	2.3040	244445	morse_12	12	1	15CPM	audio/15-L.mp3
412.756667	1.3440	247655	morse_26	26	1	15CPM	audio/15-Z.mp3
417.103333	1.3920	250263	morse_25	25	1	15CPM	audio/15-Y.mp3
422.758333	1.0560	253656	morse_1	1	1	15CPM	audio/15-A.mp3
427.020000	0.0720	256213	morse_5	5	1	15CPM	audio/15-E.mp3
431.381667	1.6560	258830	morse_14	14	1	15CPM	audio/15-N.mp3
434.813333	0.6720	260889	morse_11	11	1	15CPM	audio/15-K.mp3
439.836667	1.3920	263903	morse_18	18	1	15CPM	audio/15-R.mp3
445.496667	1.3920	267299	morse_5	5	1	15CPM	audio/15-E.mp3
449.948333	2.3040	269970	morse_24	24	1	15CPM	audio/15-X.mp3
454.755000	1.0080	272854	morse_10	10	1	15CPM	audio/15-J.mp3
461.420000	2.3040	276853	morse_8	8	1	15CPM	audio/15-H.mp3
465.691667	1.3200	279416	morse_4	4	1	15CPM	audio/15-D.mp3
470.666667	1.3920	282401	morse_9	9	1	15CPM	audio/15-I.mp3
473.326667	1.3920	283997	morse_15	15	1	15CPM	audio/15-O.mp3
477.446667	1.3440	286469	morse_17	17	1	15CPM	audio/15-Q.mp3
483.581667	1.6560	290150	morse_11	11	1	15CPM	audio/15-K.mp3
489.441667	2.3040	293666	morse_13	13	1	15CPM	audio/15-M.mp3
