onset	duration	sample	trial_type	value	block	speed	stim_file
201.385000	1.6560	120832	morse_18	18	1	15CPM	audio/15-R.mp3
205.735000	1.3920	123442	morse_20	20	1	15CPM	audio/15-T.mp3
209.435000	1.7280	125662	morse_6	6	1	15CPM	audio/15-F.mp3
214.851667	1.9680	128912	morse_15	15	1	15CPM	audio/15-O.mp3
219.085000	1.3440	131452	morse_5	5	1	15CPM	audio/15-E.mp3
223.235000	1.6560	133942	morse_26	26	1	15CPM	audio/15-Z.mp3
227.101667	1.6800	136262	morse_13	13	1	15CPM	audio/15-M.mp3
231.666667	2.3040	139001	morse_18	18	1	15CPM	audio/15-R.mp3
237.085000	0.6720	142252	morse_2	2	1	15CPM	audio/15-B.mp3
242.266667	0.6720	145361	morse_8	8	1	15CPM	audio/15-H.mp3
245.935000	1.6800	147562	morse_14	14	1	15CPM	audio/15-N.mp3
249.300000	0.7440	149581	morse_14	14	1	15CPM	audio/15-N.mp3
252.616667	2.3040	151571	morse_1	1	1	15CPM	audio/15-A.mp3
257.283333	1.3920	154371	morse_15	15	1	15CPM	audio/15-O.mp3
262.200000	1.7280	157321	morse_24	24	1	15CPM	audio/15-X.mp3
267.533333	1.3920	160521	morse_10	10	1	15CPM	audio/15-J.mp3
272.366667	1.3920	163421	morse_16	16	1	15CPM	audio/15-P.mp3
276.933333	1.3920	166161	morse_4	4	1	15CPM	audio/15-D.mp3
281.916667	1.7280	169151	morse_8	8	1	15CPM	audio/15-H.mp3
286.516667	0.7440	171911	morse_9	9	1	15CPM	audio/15-I.mp3
290.916667	0.7440	174551	morse_23	23	1	15CPM	audio/15-W.mp3
295.350000	2.3040	177211	morse_22	22	1	15CPM	audio/15-V.mp3
300.450000	1.0800	180271	morse_24	24	1	15CPM	audio/15-X.mp3
304.733333	1.0080	182841	morse_26	26	1	15CPM	audio/15-Z.mp3
308.831667	1.3920	185300	morse_17	17	1	15CPM	audio/15-Q.mp3
316.481667	1.7040	189890	morse_21	21	1	15CPM	audio/15-U.mp3
320.581667	2.3040	192350	morse_2	2	1	15CPM	audio/15-B.mp3
326.000000	1.0080	195601	morse_4	4	1	15CPM	audio/15-D.mp3
330.115000	0.0720	198070	morse_5	5	1	15CPM	audio/15-E.mp3
333.948333	0.7440	200370	morse_11	11	1	15CPM	audio/15-K.mp3
339.665000	1.6560	203800	morse_20	20	1	15CPM	audio/15-T.mp3
342.898333	1.0800	205740	morse_7	7	1	15CPM	audio/15-G.mp3
347.565000	0.0720	208540	morse_6	6	1	15CPM	audio/15-F.mp3
350.931667	1.9920	210560	morse_25	25	1	15CPM	audio/15-Y.mp3
355.448333	2.3040	213270	morse_1	1	1	15CPM	audio/15-A.mp3
359.798333	1.0800	215880	morse_25	25	1	15CPM	audio/15-Y.mp3
365.865000	1.0560	219520	morse_13	13	1	15CPM	audio/15-M.mp3
369.548333	0.4080	221730	morse_7	7	1	15CPM	audio/15-G.mp3
374.748333	1.9680	224850	morse_12	12	1	15CPM	audio/15-L.mp3
379.781667	2.3040	227870	morse_21	21	1	15CPM	audio/15-U.mp3
383.098333	1.6560	229860	morse_23	23	1	15CPM	audio/15-W.mp3
387.415000	1.3200	232450	morse_10	10	1	15CPM	audio/15-J.mp3
392.846667	1.0560	235709	morse_9	9	1	15CPM	audio/15-I.mp3
396.615000	1.3920	237970	morse_3	3	1	15CPM	audio/15-C.mp3
402.431667	1.3920	241460	morse_11	11	1	15CPM	audio/15-K.mp3
407.246667	1.7040	244349	morse_19	19	1	15CPM	audio/15-S.mp3
410.346667	1.7280	246209	morse_19	19	1	15CPM	audio/15-S.mp3
414.296667	0.4080	248579	morse_3	3	1	15CPM	audio/15-C.mp3
420.031667	1.3200	252020	morse_17	17	1	15CPM	audio/15-Q.mp3
424.846667	1.0800	254909	morse_16	16	1	15CPM	audio/15-P.mp3
429.763333	1.9920	257859	morse_22	22	1	15CPM	audio/15-V.mp3
434.680000	1.3440	260809	morse_12	12	1	15CPM	audio/15-L.mp3
625.276667	1.4400	375167	morse_44	44	2	30CPM	audio/30-R.mp3
630.295000	1.0320	378178	morse_37	37	2	30CPM	audio/30-K.mp3
634.641667	1.0560	380786	morse_43	43	2	30CPM	audio/30-Q.mp3
639.955000	0.5760	383974	morse_39	39	2	30CPM	audio/30-M.mp3
645.608333	1.0560	387366	morse_30	30	2	30CPM	audio/30-D.mp3
650.146667	0.8160	390089	morse_43	43	2	30CPM	audio/30-Q.mp3
654.560000	1.0320	392737	morse_28	28	2	30CPM	audio/30-B.mp3
658.426667	0.7920	395057	morse_34	34	2	30CPM	audio/30-H.mp3
662.490000	1.4400	397495	morse_41	41	2	30CPM	audio/30-O.mp3
667.633333	1.0320	400581	morse_42	42	2	30CPM	audio/30-P.mp3
671.993333	0.3120	403197	morse_33	33	2	30CPM	audio/30-G.mp3
675.441667	1.4400	405266	morse_41	41	2	30CPM	audio/30-O.mp3
679.763333	0.7440	407859	morse_42	42	2	30CPM	audio/30-P.mp3
683.341667	0.0720	410006	morse_45	45	2	30CPM	audio/30-S.mp3
686.238333	0.5760	411744	morse_46	46	2	30CPM	audio/30-T.mp3
690.245000	1.2720	414148	morse_34	34	2	30CPM	audio/30-H.mp3
694.241667	1.2000	416546	morse_52	52	2	30CPM	audio/30-Z.mp3
697.696667	1.2720	418619	morse_49	49	2	30CPM	audio/30-W.mp3
700.720000	0.0720	420433	morse_30	30	2	30CPM	audio/30-D.mp3
