Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-T	20	672	638	1310	1	0
2	block1	15-F	6	1392	824	2216	1	0
3	block1	15-S	19	744	1028	1772	1	0
4	block1	15-I	9	408	757	1165	1	0
5	block1	15-P	16	1728	655	2383	1	0
6	block1	15-Q	17	2304	735	3039	1	1
7	block1	15-O	15	1968	724	2692	1	0
8	block1	15-A	1	1008	898	1906	0	0
9	block1	15-U	21	1344	615	1959	0	0
10	block1	15-E	5	72	872	944	1	0
11	block1	15-B	2	1392	1068	2460	0	0
12	block1	15-U	21	1344	566	1910	0	0
13	block1	15-G	7	1392	1259	2651	0	0
14	block1	15-D	4	1056	999	2055	0	0
15	block1	15-Y	25	2304	777	3081	1	0
16	block1	15-D	4	1056	789	1845	0	0
17	block1	15-C	3	1728	794	2522	0	0
18	block1	15-C	3	1728	587	2315	0	0
19	block1	15-E	5	72	972	1044	1	0
20	block1	15-M	13	1320	777	2097	1	0
21	block1	15-L	12	1392	861	2253	1	0
22	block1	15-M	13	1320	783	2103	1	0
23	block1	15-P	16	1728	782	2510	1	0
24	block1	15-J	10	2304	568	2872	0	0
25	block1	15-X	24	1992	714	2706	1	0
26	block1	15-L	12	1392	990	2382	1	0
27	block1	15-H	8	1080	1027	2107	1	0
28	block1	15-N	14	744	1106	1850	0	0
29	block1	15-F	6	1392	894	2286	1	0
30	block1	15-A	1	1008	995	2003	0	0
31	block1	15-Z	26	1704	1239	2943	0	0
32	block1	15-V	22	1680	671	2351	0	0
33	block1	15-S	19	744	1195	1939	1	0
34	block1	15-J	10	2304	408	2712	0	0
35	block1	15-O	15	1968	418	2386	1	0
36	block1	15-K	11	1656	991	2647	1	0
37	block1	15-H	8	1080	728	1808	1	0
38	block1	15-R	18	1080	663	1743	1	0
39	block1	15-N	14	744	1009	1753	0	0
40	block1	15-B	2	1392	922	2314	0	0
41	block1	15-R	18	1080	887	1967	1	0
42	block1	15-W	23	1656	792	2448	0	0
43	block1	15-Y	25	2304	1203	3507	1	0
44	block1	15-Z	26	1704	847	2551	0	0
45	block1	15-X	24	1992	430	2422	1	0
46	block1	15-K	11	1656	1458	3114	1	0
47	block1	15-Q	17	2304	386	2690	1	1
48	block1	15-V	22	1680	353	2033	0	0
49	block1	15-T	20	672	541	1213	1	0
