Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
129	block3	40-X	76	1248	335	1583	1	0
130	block3	40-V	74	1056	341	1397	0	0
131	block3	40-W	75	1032	1364	2396	0	0
132	block3	40-S	71	504	428	932	1	0
133	block3	40-D	56	696	753	1449	0	0
134	block3	40-Y	77	1440	1177	2617	1	0
135	block3	40-Q	69	1440	774	2214	1	1
136	block3	40-E	57	72	815	887	1	0
137	block3	40-N	66	480	766	1246	0	0
138	block3	40-A	53	624	587	1211	0	0
139	block3	40-B	54	912	878	1790	0	0
140	block3	40-C	55	1080	836	1916	0	0
141	block3	40-J	62	1440	1404	2844	0	0
142	block3	40-T	72	408	588	996	1	0
143	block3	40-K	63	1032	498	1530	1	0
144	block3	40-V	74	1056	243	1299	0	0
145	block3	40-R	70	696	1234	1930	1	0
146	block3	40-B	54	912	562	1474	0	0
147	block3	40-T	72	408	754	1162	1	0
148	block3	40-K	63	1032	268	1300	1	0
149	block3	40-Q	69	1440	283	1723	1	1
150	block3	40-E	57	72	765	837	1	0
151	block3	40-I	61	288	575	863	1	0
152	block3	40-R	70	696	522	1218	1	0
153	block3	40-O	67	1224	239	1463	1	0
154	block3	40-H	60	720	473	1193	1	0
155	block3	40-F	58	888	481	1369	1	0
156	block3	40-G	59	888	736	1624	0	0
