Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-N	14	744	1330	2074	0	1
2	block1	15-X	24	1992	710	2702	2	0
3	block1	15-O	15	1968	475	2443	0	0
4	block1	15-K	11	1656	1001	2657	0	1
5	block1	15-R	18	1080	1641	2721	1	1
6	block1	15-M	13	1320	898	2218	0	0
7	block1	15-V	22	1680	336	2016	3	0
8	block1	15-T	20	672	808	1480	0	0
9	block1	15-F	6	1392	1215	2607	2	1
10	block1	15-V	22	1680	285	1965	3	0
11	block1	15-L	12	1392	1076	2468	2	1
12	block1	15-C	3	1728	1621	3349	2	0
13	block1	15-K	11	1656	1267	2923	0	1
14	block1	15-A	1	1008	813	1821	1	0
15	block1	15-W	23	1656	961	2617	1	0
16	block1	15-J	10	2304	454	2758	1	0
17	block1	15-S	19	744	935	1679	3	0
18	block1	15-H	8	1080	942	2022	4	0
19	block1	15-A	1	1008	714	1722	1	0
20	block1	15-O	15	1968	557	2525	0	0
21	block1	15-F	6	1392	1086	2478	2	1
22	block1	15-J	10	2304	344	2648	1	0
23	block1	15-E	5	72	956	1028	1	0
24	block1	15-D	4	1056	939	1995	1	1
25	block1	15-P	16	1728	647	2375	1	1
26	block1	15-Z	26	1704	1164	2868	1	1
27	block1	15-Q	17	2304	1507	3811	1	0
28	block1	15-E	5	72	989	1061	1	0
29	block1	15-Q	17	2304	1700	4004	1	0
30	block1	15-Z	26	1704	1620	3324	1	1
31	block1	15-T	20	672	1015	1687	0	0
32	block1	15-N	14	744	1711	2455	0	1
33	block1	15-B	2	1392	1388	2780	2	1
34	block1	15-P	16	1728	1830	3558	1	1
35	block1	15-C	3	1728	1538	3266	0	1
36	block1	15-U	21	1344	1292	2636	2	0
37	block1	15-L	12	1392	1161	2553	1	1
38	block1	15-U	21	1344	610	1954	2	0
39	block1	15-H	8	1080	1130	2210	4	0
40	block1	15-M	13	1320	1112	2432	0	0
41	block1	15-Y	25	2304	858	3162	1	0
42	block1	15-I	9	408	909	1317	2	0
43	block1	15-I	9	408	707	1115	2	0
44	block1	15-W	23	1656	429	2085	1	0
45	block1	15-Y	25	2304	1431	3735	1	0
46	block1	15-G	7	1392	1696	3088	1	0
47	block1	15-B	2	1392	1014	2406	2	1
48	block1	15-R	18	1080	758	1838	1	1
49	block1	15-S	19	744	725	1469	3	0
50	block1	15-X	24	1992	1370	3362	1	1
51	block1	15-D	4	1056	1346	2402	2	0
52	block1	15-G	7	1392	1467	2859	1	0
53	block2	30-K	37	1200	3000	4200	NaN	1
54	block2	30-B	28	1032	1744	2776	3	0
55	block2	30-R	44	792	995	1787	2	0
56	block2	30-J	36	1680	532	2212	1	0
57	block2	30-N	40	552	1025	1577	1	0
58	block2	30-D	30	792	1262	2054	2	0
59	block2	30-B	28	1032	712	1744	3	0
60	block2	30-O	41	1440	706	2146	0	0
61	block2	30-N	40	552	1130	1682	1	0
62	block2	30-P	42	1272	1438	2710	2	0
63	block2	30-T	46	480	903	1383	0	0
64	block2	30-T	46	480	760	1240	0	0
65	block2	30-C	29	1272	780	2052	2	0
66	block2	30-I	35	312	848	1160	2	0
67	block2	30-S	45	576	558	1134	3	0
68	block2	30-H	34	816	535	1351	4	0
69	block2	30-U	47	984	1110	2094	2	0
70	block2	30-Q	43	1680	632	2312	1	0
71	block2	30-L	38	1056	1375	2431	3	0
72	block2	30-E	31	72	812	884	1	0
73	block2	30-I	35	312	882	1194	2	0
74	block2	30-H	34	816	651	1467	4	0
75	block2	30-P	42	1272	1187	2459	2	0
76	block2	30-A	27	744	1032	1776	1	0
77	block2	30-Z	52	1272	1658	2930	2	0
78	block2	30-G	33	1032	1663	2695	1	0
79	block2	30-J	36	1680	682	2362	1	0
80	block2	30-Y	51	1680	1486	3166	2	1
81	block2	30-D	30	792	1254	2046	2	0
82	block2	30-W	49	1200	743	1943	1	0
83	block2	30-O	41	1440	373	1813	0	0
84	block2	30-W	49	1200	764	1964	1	0
85	block2	30-M	39	960	709	1669	0	0
86	block2	30-L	38	1056	1537	2593	3	0
87	block2	30-S	45	576	1071	1647	3	0
88	block2	30-F	32	1032	1521	2553	3	0
89	block2	30-E	31	72	848	920	1	0
90	block2	30-X	50	1440	1491	2931	3	1
91	block2	30-X	50	1440	723	2163	2	0
92	block2	30-U	47	984	1174	2158	2	0
93	block2	30-G	33	1032	907	1939	1	0
94	block2	30-V	48	1224	1100	2324	3	0
95	block2	30-C	29	1272	942	2214	2	0
96	block2	30-Y	51	1680	1802	3482	2	1
97	block2	30-K	37	1200	1893	3093	1	0
98	block2	30-F	32	1032	2082	3114	3	0
99	block2	30-R	44	792	1221	2013	2	0
100	block2	30-A	27	744	1146	1890	1	0
101	block2	30-M	39	960	846	1806	0	0
102	block2	30-V	48	1224	762	1986	3	0
103	block2	30-Z	52	1272	957	2229	2	0
104	block2	30-Q	43	1680	2364	4044	1	0
105	block3	40-I	61	288	2365	2653	1	1
106	block3	40-N	66	480	812	1292	1	0
107	block3	40-G	59	888	1780	2668	1	0
108	block3	40-K	63	1032	1018	2050	1	0
109	block3	40-M	65	816	1417	2233	0	0
110	block3	40-Y	77	1440	1439	2879	1	0
111	block3	40-L	64	912	1316	2228	2	1
112	block3	40-G	59	888	1832	2720	1	0
113	block3	40-C	55	1080	834	1914	2	0
114	block3	40-E	57	72	733	805	1	0
115	block3	40-V	74	1056	341	1397	3	0
116	block3	40-R	70	696	953	1649	2	0
117	block3	40-H	60	720	1300	2020	4	0
118	block3	40-J	62	1440	673	2113	1	0
119	block3	40-P	68	1080	1017	2097	2	0
120	block3	40-U	73	840	1189	2029	2	0
121	block3	40-E	57	72	672	744	1	0
122	block3	40-W	75	1032	735	1767	1	0
123	block3	40-P	68	1080	938	2018	2	0
124	block3	40-S	71	504	1174	1678	3	0
125	block3	40-U	73	840	1318	2158	2	0
126	block3	40-T	72	408	1110	1518	0	0
127	block3	40-O	67	1224	814	2038	0	0
128	block3	40-B	54	912	1791	2703	3	0
129	block3	40-J	62	1440	816	2256	1	0
130	block3	40-X	76	1248	1155	2403	2	0
131	block3	40-S	71	504	787	1291	3	0
132	block3	40-D	56	696	2277	2973	3	1
133	block3	40-I	61	288	735	1023	2	0
134	block3	40-Q	69	1440	1454	2894	1	0
135	block3	40-D	56	696	1814	2510	2	0
136	block3	40-X	76	1248	941	2189	2	0
137	block3	40-C	55	1080	727	1807	2	0
138	block3	40-K	63	1032	1130	2162	1	0
139	block3	40-F	58	888	2648	3536	3	0
140	block3	40-M	65	816	1936	2752	0	0
141	block3	40-F	58	888	2281	3169	3	0
142	block3	40-Q	69	1440	1843	3283	2	1
143	block3	40-Z	78	1080	1864	2944	2	0
144	block3	40-Z	78	1080	1061	2141	2	0
145	block3	40-R	70	696	1272	1968	2	0
146	block3	40-N	66	480	1188	1668	1	0
147	block3	40-T	72	408	962	1370	0	0
148	block3	40-Y	77	1440	1805	3245	1	0
149	block3	40-W	75	1032	852	1884	1	0
150	block3	40-V	74	1056	721	1777	3	0
151	block3	40-A	53	624	1204	1828	1	0
152	block3	40-B	54	912	1575	2487	3	0
153	block3	40-A	53	624	905	1529	1	0
154	block3	40-O	67	1224	466	1690	0	0
155	block3	40-L	64	912	1482	2394	3	0
156	block3	40-H	60	720	1043	1763	4	0
