Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
45	block1	15-S	19	744	866	1610	1	0
46	block1	15-E	5	72	897	969	1	0
47	block1	15-P	16	1728	1132	2860	1	0
48	block1	15-F	6	1392	760	2152	1	0
49	block1	15-W	23	1656	809	2465	0	0
50	block1	15-X	24	1992	1035	3027	1	0
51	block1	15-A	1	1008	1376	2384	0	0
52	block1	15-V	22	1680	609	2289	0	0
53	block2	30-U	47	984	867	1851	0	0
54	block2	30-E	31	72	738	810	1	0
55	block2	30-A	27	744	628	1372	0	0
56	block2	30-V	48	1224	301	1525	0	0
57	block2	30-W	49	1200	666	1866	0	0
58	block2	30-G	33	1032	727	1759	0	0
59	block2	30-S	45	576	895	1471	1	0
60	block2	30-I	35	312	944	1256	1	0
61	block2	30-D	30	792	964	1756	0	0
62	block2	30-T	46	480	1041	1521	1	0
63	block2	30-G	33	1032	1060	2092	0	0
64	block2	30-N	40	552	931	1483	0	0
65	block2	30-Q	43	1680	855	2535	1	1
66	block2	30-P	42	1272	980	2252	0	1
67	block2	30-Q	43	1680	672	2352	1	1
68	block2	30-I	35	312	811	1123	1	0
69	block2	30-R	44	792	2503	3295	0	1
70	block2	30-C	29	1272	1410	2682	1	1
71	block2	30-A	27	744	2095	2839	0	0
72	block2	30-C	29	1272	1671	2943	1	1
73	block2	30-K	37	1200	894	2094	1	0
74	block2	30-L	38	1056	2060	3116	1	0
75	block2	30-V	48	1224	968	2192	0	0
76	block2	30-M	39	960	1221	2181	1	0
77	block2	30-H	34	816	778	1594	1	0
78	block2	30-J	36	1680	930	2610	0	0
79	block2	30-E	31	72	915	987	1	0
80	block2	30-J	36	1680	565	2245	0	0
81	block2	30-S	45	576	688	1264	1	0
82	block2	30-B	28	1032	803	1835	0	0
83	block2	30-N	40	552	1519	2071	0	0
84	block2	30-H	34	816	996	1812	1	0
85	block2	30-T	46	480	836	1316	1	0
86	block2	30-Y	51	1680	913	2593	1	0
87	block2	30-F	32	1032	1383	2415	1	0
88	block2	30-X	50	1440	1070	2510	1	0
89	block2	30-R	44	792	1745	2537	0	1
90	block2	30-F	32	1032	1217	2249	1	0
91	block2	30-D	30	792	1131	1923	0	0
92	block2	30-K	37	1200	723	1923	1	0
93	block2	30-P	42	1272	1848	3120	1	0
94	block2	30-W	49	1200	1136	2336	0	0
95	block2	30-M	39	960	596	1556	1	0
96	block2	30-L	38	1056	1523	2579	1	0
97	block2	30-X	50	1440	1387	2827	1	0
98	block2	30-Z	52	1272	844	2116	0	0
99	block2	30-O	41	1440	539	1979	1	0
100	block2	30-B	28	1032	582	1614	0	0
101	block2	30-Y	51	1680	532	2212	1	0
102	block2	30-O	41	1440	427	1867	1	0
103	block2	30-Z	52	1272	616	1888	0	0
104	block2	30-U	47	984	890	1874	1	1
105	block3	40-G	59	888	855	1743	0	0
106	block3	40-U	73	840	1622	2462	0	0
107	block3	40-U	73	840	531	1371	0	0
108	block3	40-O	67	1224	850	2074	1	0
109	block3	40-Z	78	1080	748	1828	0	0
110	block3	40-Q	69	1440	507	1947	1	1
111	block3	40-E	57	72	1052	1124	1	0
112	block3	40-S	71	504	590	1094	1	0
113	block3	40-P	68	1080	850	1930	1	0
114	block3	40-L	64	912	866	1778	1	0
115	block3	40-Z	78	1080	774	1854	0	0
116	block3	40-T	72	408	795	1203	1	0
117	block3	40-R	70	696	1738	2434	1	0
118	block3	40-M	65	816	1003	1819	1	0
119	block3	40-K	63	1032	854	1886	1	0
120	block3	40-A	53	624	1565	2189	0	0
121	block3	40-R	70	696	1324	2020	1	0
122	block3	40-B	54	912	685	1597	0	0
123	block3	40-M	65	816	691	1507	1	0
124	block3	40-V	74	1056	813	1869	0	0
125	block3	40-I	61	288	798	1086	1	0
126	block3	40-C	55	1080	974	2054	0	0
127	block3	40-K	63	1032	1958	2990	1	0
128	block3	40-G	59	888	995	1883	0	0
129	block3	40-L	64	912	1122	2034	1	0
130	block3	40-I	61	288	652	940	1	0
131	block3	40-H	60	720	567	1287	1	0
132	block3	40-E	57	72	688	760	1	0
133	block3	40-T	72	408	677	1085	1	0
134	block3	40-N	66	480	776	1256	0	0
135	block3	40-D	56	696	714	1410	0	0
136	block3	40-J	62	1440	1294	2734	0	0
137	block3	40-A	53	624	508	1132	0	0
138	block3	40-Q	69	1440	1024	2464	1	1
139	block3	40-Y	77	1440	818	2258	1	0
140	block3	40-X	76	1248	420	1668	1	0
141	block3	40-J	62	1440	445	1885	0	0
142	block3	40-F	58	888	1349	2237	1	0
143	block3	40-D	56	696	1391	2087	0	0
144	block3	40-C	55	1080	930	2010	0	0
145	block3	40-O	67	1224	677	1901	1	0
146	block3	40-F	58	888	1741	2629	1	0
147	block3	40-N	66	480	1077	1557	0	0
148	block3	40-S	71	504	824	1328	1	0
149	block3	40-X	76	1248	548	1796	1	0
150	block3	40-V	74	1056	716	1772	0	0
151	block3	40-H	60	720	541	1261	1	0
152	block3	40-W	75	1032	844	1876	0	0
153	block3	40-Y	77	1440	1021	2461	1	0
154	block3	40-P	68	1080	1875	2955	1	0
155	block3	40-B	54	912	975	1887	0	0
156	block3	40-W	75	1032	1190	2222	0	0
