Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-G	7	1392	1103	2495	3	1
2	block1	15-A	1	1008	1025	2033	2	1
3	block1	15-S	19	744	773	1517	3	0
4	block1	15-F	6	1392	970	2362	3	0
5	block1	15-H	8	1080	1563	2643	4	0
6	block1	15-N	14	744	877	1621	1	0
7	block1	15-H	8	1080	971	2051	4	0
8	block1	15-O	15	1968	1602	3570	1	1
9	block1	15-C	3	1728	660	2388	2	0
10	block1	15-K	11	1656	1446	3102	2	1
11	block1	15-D	4	1056	1000	2056	2	0
12	block1	15-L	12	1392	950	2342	3	0
13	block1	15-R	18	1080	709	1789	2	0
14	block1	15-M	13	1320	1355	2675	3	1
15	block1	15-E	5	72	1415	1487	1	0
16	block1	15-X	24	1992	1157	3149	2	0
17	block1	15-P	16	1728	1191	2919	2	0
18	block1	15-V	22	1680	1249	2929	3	0
19	block1	15-Q	17	2304	1772	4076	1	0
20	block1	15-G	7	1392	1152	2544	1	0
21	block1	15-M	13	1320	1118	2438	0	0
22	block1	15-U	21	1344	851	2195	2	0
23	block1	15-Y	25	2304	939	3243	1	0
24	block1	15-B	2	1392	987	2379	3	0
25	block1	15-L	12	1392	759	2151	3	0
26	block1	15-O	15	1968	1013	2981	0	0
27	block1	15-T	20	672	1222	1894	0	0
28	block1	15-A	1	1008	1390	2398	1	0
29	block1	15-V	22	1680	1035	2715	3	0
30	block1	15-K	11	1656	1003	2659	1	0
31	block1	15-T	20	672	1063	1735	1	1
32	block1	15-W	23	1656	1430	3086	1	0
33	block1	15-E	5	72	1040	1112	1	0
34	block1	15-Y	25	2304	652	2956	1	0
35	block1	15-R	18	1080	1113	2193	2	0
36	block1	15-J	10	2304	535	2839	1	0
37	block1	15-C	3	1728	1619	3347	2	0
38	block1	15-W	23	1656	610	2266	1	0
39	block1	15-Z	26	1704	1076	2780	2	0
40	block1	15-I	9	408	901	1309	2	0
41	block1	15-B	2	1392	1280	2672	3	0
42	block1	15-J	10	2304	719	3023	1	0
43	block1	15-X	24	1992	838	2830	2	0
44	block1	15-U	21	1344	880	2224	2	0
45	block1	15-F	6	1392	1319	2711	3	0
46	block1	15-Z	26	1704	868	2572	2	0
47	block1	15-I	9	408	840	1248	2	0
48	block1	15-P	16	1728	1047	2775	2	0
49	block1	15-D	4	1056	848	1904	2	0
50	block1	15-Q	17	2304	1144	3448	1	0
51	block1	15-N	14	744	942	1686	1	0
52	block1	15-S	19	744	924	1668	3	0
53	block2	30-Y	51	1680	723	2403	3	1
54	block2	30-U	47	984	960	1944	2	0
55	block2	30-V	48	1224	592	1816	3	0
56	block2	30-R	44	792	748	1540	2	0
57	block2	30-Z	52	1272	784	2056	2	0
58	block2	30-I	35	312	752	1064	2	0
59	block2	30-P	42	1272	961	2233	3	1
60	block2	30-G	33	1032	646	1678	1	0
61	block2	30-W	49	1200	1006	2206	1	0
62	block2	30-F	32	1032	1418	2450	2	1
63	block2	30-J	36	1680	1593	3273	2	1
64	block2	30-O	41	1440	1184	2624	0	0
65	block2	30-B	28	1032	1215	2247	3	0
66	block2	30-R	44	792	740	1532	2	0
67	block2	30-N	40	552	942	1494	1	0
68	block2	30-N	40	552	727	1279	1	0
69	block2	30-W	49	1200	1025	2225	1	0
70	block2	30-T	46	480	1214	1694	0	0
71	block2	30-S	45	576	933	1509	3	0
72	block2	30-X	50	1440	552	1992	2	0
73	block2	30-F	32	1032	1107	2139	2	1
74	block2	30-O	41	1440	1008	2448	0	0
75	block2	30-A	27	744	1034	1778	1	0
76	block2	30-Q	43	1680	1540	3220	1	0
77	block2	30-D	30	792	835	1627	2	0
78	block2	30-P	42	1272	982	2254	2	0
79	block2	30-H	34	816	1378	2194	4	0
80	block2	30-Q	43	1680	1167	2847	1	0
81	block2	30-C	29	1272	1767	3039	2	0
82	block2	30-U	47	984	859	1843	2	0
83	block2	30-V	48	1224	607	1831	3	0
84	block2	30-Y	51	1680	917	2597	1	0
85	block2	30-S	45	576	926	1502	3	0
86	block2	30-J	36	1680	658	2338	1	0
87	block2	30-E	31	72	906	978	1	0
88	block2	30-I	35	312	865	1177	2	0
89	block2	30-D	30	792	910	1702	2	0
90	block2	30-X	50	1440	558	1998	2	0
91	block2	30-A	27	744	1102	1846	1	0
92	block2	30-L	38	1056	940	1996	3	0
93	block2	30-K	37	1200	1294	2494	1	0
94	block2	30-H	34	816	1097	1913	4	0
95	block2	30-B	28	1032	681	1713	3	0
96	block2	30-M	39	960	1100	2060	0	0
97	block2	30-K	37	1200	1551	2751	2	1
98	block2	30-Z	52	1272	830	2102	2	0
99	block2	30-L	38	1056	1783	2839	2	1
100	block2	30-G	33	1032	1004	2036	1	0
101	block2	30-C	29	1272	1042	2314	2	0
102	block2	30-M	39	960	773	1733	0	0
103	block2	30-E	31	72	938	1010	1	0
104	block2	30-T	46	480	1046	1526	0	0
105	block3	40-U	73	840	782	1622	2	0
106	block3	40-C	55	1080	980	2060	2	0
107	block3	40-H	60	720	733	1453	4	0
108	block3	40-X	76	1248	1441	2689	2	0
109	block3	40-Q	69	1440	864	2304	1	0
110	block3	40-F	58	888	1836	2724	3	0
111	block3	40-R	70	696	1162	1858	2	0
112	block3	40-Q	69	1440	770	2210	1	0
113	block3	40-D	56	696	891	1587	2	0
114	block3	40-L	64	912	1823	2735	2	1
115	block3	40-Y	77	1440	1464	2904	1	0
116	block3	40-O	67	1224	860	2084	0	0
117	block3	40-N	66	480	791	1271	1	0
118	block3	40-R	70	696	1136	1832	2	0
119	block3	40-A	53	624	1244	1868	1	0
120	block3	40-F	58	888	1822	2710	3	0
121	block3	40-Z	78	1080	919	1999	2	0
122	block3	40-X	76	1248	1198	2446	2	0
123	block3	40-A	53	624	1503	2127	1	0
124	block3	40-Z	78	1080	1022	2102	2	0
125	block3	40-E	57	72	924	996	1	0
126	block3	40-P	68	1080	1586	2666	1	1
127	block3	40-S	71	504	991	1495	3	0
128	block3	40-J	62	1440	1280	2720	1	0
129	block3	40-G	59	888	721	1609	1	0
130	block3	40-V	74	1056	1181	2237	2	1
131	block3	40-V	74	1056	1803	2859	2	1
132	block3	40-K	63	1032	1691	2723	1	0
133	block3	40-L	64	912	1501	2413	2	1
134	block3	40-I	61	288	979	1267	2	0
135	block3	40-Y	77	1440	2685	4125	2	1
136	block3	40-C	55	1080	1967	3047	2	0
137	block3	40-K	63	1032	1876	2908	1	0
138	block3	40-E	57	72	886	958	1	0
139	block3	40-O	67	1224	686	1910	0	0
140	block3	40-P	68	1080	950	2030	1	1
141	block3	40-M	65	816	1280	2096	0	0
142	block3	40-B	54	912	1455	2367	3	0
143	block3	40-D	56	696	951	1647	2	0
144	block3	40-S	71	504	951	1455	3	0
145	block3	40-W	75	1032	1968	3000	1	0
146	block3	40-B	54	912	853	1765	3	0
147	block3	40-T	72	408	1319	1727	0	0
