Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-I	9	408	629	1037	1	0
2	block1	15-F	6	1392	642	2034	1	0
3	block1	15-E	5	72	705	777	1	0
4	block1	15-R	18	1080	644	1724	1	0
5	block1	15-A	1	1008	970	1978	0	0
6	block1	15-Z	26	1704	1036	2740	0	0
7	block1	15-K	11	1656	589	2245	1	0
8	block1	15-V	22	1680	580	2260	0	0
9	block1	15-W	23	1656	587	2243	0	0
10	block1	15-R	18	1080	921	2001	1	0
11	block1	15-O	15	1968	549	2517	1	0
12	block1	15-H	8	1080	716	1796	1	0
13	block1	15-P	16	1728	837	2565	1	0
14	block1	15-U	21	1344	1547	2891	0	0
15	block1	15-L	12	1392	898	2290	1	0
16	block1	15-M	13	1320	1752	3072	1	0
17	block1	15-I	9	408	980	1388	1	0
18	block1	15-P	16	1728	1020	2748	1	0
19	block1	15-Y	25	2304	618	2922	1	0
20	block1	15-J	10	2304	655	2959	0	0
21	block1	15-V	22	1680	879	2559	0	0
22	block1	15-C	3	1728	1038	2766	0	0
23	block1	15-Z	26	1704	874	2578	0	0
24	block1	15-G	7	1392	1154	2546	0	0
25	block1	15-K	11	1656	1979	3635	1	0
26	block1	15-S	19	744	761	1505	1	0
27	block1	15-H	8	1080	704	1784	1	0
28	block1	15-W	23	1656	1082	2738	1	1
29	block1	15-Q	17	2304	627	2931	1	1
30	block1	15-G	7	1392	1145	2537	0	0
31	block1	15-B	2	1392	798	2190	0	0
32	block1	15-N	14	744	1196	1940	0	0
33	block1	15-E	5	72	1229	1301	0	1
34	block1	15-Y	25	2304	732	3036	1	0
35	block1	15-C	3	1728	948	2676	0	0
36	block1	15-X	24	1992	826	2818	1	0
37	block1	15-N	14	744	1012	1756	0	0
38	block1	15-T	20	672	1774	2446	1	0
39	block1	15-X	24	1992	673	2665	1	0
40	block1	15-D	4	1056	892	1948	0	0
41	block1	15-M	13	1320	1007	2327	1	0
42	block1	15-B	2	1392	684	2076	0	0
43	block1	15-J	10	2304	575	2879	0	0
44	block1	15-O	15	1968	681	2649	1	0
45	block1	15-Q	17	2304	994	3298	1	1
46	block1	15-D	4	1056	1080	2136	0	0
47	block1	15-A	1	1008	1183	2191	0	0
48	block1	15-T	20	672	2388	3060	0	1
49	block1	15-S	19	744	952	1696	1	0
50	block1	15-L	12	1392	732	2124	1	0
51	block1	15-F	6	1392	934	2326	1	0
52	block1	15-U	21	1344	1494	2838	0	0
53	block2	30-S	45	576	725	1301	1	0
54	block2	30-M	39	960	1244	2204	1	0
55	block2	30-R	44	792	752	1544	1	0
56	block2	30-Q	43	1680	1991	3671	1	1
57	block2	30-B	28	1032	780	1812	0	0
58	block2	30-C	29	1272	1069	2341	0	0
59	block2	30-D	30	792	917	1709	0	0
60	block2	30-C	29	1272	1079	2351	0	0
61	block2	30-S	45	576	780	1356	1	0
62	block2	30-P	42	1272	1111	2383	1	0
63	block2	30-H	34	816	624	1440	1	0
