Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
67	block2	30-H	34	816	1465	2281	4	0
68	block2	30-D	30	792	1031	1823	2	0
69	block2	30-P	42	1272	1518	2790	1	1
70	block2	30-L	38	1056	2170	3226	3	0
71	block2	30-U	47	984	1528	2512	2	0
72	block2	30-O	41	1440	1249	2689	0	0
73	block2	30-C	29	1272	2083	3355	2	0
74	block2	30-O	41	1440	560	2000	0	0
75	block2	30-S	45	576	2244	2820	3	0
76	block2	30-G	33	1032	2548	3580	1	0
77	block2	30-M	39	960	1416	2376	0	0
78	block2	30-S	45	576	1543	2119	3	0
79	block2	30-I	35	312	979	1291	2	0
80	block2	30-V	48	1224	674	1898	3	0
81	block2	30-J	36	1680	2967	4647	1	0
82	block2	30-D	30	792	1601	2393	2	0
83	block2	30-H	34	816	827	1643	4	0
84	block2	30-Q	43	1680	2805	4485	1	0
85	block2	30-X	50	1440	3000	4440	NaN	1
86	block2	30-K	37	1200	2279	3479	1	0
87	block2	30-N	40	552	1643	2195	1	0
88	block2	30-V	48	1224	2488	3712	2	1
89	block2	30-J	36	1680	904	2584	1	0
90	block2	30-E	31	72	708	780	1	0
91	block2	30-F	32	1032	3000	4032	NaN	1
92	block2	30-Y	51	1680	1377	3057	1	0
93	block2	30-W	49	1200	546	1746	1	0
94	block2	30-M	39	960	1007	1967	0	0
95	block2	30-U	47	984	1283	2267	2	0
96	block2	30-I	35	312	965	1277	2	0
97	block2	30-B	28	1032	905	1937	3	0
98	block2	30-Z	52	1272	746	2018	2	0
99	block2	30-R	44	792	1609	2401	2	0
100	block2	30-T	46	480	654	1134	1	1
101	block2	30-W	49	1200	1546	2746	1	0
102	block2	30-A	27	744	1214	1958	1	0
103	block2	30-N	40	552	1171	1723	1	0
104	block2	30-P	42	1272	1109	2381	1	1
105	block3	40-R	70	696	2481	3177	2	0
106	block3	40-D	56	696	777	1473	2	0
107	block3	40-S	71	504	831	1335	3	0
108	block3	40-B	54	912	1931	2843	2	1
109	block3	40-Q	69	1440	1102	2542	2	1
110	block3	40-G	59	888	1711	2599	1	0
111	block3	40-O	67	1224	2193	3417	0	0
112	block3	40-X	76	1248	2683	3931	2	0
113	block3	40-L	64	912	3000	3912	NaN	1
114	block3	40-P	68	1080	2013	3093	1	1
115	block3	40-J	62	1440	3000	4440	NaN	1
116	block3	40-F	58	888	2053	2941	2	1
117	block3	40-G	59	888	2740	3628	1	0
118	block3	40-N	66	480	2358	2838	1	0
119	block3	40-M	65	816	1325	2141	0	0
120	block3	40-Q	69	1440	2527	3967	1	0
121	block3	40-L	64	912	3000	3912	NaN	1
122	block3	40-K	63	1032	1329	2361	1	0
123	block3	40-A	53	624	1576	2200	1	0
124	block3	40-K	63	1032	842	1874	1	0
125	block3	40-I	61	288	974	1262	2	0
126	block3	40-J	62	1440	2208	3648	1	0
127	block3	40-U	73	840	1602	2442	2	0
128	block3	40-F	58	888	2249	3137	2	1
129	block3	40-A	53	624	1654	2278	1	0
130	block3	40-I	61	288	1490	1778	2	0
131	block3	40-S	71	504	847	1351	3	0
132	block3	40-W	75	1032	1272	2304	1	0
133	block3	40-Z	78	1080	1922	3002	2	0
134	block3	40-V	74	1056	834	1890	2	1
135	block3	40-U	73	840	2254	3094	2	0
136	block3	40-X	76	1248	1427	2675	2	0
137	block3	40-M	65	816	1191	2007	0	0
138	block3	40-O	67	1224	635	1859	0	0
139	block3	40-T	72	408	1033	1441	0	0
140	block3	40-B	54	912	760	1672	3	0
141	block3	40-Z	78	1080	879	1959	2	0
142	block3	40-W	75	1032	1750	2782	1	0
143	block3	40-Y	77	1440	1651	3091	1	0
144	block3	40-D	56	696	1237	1933	2	0
145	block3	40-P	68	1080	2007	3087	1	1
146	block3	40-Y	77	1440	2851	4291	1	0
147	block3	40-C	55	1080	950	2030	2	0
148	block3	40-H	60	720	1208	1928	4	0
149	block3	40-E	57	72	798	870	1	0
150	block3	40-R	70	696	1304	2000	2	0
151	block3	40-C	55	1080	799	1879	2	0
152	block3	40-N	66	480	1805	2285	1	0
153	block3	40-E	57	72	1154	1226	1	0
154	block3	40-V	74	1056	1806	2862	2	1
155	block3	40-T	72	408	1007	1415	0	0
156	block3	40-H	60	720	715	1435	4	0
