Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
62	block2	30-H	34	816	742	1558	1	0
63	block2	30-V	48	1224	1015	2239	0	0
64	block2	30-J	36	1680	839	2519	0	0
65	block2	30-N	40	552	1635	2187	0	0
66	block2	30-B	28	1032	1260	2292	0	0
67	block2	30-X	50	1440	652	2092	1	0
68	block2	30-E	31	72	794	866	1	0
69	block2	30-V	48	1224	1031	2255	0	0
70	block2	30-L	38	1056	2803	3859	0	1
71	block2	30-Q	43	1680	1198	2878	1	1
72	block2	30-L	38	1056	864	1920	1	0
73	block2	30-U	47	984	1551	2535	0	0
74	block2	30-P	42	1272	588	1860	1	0
75	block2	30-C	29	1272	2299	3571	1	1
76	block2	30-W	49	1200	1349	2549	0	0
77	block2	30-D	30	792	1826	2618	0	0
78	block2	30-N	40	552	1321	1873	0	0
79	block2	30-D	30	792	1339	2131	0	0
80	block2	30-R	44	792	1666	2458	1	0
81	block2	30-T	46	480	739	1219	1	0
82	block2	30-M	39	960	610	1570	1	0
83	block2	30-Z	52	1272	1567	2839	0	0
84	block2	30-P	42	1272	2473	3745	1	0
85	block2	30-S	45	576	641	1217	1	0
86	block2	30-U	47	984	708	1692	0	0
87	block2	30-G	33	1032	1852	2884	1	1
88	block2	30-K	37	1200	3000	4200	NaN	1
89	block2	30-C	29	1272	1030	2302	0	0
90	block2	30-F	32	1032	1277	2309	0	1
91	block2	30-K	37	1200	1716	2916	1	0
92	block2	30-O	41	1440	694	2134	1	0
93	block2	30-A	27	744	935	1679	0	0
94	block2	30-Y	51	1680	559	2239	1	0
95	block2	30-O	41	1440	323	1763	1	0
96	block2	30-E	31	72	783	855	1	0
97	block2	30-T	46	480	661	1141	1	0
98	block2	30-I	35	312	660	972	1	0
99	block2	30-Y	51	1680	464	2144	1	0
100	block2	30-Z	52	1272	932	2204	0	0
101	block2	30-B	28	1032	1017	2049	0	0
102	block2	30-J	36	1680	693	2373	0	0
103	block2	30-W	49	1200	1071	2271	0	0
104	block2	30-F	32	1032	912	1944	1	0
105	block3	40-O	67	1224	482	1706	1	0
106	block3	40-M	65	816	1791	2607	1	0
107	block3	40-C	55	1080	2102	3182	0	0
108	block3	40-M	65	816	1547	2363	1	0
109	block3	40-S	71	504	513	1017	1	0
110	block3	40-K	63	1032	1645	2677	1	0
111	block3	40-E	57	72	754	826	1	0
112	block3	40-X	76	1248	614	1862	1	0
113	block3	40-Z	78	1080	884	1964	0	0
114	block3	40-T	72	408	711	1119	1	0
115	block3	40-A	53	624	1707	2331	0	0
116	block3	40-L	64	912	2461	3373	0	1
117	block3	40-E	57	72	730	802	1	0
118	block3	40-V	74	1056	886	1942	0	0
119	block3	40-J	62	1440	2594	4034	0	0
120	block3	40-U	73	840	1327	2167	0	0
121	block3	40-Q	69	1440	1541	2981	1	1
122	block3	40-H	60	720	524	1244	1	0
123	block3	40-R	70	696	1244	1940	1	0
124	block3	40-V	74	1056	883	1939	0	0
125	block3	40-R	70	696	1397	2093	1	0
126	block3	40-L	64	912	2708	3620	0	1
127	block3	40-C	55	1080	2974	4054	0	0
128	block3	40-N	66	480	1846	2326	0	0
129	block3	40-B	54	912	733	1645	0	0
130	block3	40-B	54	912	1967	2879	0	0
131	block3	40-S	71	504	1283	1787	1	0
132	block3	40-F	58	888	861	1749	1	0
133	block3	40-D	56	696	1662	2358	0	0
134	block3	40-A	53	624	1232	1856	0	0
135	block3	40-U	73	840	1946	2786	0	0
136	block3	40-G	59	888	2094	2982	1	1
137	block3	40-H	60	720	1259	1979	1	0
138	block3	40-N	66	480	1207	1687	0	0
139	block3	40-T	72	408	854	1262	1	0
140	block3	40-Y	77	1440	2179	3619	0	1
141	block3	40-I	61	288	754	1042	1	0
142	block3	40-K	63	1032	1041	2073	1	0
143	block3	40-Q	69	1440	705	2145	1	1
144	block3	40-G	59	888	1125	2013	0	0
145	block3	40-W	75	1032	1500	2532	0	0
146	block3	40-I	61	288	747	1035	1	0
147	block3	40-J	62	1440	1405	2845	0	0
148	block3	40-P	68	1080	2430	3510	1	0
149	block3	40-Z	78	1080	1008	2088	0	0
150	block3	40-P	68	1080	839	1919	1	0
151	block3	40-O	67	1224	476	1700	1	0
152	block3	40-Y	77	1440	957	2397	1	0
153	block3	40-X	76	1248	591	1839	1	0
154	block3	40-F	58	888	654	1542	1	0
155	block3	40-W	75	1032	970	2002	0	0
156	block3	40-D	56	696	1451	2147	1	1
