Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
94	block2	30-U	47	984	3000	3984	NaN	1
95	block2	30-R	44	792	616	1408	2	0
96	block2	30-M	39	960	753	1713	1	1
97	block2	30-C	29	1272	729	2001	2	0
98	block2	30-X	50	1440	871	2311	2	0
99	block2	30-E	31	72	877	949	1	0
100	block2	30-F	32	1032	2189	3221	1	1
101	block2	30-A	27	744	1190	1934	2	1
102	block2	30-F	32	1032	635	1667	1	1
103	block2	30-T	46	480	984	1464	2	1
104	block2	30-A	27	744	520	1264	1	0
105	block3	40-V	74	1056	1602	2658	1	1
106	block3	40-O	67	1224	764	1988	2	1
107	block3	40-X	76	1248	1238	2486	2	0
108	block3	40-F	58	888	522	1410	1	1
109	block3	40-Z	78	1080	376	1456	2	0
110	block3	40-L	64	912	452	1364	2	1
111	block3	40-D	56	696	451	1147	1	1
112	block3	40-K	63	1032	1240	2272	2	1
113	block3	40-V	74	1056	511	1567	1	1
114	block3	40-B	54	912	1444	2356	2	1
115	block3	40-Q	69	1440	1465	2905	2	1
116	block3	40-B	54	912	1799	2711	3	0
117	block3	40-G	59	888	1514	2402	2	1
118	block3	40-Y	77	1440	1026	2466	3	1
119	block3	40-M	65	816	516	1332	2	1
120	block3	40-M	65	816	600	1416	1	1
121	block3	40-D	56	696	552	1248	2	0
122	block3	40-F	58	888	742	1630	3	0
123	block3	40-T	72	408	864	1272	2	1
124	block3	40-E	57	72	1718	1790	1	0
125	block3	40-Z	78	1080	915	1995	2	0
126	block3	40-R	70	696	1442	2138	1	1
127	block3	40-P	68	1080	2034	3114	2	0
128	block3	40-W	75	1032	1490	2522	2	1
129	block3	40-W	75	1032	714	1746	2	1
130	block3	40-H	60	720	1481	2201	0	1
131	block3	40-N	66	480	1456	1936	1	0
132	block3	40-N	66	480	1748	2228	1	0
133	block3	40-T	72	408	1775	2183	1	1
134	block3	40-S	71	504	1263	1767	2	1
135	block3	40-U	73	840	745	1585	1	1
136	block3	40-I	61	288	2291	2579	1	1
137	block3	40-Q	69	1440	1875	3315	3	1
138	block3	40-G	59	888	1809	2697	2	1
139	block3	40-A	53	624	1292	1916	1	0
140	block3	40-H	60	720	2274	2994	3	1
141	block3	40-C	55	1080	1068	2148	2	0
142	block3	40-P	68	1080	1471	2551	2	0
143	block3	40-I	61	288	2429	2717	1	1
144	block3	40-J	62	1440	1602	3042	2	1
145	block3	40-Y	77	1440	2209	3649	2	1
146	block3	40-R	70	696	1322	2018	1	1
147	block3	40-U	73	840	1490	2330	1	1
148	block3	40-A	53	624	1431	2055	1	0
149	block3	40-X	76	1248	1765	3013	3	1
150	block3	40-E	57	72	2206	2278	0	1
151	block3	40-L	64	912	1417	2329	2	1
152	block3	40-J	62	1440	1090	2530	3	1
153	block3	40-K	63	1032	1140	2172	2	1
154	block3	40-C	55	1080	1724	2804	2	0
155	block3	40-S	71	504	2158	2662	3	0
156	block3	40-O	67	1224	859	2083	4	1
