Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-I	9	408	1578	1986	1	0
2	block1	15-C	3	1728	746	2474	1	1
3	block1	15-E	5	72	1924	1996	1	0
4	block1	15-G	7	1392	1830	3222	0	0
5	block1	15-E	5	72	1159	1231	1	0
6	block1	15-S	19	744	1377	2121	1	0
7	block1	15-V	22	1680	1591	3271	0	0
8	block1	15-L	12	1392	1765	3157	0	1
9	block1	15-C	3	1728	909	2637	1	1
10	block1	15-A	1	1008	1328	2336	0	0
11	block1	15-B	2	1392	3000	4392	NaN	1
12	block1	15-P	16	1728	1188	2916	0	1
13	block1	15-U	21	1344	2360	3704	1	1
14	block1	15-K	11	1656	743	2399	0	1
15	block1	15-X	24	1992	1022	3014	0	1
16	block1	15-F	6	1392	1269	2661	0	1
17	block1	15-O	15	1968	665	2633	1	0
18	block1	15-K	11	1656	1223	2879	0	1
19	block1	15-B	2	1392	2546	3938	0	0
20	block1	15-G	7	1392	3000	4392	NaN	1
21	block1	15-Z	26	1704	965	2669	0	0
22	block1	15-J	10	2304	1393	3697	0	0
23	block1	15-P	16	1728	937	2665	0	1
24	block1	15-R	18	1080	1633	2713	1	0
25	block1	15-A	1	1008	858	1866	0	0
26	block1	15-I	9	408	1316	1724	1	0
27	block1	15-F	6	1392	1882	3274	1	0
28	block1	15-J	10	2304	959	3263	0	0
29	block1	15-U	21	1344	1648	2992	0	0
30	block1	15-N	14	744	2539	3283	0	0
31	block1	15-T	20	672	2288	2960	1	0
32	block1	15-S	19	744	1164	1908	1	0
33	block1	15-R	18	1080	1102	2182	1	0
34	block1	15-L	12	1392	2327	3719	1	0
35	block1	15-T	20	672	2582	3254	1	0
36	block1	15-Q	17	2304	2736	5040	1	1
37	block1	15-W	23	1656	1293	2949	0	0
38	block1	15-M	13	1320	1377	2697	1	0
39	block1	15-Q	17	2304	1809	4113	1	1
40	block1	15-Y	25	2304	2783	5087	1	0
41	block1	15-Y	25	2304	885	3189	0	1
42	block1	15-D	4	1056	1870	2926	0	0
43	block1	15-H	8	1080	1024	2104	1	0
44	block1	15-N	14	744	2592	3336	1	1
45	block1	15-X	24	1992	1197	3189	0	1
46	block1	15-V	22	1680	1362	3042	0	0
47	block1	15-W	23	1656	1117	2773	0	0
48	block1	15-M	13	1320	1825	3145	1	0
49	block1	15-O	15	1968	1460	3428	1	0
50	block1	15-Z	26	1704	1770	3474	0	0
51	block1	15-H	8	1080	1176	2256	1	0
52	block1	15-D	4	1056	1991	3047	1	1
53	block2	30-J	36	1680	1889	3569	0	0
54	block2	30-T	46	480	1603	2083	1	0
55	block2	30-C	29	1272	1592	2864	1	1
56	block2	30-A	27	744	1242	1986	1	1
57	block2	30-M	39	960	1819	2779	1	0
58	block2	30-D	30	792	2168	2960	0	0
59	block2	30-S	45	576	821	1397	1	0
60	block2	30-I	35	312	1207	1519	1	0
61	block2	30-X	50	1440	1500	2940	0	1
62	block2	30-B	28	1032	1998	3030	0	0
63	block2	30-L	38	1056	1520	2576	1	0
64	block2	30-C	29	1272	3000	4272	NaN	1
65	block2	30-I	35	312	1357	1669	1	0
66	block2	30-R	44	792	1482	2274	1	0
67	block2	30-D	30	792	3000	3792	NaN	1
68	block2	30-E	31	72	1334	1406	1	0
69	block2	30-V	48	1224	816	2040	0	0
70	block2	30-M	39	960	2042	3002	1	0
71	block2	30-H	34	816	950	1766	1	0
72	block2	30-R	44	792	2441	3233	1	0
73	block2	30-H	34	816	904	1720	1	0
74	block2	30-W	49	1200	3000	4200	NaN	1
75	block2	30-Y	51	1680	337	2017	0	1
76	block2	30-Q	43	1680	1390	3070	1	1
77	block2	30-L	38	1056	1079	2135	1	0
78	block2	30-P	42	1272	3000	4272	NaN	1
79	block2	30-T	46	480	1275	1755	1	0
80	block2	30-Q	43	1680	2425	4105	1	1
81	block2	30-Z	52	1272	1015	2287	0	0
82	block2	30-N	40	552	3000	3552	NaN	1
83	block2	30-F	32	1032	1103	2135	1	0
84	block2	30-B	28	1032	2038	3070	0	0
85	block2	30-U	47	984	3000	3984	NaN	1
86	block2	30-V	48	1224	939	2163	0	0
