onset	duration	sample	trial_type	value	block	speed	stim_file
95.376667	1.9680	57227	morse_15	15	1	15CPM	audio/15-O.mp3
103.493333	0.7440	62097	morse_14	14	1	15CPM	audio/15-N.mp3
106.510000	0.0720	63907	morse_5	5	1	15CPM	audio/15-E.mp3
110.093333	1.3920	66057	morse_7	7	1	15CPM	audio/15-G.mp3
113.760000	1.0800	68257	morse_18	18	1	15CPM	audio/15-R.mp3
118.510000	1.3920	71107	morse_12	12	1	15CPM	audio/15-L.mp3
121.993333	1.7280	73197	morse_3	3	1	15CPM	audio/15-C.mp3
126.210000	0.7440	75727	morse_14	14	1	15CPM	audio/15-N.mp3
129.276667	0.7440	77567	morse_19	19	1	15CPM	audio/15-S.mp3
132.608333	1.0800	79566	morse_8	8	1	15CPM	audio/15-H.mp3
137.491667	1.0080	82496	morse_1	1	1	15CPM	audio/15-A.mp3
141.658333	1.3440	84996	morse_21	21	1	15CPM	audio/15-U.mp3
145.541667	1.3200	87326	morse_13	13	1	15CPM	audio/15-M.mp3
150.691667	1.0800	90416	morse_18	18	1	15CPM	audio/15-R.mp3
153.958333	1.7040	92376	morse_26	26	1	15CPM	audio/15-Z.mp3
159.308333	1.6560	95586	morse_23	23	1	15CPM	audio/15-W.mp3
164.383333	1.0560	98631	morse_4	4	1	15CPM	audio/15-D.mp3
167.575000	1.3920	100546	morse_6	6	1	15CPM	audio/15-F.mp3
171.675000	2.3040	103006	morse_17	17	1	15CPM	audio/15-Q.mp3
177.341667	1.9680	106406	morse_15	15	1	15CPM	audio/15-O.mp3
182.241667	2.3040	109346	morse_10	10	1	15CPM	audio/15-J.mp3
187.175000	1.0800	112306	morse_8	8	1	15CPM	audio/15-H.mp3
192.758333	1.6560	115656	morse_11	11	1	15CPM	audio/15-K.mp3
198.308333	2.3040	118986	morse_10	10	1	15CPM	audio/15-J.mp3
203.641667	1.3920	122186	morse_2	2	1	15CPM	audio/15-B.mp3
209.141667	0.6720	125486	morse_20	20	1	15CPM	audio/15-T.mp3
213.891667	1.3920	128336	morse_12	12	1	15CPM	audio/15-L.mp3
219.075000	1.3920	131446	morse_6	6	1	15CPM	audio/15-F.mp3
223.141667	1.7040	133886	morse_26	26	1	15CPM	audio/15-Z.mp3
226.991667	0.7440	136196	morse_19	19	1	15CPM	audio/15-S.mp3
231.641667	1.7280	138986	morse_3	3	1	15CPM	audio/15-C.mp3
236.291667	2.3040	141776	morse_25	25	1	15CPM	audio/15-Y.mp3
241.091667	1.6560	144656	morse_23	23	1	15CPM	audio/15-W.mp3
246.441667	1.0080	147866	morse_1	1	1	15CPM	audio/15-A.mp3
251.023333	1.0560	150615	morse_4	4	1	15CPM	audio/15-D.mp3
254.856667	1.9920	152915	morse_24	24	1	15CPM	audio/15-X.mp3
260.223333	0.0720	156135	morse_5	5	1	15CPM	audio/15-E.mp3
262.891667	2.3040	157736	morse_17	17	1	15CPM	audio/15-Q.mp3
