Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-K	11	1656	1252	2908	1	0
2	block1	15-K	11	1656	737	2393	1	0
3	block1	15-D	4	1056	701	1757	2	0
4	block1	15-V	22	1680	1225	2905	3	0
5	block1	15-F	6	1392	1112	2504	3	0
6	block1	15-Q	17	2304	774	3078	1	0
7	block1	15-C	3	1728	1055	2783	3	1
8	block1	15-M	13	1320	625	1945	0	0
9	block1	15-C	3	1728	822	2550	2	0
10	block1	15-H	8	1080	1994	3074	4	0
11	block1	15-B	2	1392	2178	3570	3	0
12	block1	15-U	21	1344	703	2047	2	0
13	block1	15-J	10	2304	686	2990	1	0
14	block1	15-R	18	1080	1160	2240	2	0
15	block1	15-M	13	1320	1340	2660	0	0
16	block1	15-Z	26	1704	1318	3022	2	0
17	block1	15-L	12	1392	2115	3507	2	1
18	block1	15-Y	25	2304	904	3208	1	0
19	block1	15-O	15	1968	1595	3563	0	0
20	block1	15-P	16	1728	912	2640	2	0
21	block1	15-B	2	1392	1016	2408	3	0
22	block1	15-R	18	1080	678	1758	2	0
23	block1	15-I	9	408	685	1093	2	0
24	block1	15-D	4	1056	665	1721	2	0
25	block1	15-X	24	1992	654	2646	2	0
26	block1	15-S	19	744	1181	1925	3	0
27	block1	15-W	23	1656	583	2239	1	0
28	block1	15-U	21	1344	1489	2833	2	0
29	block1	15-T	20	672	816	1488	0	0
30	block1	15-F	6	1392	2447	3839	0	1
31	block1	15-G	7	1392	1194	2586	1	0
32	block1	15-I	9	408	768	1176	2	0
33	block1	15-Z	26	1704	565	2269	2	0
34	block1	15-V	22	1680	395	2075	3	0
35	block1	15-P	16	1728	938	2666	2	0
36	block1	15-J	10	2304	472	2776	1	0
37	block1	15-N	14	744	2361	3105	0	1
38	block1	15-A	1	1008	590	1598	1	0
39	block1	15-G	7	1392	1570	2962	1	0
40	block1	15-X	24	1992	555	2547	2	0
41	block1	15-Y	25	2304	1016	3320	1	0
42	block1	15-N	14	744	2255	2999	0	1
43	block1	15-L	12	1392	2391	3783	3	0
44	block1	15-E	5	72	748	820	1	0
45	block1	15-W	23	1656	747	2403	1	0
46	block1	15-A	1	1008	484	1492	1	0
47	block1	15-Q	17	2304	384	2688	1	0
48	block1	15-T	20	672	692	1364	0	0
49	block1	15-S	19	744	849	1593	3	0
50	block1	15-H	8	1080	837	1917	4	0
51	block1	15-O	15	1968	522	2490	0	0
52	block1	15-E	5	72	648	720	1	0
53	block2	30-X	50	1440	1653	3093	3	1
54	block2	30-H	34	816	1460	2276	4	0
55	block2	30-W	49	1200	763	1963	1	0
56	block2	30-V	48	1224	303	1527	3	0
57	block2	30-I	35	312	550	862	2	0
58	block2	30-B	28	1032	727	1759	2	1
59	block2	30-I	35	312	659	971	2	0
60	block2	30-Y	51	1680	319	1999	1	0
61	block2	30-J	36	1680	296	1976	1	0
62	block2	30-J	36	1680	317	1997	1	0
63	block2	30-S	45	576	660	1236	3	0
64	block2	30-H	34	816	736	1552	4	0
65	block2	30-N	40	552	833	1385	1	0
66	block2	30-Z	52	1272	973	2245	2	0
67	block2	30-D	30	792	625	1417	2	0
68	block2	30-P	42	1272	1064	2336	2	0
69	block2	30-F	32	1032	1103	2135	3	0
70	block2	30-N	40	552	1112	1664	0	1
71	block2	30-O	41	1440	533	1973	0	0
72	block2	30-K	37	1200	382	1582	1	0
73	block2	30-T	46	480	663	1143	0	0
74	block2	30-A	27	744	430	1174	1	0
75	block2	30-G	33	1032	1690	2722	0	1
76	block2	30-G	33	1032	1009	2041	0	1
77	block2	30-U	47	984	397	1381	2	0
78	block2	30-X	50	1440	783	2223	2	0
79	block2	30-M	39	960	609	1569	0	0
80	block2	30-B	28	1032	634	1666	3	0
81	block2	30-W	49	1200	419	1619	1	0
82	block2	30-V	48	1224	325	1549	3	0
83	block2	30-U	47	984	1668	2652	2	0
84	block2	30-K	37	1200	3000	4200	NaN	1
85	block2	30-S	45	576	808	1384	3	0
86	block2	30-M	39	960	796	1756	0	0
87	block2	30-E	31	72	979	1051	0	1
88	block2	30-R	44	792	762	1554	1	1
89	block2	30-D	30	792	678	1470	2	0
90	block2	30-P	42	1272	463	1735	1	1
91	block2	30-Z	52	1272	494	1766	2	0
92	block2	30-C	29	1272	660	1932	2	0
93	block2	30-T	46	480	832	1312	0	0
94	block2	30-L	38	1056	1306	2362	3	0
95	block2	30-L	38	1056	1910	2966	3	0
96	block2	30-C	29	1272	710	1982	2	0
97	block2	30-Q	43	1680	1455	3135	1	0
98	block2	30-A	27	744	1108	1852	1	0
99	block2	30-Q	43	1680	430	2110	1	0
100	block2	30-Y	51	1680	480	2160	1	0
101	block2	30-E	31	72	675	747	1	0
102	block2	30-O	41	1440	515	1955	0	0
103	block2	30-F	32	1032	1196	2228	3	0
104	block2	30-R	44	792	534	1326	1	1
105	block3	40-V	74	1056	736	1792	3	0
106	block3	40-R	70	696	1501	2197	2	0
107	block3	40-Y	77	1440	1242	2682	1	0
108	block3	40-I	61	288	483	771	2	0
109	block3	40-X	76	1248	306	1554	2	0
110	block3	40-P	68	1080	1121	2201	2	0
111	block3	40-K	63	1032	1447	2479	1	0
112	block3	40-A	53	624	1638	2262	1	0
113	block3	40-U	73	840	835	1675	3	1
114	block3	40-P	68	1080	791	1871	2	0
115	block3	40-T	72	408	896	1304	0	0
116	block3	40-N	66	480	977	1457	1	0
117	block3	40-Z	78	1080	739	1819	2	0
118	block3	40-X	76	1248	567	1815	2	0
119	block3	40-F	58	888	1795	2683	3	0
120	block3	40-W	75	1032	1111	2143	1	0
121	block3	40-D	56	696	590	1286	2	0
122	block3	40-H	60	720	778	1498	4	0
123	block3	40-L	64	912	3000	3912	NaN	1
124	block3	40-N	66	480	699	1179	1	0
125	block3	40-J	62	1440	1495	2935	1	0
126	block3	40-M	65	816	686	1502	0	0
127	block3	40-K	63	1032	549	1581	1	0
128	block3	40-V	74	1056	783	1839	3	0
129	block3	40-J	62	1440	675	2115	1	0
130	block3	40-Z	78	1080	1274	2354	2	0
131	block3	40-E	57	72	816	888	1	0
132	block3	40-A	53	624	1029	1653	1	0
133	block3	40-G	59	888	710	1598	1	0
134	block3	40-C	55	1080	699	1779	2	0
135	block3	40-G	59	888	668	1556	1	0
136	block3	40-Q	69	1440	710	2150	1	0
137	block3	40-B	54	912	770	1682	3	0
138	block3	40-U	73	840	1231	2071	2	0
139	block3	40-M	65	816	739	1555	0	0
140	block3	40-T	72	408	631	1039	0	0
141	block3	40-R	70	696	936	1632	2	0
142	block3	40-I	61	288	429	717	2	0
143	block3	40-O	67	1224	518	1742	0	0
144	block3	40-W	75	1032	376	1408	1	0
145	block3	40-Q	69	1440	391	1831	1	0
146	block3	40-S	71	504	944	1448	3	0
147	block3	40-S	71	504	546	1050	3	0
148	block3	40-L	64	912	1742	2654	3	0
149	block3	40-F	58	888	2043	2931	1	1
150	block3	40-D	56	696	613	1309	2	0
151	block3	40-B	54	912	620	1532	3	0
152	block3	40-E	57	72	589	661	1	0
153	block3	40-H	60	720	962	1682	4	0
154	block3	40-C	55	1080	1054	2134	2	0
155	block3	40-Y	77	1440	397	1837	1	0
156	block3	40-O	67	1224	700	1924	0	0
