onset	duration	sample	trial_type	value	block	speed	stim_file
103.851667	1.0080	62312	morse_1	1	1	15CPM	audio/15-A.mp3
107.218333	1.7040	64332	morse_26	26	1	15CPM	audio/15-Z.mp3
111.501667	0.0720	66902	morse_5	5	1	15CPM	audio/15-E.mp3
114.168333	1.3920	68502	morse_6	6	1	15CPM	audio/15-F.mp3
119.783333	1.7280	71871	morse_3	3	1	15CPM	audio/15-C.mp3
123.733333	1.0800	74241	morse_18	18	1	15CPM	audio/15-R.mp3
128.433333	1.7040	77061	morse_26	26	1	15CPM	audio/15-Z.mp3
133.533333	1.6800	80121	morse_22	22	1	15CPM	audio/15-V.mp3
138.200000	1.9680	82921	morse_15	15	1	15CPM	audio/15-O.mp3
143.433333	0.6720	86061	morse_20	20	1	15CPM	audio/15-T.mp3
146.683333	1.9680	88011	morse_15	15	1	15CPM	audio/15-O.mp3
151.318333	1.6560	90792	morse_23	23	1	15CPM	audio/15-W.mp3
156.418333	0.7440	93852	morse_19	19	1	15CPM	audio/15-S.mp3
161.100000	2.3040	96661	morse_25	25	1	15CPM	audio/15-Y.mp3
165.818333	1.0800	99492	morse_18	18	1	15CPM	audio/15-R.mp3
169.450000	1.3920	101671	morse_12	12	1	15CPM	audio/15-L.mp3
173.650000	1.0560	104191	morse_4	4	1	15CPM	audio/15-D.mp3
178.466667	1.3920	107081	morse_12	12	1	15CPM	audio/15-L.mp3
183.100000	1.0800	109861	morse_8	8	1	15CPM	audio/15-H.mp3
186.633333	0.4080	111981	morse_9	9	1	15CPM	audio/15-I.mp3
189.716667	1.3920	113831	morse_7	7	1	15CPM	audio/15-G.mp3
194.116667	0.6720	116471	morse_20	20	1	15CPM	audio/15-T.mp3
198.750000	1.7280	119251	morse_3	3	1	15CPM	audio/15-C.mp3
203.916667	1.7280	122351	morse_16	16	1	15CPM	audio/15-P.mp3
208.766667	2.3040	125261	morse_10	10	1	15CPM	audio/15-J.mp3
213.716667	1.3200	128231	morse_13	13	1	15CPM	audio/15-M.mp3
217.400000	1.6560	130441	morse_23	23	1	15CPM	audio/15-W.mp3
222.166667	1.6560	133301	morse_11	11	1	15CPM	audio/15-K.mp3
226.416667	2.3040	135851	morse_25	25	1	15CPM	audio/15-Y.mp3
231.966667	0.0720	139181	morse_5	5	1	15CPM	audio/15-E.mp3
234.283333	1.3440	140571	morse_21	21	1	15CPM	audio/15-U.mp3
238.583333	2.3040	143151	morse_10	10	1	15CPM	audio/15-J.mp3
242.983333	0.7440	145791	morse_14	14	1	15CPM	audio/15-N.mp3
247.066667	1.3920	148241	morse_7	7	1	15CPM	audio/15-G.mp3
251.433333	1.9920	150861	morse_24	24	1	15CPM	audio/15-X.mp3
256.848333	1.3920	154110	morse_6	6	1	15CPM	audio/15-F.mp3
261.933333	1.0560	157161	morse_4	4	1	15CPM	audio/15-D.mp3
265.998333	0.4080	159600	morse_9	9	1	15CPM	audio/15-I.mp3
270.165000	1.6560	162100	morse_11	11	1	15CPM	audio/15-K.mp3
275.666667	1.3920	165401	morse_2	2	1	15CPM	audio/15-B.mp3
279.881667	1.9920	167930	morse_24	24	1	15CPM	audio/15-X.mp3
284.665000	2.3040	170800	morse_17	17	1	15CPM	audio/15-Q.mp3
289.048333	0.7440	173430	morse_14	14	1	15CPM	audio/15-N.mp3
292.131667	1.6800	175280	morse_22	22	1	15CPM	audio/15-V.mp3
296.065000	1.3440	177640	morse_21	21	1	15CPM	audio/15-U.mp3
300.548333	1.3920	180330	morse_2	2	1	15CPM	audio/15-B.mp3
304.031667	0.7440	182420	morse_19	19	1	15CPM	audio/15-S.mp3
308.231667	1.7280	184940	morse_16	16	1	15CPM	audio/15-P.mp3
314.465000	2.3040	188680	morse_17	17	1	15CPM	audio/15-Q.mp3
319.598333	1.3200	191760	morse_13	13	1	15CPM	audio/15-M.mp3
323.815000	1.0080	194290	morse_1	1	1	15CPM	audio/15-A.mp3
328.231667	1.0800	196940	morse_8	8	1	15CPM	audio/15-H.mp3
457.646667	1.6800	274589	morse_43	43	2	30CPM	audio/30-Q.mp3
461.623333	0.4800	276975	morse_46	46	2	30CPM	audio/30-T.mp3
464.966667	1.0560	278981	morse_38	38	2	30CPM	audio/30-L.mp3
468.750000	0.9600	281251	morse_39	39	2	30CPM	audio/30-M.mp3
473.656667	1.0320	284195	morse_32	32	2	30CPM	audio/30-F.mp3
479.945000	1.2720	287968	morse_52	52	2	30CPM	audio/30-Z.mp3
484.553333	1.2720	290733	morse_29	29	2	30CPM	audio/30-C.mp3
488.460000	0.9600	293077	morse_39	39	2	30CPM	audio/30-M.mp3
492.230000	1.4400	295339	morse_50	50	2	30CPM	audio/30-X.mp3
496.573333	1.0560	297945	morse_38	38	2	30CPM	audio/30-L.mp3
501.293333	1.0320	300777	morse_33	33	2	30CPM	audio/30-G.mp3
506.056667	0.7920	303635	morse_44	44	2	30CPM	audio/30-R.mp3
511.446667	1.2000	306869	morse_49	49	2	30CPM	audio/30-W.mp3
516.568333	0.5760	309942	morse_45	45	2	30CPM	audio/30-S.mp3
520.438333	1.6800	312264	morse_36	36	2	30CPM	audio/30-J.mp3
524.621667	0.5520	314774	morse_40	40	2	30CPM	audio/30-N.mp3
529.435000	0.8160	317662	morse_34	34	2	30CPM	audio/30-H.mp3
533.866667	1.0320	320321	morse_28	28	2	30CPM	audio/30-B.mp3
540.000000	1.2000	324001	morse_37	37	2	30CPM	audio/30-K.mp3
545.050000	0.3120	327031	morse_35	35	2	30CPM	audio/30-I.mp3
548.088333	0.0720	328854	morse_31	31	2	30CPM	audio/30-E.mp3
551.320000	1.2240	330793	morse_48	48	2	30CPM	audio/30-V.mp3
555.673333	0.7920	333405	morse_30	30	2	30CPM	audio/30-D.mp3
559.773333	1.6800	335865	morse_51	51	2	30CPM	audio/30-Y.mp3
565.171667	0.5760	339104	morse_45	45	2	30CPM	audio/30-S.mp3
569.141667	1.6800	341486	morse_36	36	2	30CPM	audio/30-J.mp3
574.730000	0.7920	344839	morse_44	44	2	30CPM	audio/30-R.mp3
578.720000	1.2240	347233	morse_48	48	2	30CPM	audio/30-V.mp3
585.366667	1.0320	351221	morse_33	33	2	30CPM	audio/30-G.mp3
588.921667	0.9840	353354	morse_47	47	2	30CPM	audio/30-U.mp3
592.658333	0.9840	355596	morse_47	47	2	30CPM	audio/30-U.mp3
596.141667	1.2720	357686	morse_42	42	2	30CPM	audio/30-P.mp3
601.168333	1.2000	360702	morse_49	49	2	30CPM	audio/30-W.mp3
606.133333	0.3120	363681	morse_35	35	2	30CPM	audio/30-I.mp3
609.371667	1.0320	365624	morse_28	28	2	30CPM	audio/30-B.mp3
614.550000	1.2720	368731	morse_42	42	2	30CPM	audio/30-P.mp3
618.500000	1.4400	371101	morse_50	50	2	30CPM	audio/30-X.mp3
623.721667	1.2720	374234	morse_29	29	2	30CPM	audio/30-C.mp3
627.936667	1.2720	376763	morse_52	52	2	30CPM	audio/30-Z.mp3
632.850000	0.7440	379711	morse_27	27	2	30CPM	audio/30-A.mp3
636.968333	1.2000	382182	morse_37	37	2	30CPM	audio/30-K.mp3
641.578333	1.0320	384948	morse_32	32	2	30CPM	audio/30-F.mp3
646.045000	0.4800	387628	morse_46	46	2	30CPM	audio/30-T.mp3
649.350000	1.4400	389611	morse_41	41	2	30CPM	audio/30-O.mp3
653.418333	1.6800	392052	morse_43	43	2	30CPM	audio/30-Q.mp3
658.086667	0.5520	394853	morse_40	40	2	30CPM	audio/30-N.mp3
661.280000	0.7440	396769	morse_27	27	2	30CPM	audio/30-A.mp3
665.388333	0.0720	399234	morse_31	31	2	30CPM	audio/30-E.mp3
668.688333	0.7920	401214	morse_30	30	2	30CPM	audio/30-D.mp3
672.440000	1.4400	403465	morse_41	41	2	30CPM	audio/30-O.mp3
677.436667	1.6800	406463	morse_51	51	2	30CPM	audio/30-Y.mp3
681.455000	0.8160	408874	morse_34	34	2	30CPM	audio/30-H.mp3
810.540000	1.0560	486325	morse_74	74	3	40CPM	audio/40-V.mp3
816.253333	0.4080	489753	morse_72	72	3	40CPM	audio/40-T.mp3
819.226667	0.9120	491537	morse_54	54	3	40CPM	audio/40-B.mp3
822.485000	0.8880	493492	morse_59	59	3	40CPM	audio/40-G.mp3
827.200000	1.4400	496321	morse_62	62	3	40CPM	audio/40-J.mp3
832.415000	0.6960	499450	morse_56	56	3	40CPM	audio/40-D.mp3
837.135000	0.4800	502282	morse_66	66	3	40CPM	audio/40-N.mp3
841.081667	0.8400	504650	morse_73	73	3	40CPM	audio/40-U.mp3
844.848333	1.4400	506910	morse_77	77	3	40CPM	audio/40-Y.mp3
849.951667	0.5040	509972	morse_71	71	3	40CPM	audio/40-S.mp3
853.585000	0.9120	512152	morse_54	54	3	40CPM	audio/40-B.mp3
858.311667	1.2240	514988	morse_67	67	3	40CPM	audio/40-O.mp3
862.096667	1.2480	517259	morse_76	76	3	40CPM	audio/40-X.mp3
