onset	duration	sample	trial_type	value	block	speed	stim_file
123.765000	1.9920	74260	morse_24	24	1	15CPM	audio/15-X.mp3
128.815000	1.0560	77290	morse_4	4	1	15CPM	audio/15-D.mp3
132.631667	1.3440	79580	morse_21	21	1	15CPM	audio/15-U.mp3
137.065000	1.3920	82240	morse_2	2	1	15CPM	audio/15-B.mp3
141.796667	1.3200	85079	morse_13	13	1	15CPM	audio/15-M.mp3
145.796667	0.4080	87479	morse_9	9	1	15CPM	audio/15-I.mp3
148.765000	1.0080	89260	morse_1	1	1	15CPM	audio/15-A.mp3
152.546667	1.6560	91529	morse_23	23	1	15CPM	audio/15-W.mp3
157.615000	1.0800	94570	morse_8	8	1	15CPM	audio/15-H.mp3
162.031667	0.7440	97220	morse_19	19	1	15CPM	audio/15-S.mp3
166.031667	1.3920	99620	morse_7	7	1	15CPM	audio/15-G.mp3
170.513333	1.3920	102309	morse_2	2	1	15CPM	audio/15-B.mp3
175.996667	1.3440	105599	morse_21	21	1	15CPM	audio/15-U.mp3
180.380000	0.7440	108229	morse_19	19	1	15CPM	audio/15-S.mp3
183.913333	0.6720	110349	morse_20	20	1	15CPM	audio/15-T.mp3
188.796667	1.3920	113279	morse_7	7	1	15CPM	audio/15-G.mp3
193.780000	1.3920	116269	morse_6	6	1	15CPM	audio/15-F.mp3
198.663333	1.3920	119199	morse_12	12	1	15CPM	audio/15-L.mp3
202.946667	2.3040	121769	morse_17	17	1	15CPM	audio/15-Q.mp3
207.046667	1.6800	124229	morse_22	22	1	15CPM	audio/15-V.mp3
212.446667	2.3040	127469	morse_25	25	1	15CPM	audio/15-Y.mp3
218.446667	1.7280	131069	morse_16	16	1	15CPM	audio/15-P.mp3
223.263333	1.3200	133959	morse_13	13	1	15CPM	audio/15-M.mp3
227.780000	1.7280	136669	morse_3	3	1	15CPM	audio/15-C.mp3
232.780000	1.6560	139669	morse_23	23	1	15CPM	audio/15-W.mp3
239.130000	2.3040	143479	morse_10	10	1	15CPM	audio/15-J.mp3
243.880000	1.0800	146329	morse_8	8	1	15CPM	audio/15-H.mp3
248.380000	1.0800	149029	morse_18	18	1	15CPM	audio/15-R.mp3
252.496667	1.3920	151499	morse_12	12	1	15CPM	audio/15-L.mp3
257.330000	0.6720	154399	morse_20	20	1	15CPM	audio/15-T.mp3
262.345000	1.9680	157408	morse_15	15	1	15CPM	audio/15-O.mp3
266.495000	0.4080	159898	morse_9	9	1	15CPM	audio/15-I.mp3
271.163333	1.9680	162699	morse_15	15	1	15CPM	audio/15-O.mp3
276.530000	0.0720	165919	morse_5	5	1	15CPM	audio/15-E.mp3
279.963333	2.3040	167979	morse_10	10	1	15CPM	audio/15-J.mp3
288.363333	1.7040	173019	morse_26	26	1	15CPM	audio/15-Z.mp3
292.963333	1.6800	175779	morse_22	22	1	15CPM	audio/15-V.mp3
299.545000	1.3920	179728	morse_6	6	1	15CPM	audio/15-F.mp3
304.795000	1.0800	182878	morse_18	18	1	15CPM	audio/15-R.mp3
308.761667	1.7280	185258	morse_16	16	1	15CPM	audio/15-P.mp3
314.545000	2.3040	188728	morse_17	17	1	15CPM	audio/15-Q.mp3
320.428333	1.9920	192258	morse_24	24	1	15CPM	audio/15-X.mp3
325.711667	1.6560	195428	morse_11	11	1	15CPM	audio/15-K.mp3
329.978333	0.7440	197988	morse_14	14	1	15CPM	audio/15-N.mp3
333.511667	1.0560	200108	morse_4	4	1	15CPM	audio/15-D.mp3
339.445000	1.7040	203668	morse_26	26	1	15CPM	audio/15-Z.mp3
343.661667	1.6560	206198	morse_11	11	1	15CPM	audio/15-K.mp3
348.061667	0.0720	208838	morse_5	5	1	15CPM	audio/15-E.mp3
351.195000	0.7440	210718	morse_14	14	1	15CPM	audio/15-N.mp3
356.011667	1.7280	213608	morse_3	3	1	15CPM	audio/15-C.mp3
361.645000	1.0080	216988	morse_1	1	1	15CPM	audio/15-A.mp3
366.395000	2.3040	219838	morse_25	25	1	15CPM	audio/15-Y.mp3
497.610000	1.0320	298567	morse_28	28	2	30CPM	audio/30-B.mp3
502.741667	1.4400	301646	morse_41	41	2	30CPM	audio/30-O.mp3
507.523333	1.6800	304515	morse_36	36	2	30CPM	audio/30-J.mp3
511.783333	1.0320	307071	morse_33	33	2	30CPM	audio/30-G.mp3
516.376667	1.6800	309827	morse_36	36	2	30CPM	audio/30-J.mp3
522.203333	0.5520	313323	morse_40	40	2	30CPM	audio/30-N.mp3
526.350000	0.3120	315811	morse_35	35	2	30CPM	audio/30-I.mp3
530.246667	1.2000	318149	morse_49	49	2	30CPM	audio/30-W.mp3
533.650000	1.0560	320191	morse_38	38	2	30CPM	audio/30-L.mp3
537.636667	1.0320	322583	morse_32	32	2	30CPM	audio/30-F.mp3
543.696667	0.7440	326219	morse_27	27	2	30CPM	audio/30-A.mp3
546.800000	0.3120	328081	morse_35	35	2	30CPM	audio/30-I.mp3
550.136667	0.8160	330083	morse_34	34	2	30CPM	audio/30-H.mp3
553.505000	1.0320	332104	morse_28	28	2	30CPM	audio/30-B.mp3
557.510000	0.9840	334507	morse_47	47	2	30CPM	audio/30-U.mp3
560.990000	1.2720	336595	morse_42	42	2	30CPM	audio/30-P.mp3
566.300000	0.5760	339781	morse_45	45	2	30CPM	audio/30-S.mp3
569.933333	1.2720	341961	morse_29	29	2	30CPM	audio/30-C.mp3
575.273333	1.2000	345165	morse_37	37	2	30CPM	audio/30-K.mp3
580.025000	1.2240	348016	morse_48	48	2	30CPM	audio/30-V.mp3
585.291667	1.6800	351176	morse_43	43	2	30CPM	audio/30-Q.mp3
589.335000	0.0720	353602	morse_31	31	2	30CPM	audio/30-E.mp3
591.853333	1.2720	355113	morse_52	52	2	30CPM	audio/30-Z.mp3
596.071667	0.9840	357644	morse_47	47	2	30CPM	audio/30-U.mp3
600.006667	1.4400	360005	morse_41	41	2	30CPM	audio/30-O.mp3
604.745000	0.9600	362848	morse_39	39	2	30CPM	audio/30-M.mp3
609.115000	0.9600	365470	morse_39	39	2	30CPM	audio/30-M.mp3
613.308333	0.7920	367986	morse_44	44	2	30CPM	audio/30-R.mp3
618.095000	1.6800	370858	morse_43	43	2	30CPM	audio/30-Q.mp3
623.361667	0.5520	374018	morse_40	40	2	30CPM	audio/30-N.mp3
626.870000	1.0560	376123	morse_38	38	2	30CPM	audio/30-L.mp3
631.193333	0.4800	378717	morse_46	46	2	30CPM	audio/30-T.mp3
635.136667	0.7440	381083	morse_27	27	2	30CPM	audio/30-A.mp3
639.956667	1.2240	383975	morse_48	48	2	30CPM	audio/30-V.mp3
645.808333	1.2000	387486	morse_37	37	2	30CPM	audio/30-K.mp3
650.953333	1.2720	390573	morse_52	52	2	30CPM	audio/30-Z.mp3
655.981667	1.2720	393590	morse_29	29	2	30CPM	audio/30-C.mp3
659.410000	0.7920	395647	morse_30	30	2	30CPM	audio/30-D.mp3
664.165000	1.6800	398500	morse_51	51	2	30CPM	audio/30-Y.mp3
668.420000	1.4400	401053	morse_50	50	2	30CPM	audio/30-X.mp3
672.630000	1.2000	403579	morse_49	49	2	30CPM	audio/30-W.mp3
676.688333	0.7920	406014	morse_44	44	2	30CPM	audio/30-R.mp3
680.188333	1.0320	408114	morse_33	33	2	30CPM	audio/30-G.mp3
684.515000	0.5760	410710	morse_45	45	2	30CPM	audio/30-S.mp3
687.981667	1.2720	412790	morse_42	42	2	30CPM	audio/30-P.mp3
692.033333	1.0320	415221	morse_32	32	2	30CPM	audio/30-F.mp3
697.881667	0.0720	418730	morse_31	31	2	30CPM	audio/30-E.mp3
701.330000	0.8160	420799	morse_34	34	2	30CPM	audio/30-H.mp3
705.580000	1.4400	423349	morse_50	50	2	30CPM	audio/30-X.mp3
710.561667	1.6800	426338	morse_51	51	2	30CPM	audio/30-Y.mp3
717.266667	0.7920	430361	morse_30	30	2	30CPM	audio/30-D.mp3
720.590000	0.4800	432355	morse_46	46	2	30CPM	audio/30-T.mp3
850.288333	0.6960	510174	morse_70	70	3	40CPM	audio/40-R.mp3
853.693333	1.0800	512217	morse_78	78	3	40CPM	audio/40-Z.mp3
857.318333	0.8400	514392	morse_73	73	3	40CPM	audio/40-U.mp3
861.308333	1.4400	516786	morse_77	77	3	40CPM	audio/40-Y.mp3
866.335000	0.7200	519802	morse_60	60	3	40CPM	audio/40-H.mp3
870.103333	0.4080	522063	morse_72	72	3	40CPM	audio/40-T.mp3
873.048333	1.0800	523830	morse_68	68	3	40CPM	audio/40-P.mp3
878.655000	0.5040	527194	morse_71	71	3	40CPM	audio/40-S.mp3
882.958333	0.8880	529776	morse_59	59	3	40CPM	audio/40-G.mp3
888.660000	0.9120	533197	morse_64	64	3	40CPM	audio/40-L.mp3
893.430000	1.0800	536059	morse_68	68	3	40CPM	audio/40-P.mp3
897.701667	1.4400	538622	morse_62	62	3	40CPM	audio/40-J.mp3
902.940000	1.0800	541765	morse_78	78	3	40CPM	audio/40-Z.mp3
906.925000	0.8880	544156	morse_58	58	3	40CPM	audio/40-F.mp3
911.871667	0.6240	547124	morse_53	53	3	40CPM	audio/40-A.mp3
915.920000	0.9120	549553	morse_64	64	3	40CPM	audio/40-L.mp3
919.551667	1.4400	551732	morse_77	77	3	40CPM	audio/40-Y.mp3
926.271667	0.8880	555764	morse_58	58	3	40CPM	audio/40-F.mp3
932.201667	1.0320	559322	morse_75	75	3	40CPM	audio/40-W.mp3
935.621667	0.0720	561374	morse_57	57	3	40CPM	audio/40-E.mp3
939.325000	1.0560	563596	morse_74	74	3	40CPM	audio/40-V.mp3
945.695000	1.4400	567418	morse_69	69	3	40CPM	audio/40-Q.mp3
