Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
113	block3	40-R	70	696	463	1159	0	1
114	block3	40-G	59	888	1413	2301	1	1
115	block3	40-H	60	720	727	1447	1	0
116	block3	40-R	70	696	427	1123	0	1
117	block3	40-Y	77	1440	1123	2563	1	0
118	block3	40-U	73	840	549	1389	0	0
119	block3	40-B	54	912	1339	2251	0	0
120	block3	40-L	64	912	621	1533	1	0
121	block3	40-K	63	1032	1909	2941	0	1
122	block3	40-H	60	720	436	1156	1	0
123	block3	40-A	53	624	831	1455	0	0
124	block3	40-B	54	912	1220	2132	0	0
125	block3	40-M	65	816	1176	1992	1	0
126	block3	40-F	58	888	1692	2580	0	1
127	block3	40-E	57	72	688	760	1	0
128	block3	40-A	53	624	564	1188	0	0
129	block3	40-N	66	480	822	1302	0	0
130	block3	40-V	74	1056	307	1363	0	0
131	block3	40-W	75	1032	1983	3015	1	1
132	block3	40-L	64	912	1055	1967	1	0
133	block3	40-N	66	480	763	1243	1	1
134	block3	40-C	55	1080	1594	2674	1	1
135	block3	40-S	71	504	907	1411	1	0
136	block3	40-D	56	696	845	1541	0	0
137	block3	40-Q	69	1440	548	1988	1	1
138	block3	40-X	76	1248	1359	2607	0	1
139	block3	40-O	67	1224	726	1950	1	0
140	block3	40-E	57	72	744	816	1	0
141	block3	40-J	62	1440	659	2099	0	0
142	block3	40-W	75	1032	517	1549	0	0
143	block3	40-O	67	1224	810	2034	1	0
144	block3	40-S	71	504	1033	1537	1	0
145	block3	40-P	68	1080	1181	2261	0	1
146	block3	40-T	72	408	805	1213	1	0
147	block3	40-F	58	888	401	1289	0	1
148	block3	40-C	55	1080	760	1840	1	1
149	block3	40-J	62	1440	1198	2638	0	0
150	block3	40-P	68	1080	1519	2599	0	1
151	block3	40-V	74	1056	521	1577	0	0
152	block3	40-U	73	840	647	1487	0	0
153	block3	40-M	65	816	941	1757	1	0
154	block3	40-K	63	1032	783	1815	1	0
155	block3	40-Z	78	1080	636	1716	0	0
156	block3	40-X	76	1248	1170	2418	1	0
