Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
138	block3	40-H	60	720	1095	1815	4	0
139	block3	40-Q	69	1440	709	2149	1	0
140	block3	40-M	65	816	939	1755	0	0
141	block3	40-S	71	504	679	1183	3	0
142	block3	40-E	57	72	652	724	1	0
143	block3	40-X	76	1248	799	2047	1	1
144	block3	40-H	60	720	789	1509	4	0
145	block3	40-U	73	840	1369	2209	2	0
146	block3	40-J	62	1440	647	2087	1	0
147	block3	40-I	61	288	671	959	2	0
148	block3	40-G	59	888	1713	2601	1	0
149	block3	40-T	72	408	834	1242	0	0
150	block3	40-A	53	624	1629	2253	1	0
151	block3	40-R	70	696	2075	2771	1	1
152	block3	40-D	56	696	2166	2862	1	1
153	block3	40-B	54	912	627	1539	2	1
154	block3	40-M	65	816	974	1790	0	0
155	block3	40-W	75	1032	2578	3610	1	0
156	block3	40-B	54	912	1093	2005	2	1
