onset	duration	sample	trial_type	value	block	speed	stim_file
146.433333	0.6720	87861	morse_20	20	1	15CPM	audio/15-T.mp3
152.366667	1.6800	91421	morse_22	22	1	15CPM	audio/15-V.mp3
157.966667	1.7040	94781	morse_26	26	1	15CPM	audio/15-Z.mp3
163.416667	1.9680	98051	morse_15	15	1	15CPM	audio/15-O.mp3
169.483333	1.0800	101691	morse_8	8	1	15CPM	audio/15-H.mp3
174.850000	1.6560	104911	morse_23	23	1	15CPM	audio/15-W.mp3
179.483333	1.3920	107691	morse_2	2	1	15CPM	audio/15-B.mp3
184.515000	1.7280	110710	morse_16	16	1	15CPM	audio/15-P.mp3
189.200000	1.0080	113521	morse_1	1	1	15CPM	audio/15-A.mp3
193.215000	1.6800	115930	morse_22	22	1	15CPM	audio/15-V.mp3
198.165000	2.3040	118900	morse_10	10	1	15CPM	audio/15-J.mp3
204.348333	1.0560	122610	morse_4	4	1	15CPM	audio/15-D.mp3
209.398333	2.3040	125640	morse_17	17	1	15CPM	audio/15-Q.mp3
215.798333	0.7440	129480	morse_19	19	1	15CPM	audio/15-S.mp3
220.133333	0.6720	132081	morse_20	20	1	15CPM	audio/15-T.mp3
224.465000	1.6560	134680	morse_23	23	1	15CPM	audio/15-W.mp3
229.048333	2.3040	137430	morse_25	25	1	15CPM	audio/15-Y.mp3
234.365000	1.0800	140620	morse_18	18	1	15CPM	audio/15-R.mp3
240.531667	1.3920	144320	morse_6	6	1	15CPM	audio/15-F.mp3
245.398333	1.3200	147240	morse_13	13	1	15CPM	audio/15-M.mp3
251.198333	1.7280	150720	morse_3	3	1	15CPM	audio/15-C.mp3
256.548333	1.6560	153930	morse_11	11	1	15CPM	audio/15-K.mp3
261.398333	1.3920	156840	morse_6	6	1	15CPM	audio/15-F.mp3
266.831667	1.3920	160100	morse_2	2	1	15CPM	audio/15-B.mp3
272.565000	1.3440	163540	morse_21	21	1	15CPM	audio/15-U.mp3
276.198333	0.4080	165720	morse_9	9	1	15CPM	audio/15-I.mp3
280.431667	2.3040	168260	morse_17	17	1	15CPM	audio/15-Q.mp3
287.531667	1.0560	172520	morse_4	4	1	15CPM	audio/15-D.mp3
291.531667	1.7280	174920	morse_3	3	1	15CPM	audio/15-C.mp3
296.348333	1.3440	177810	morse_21	21	1	15CPM	audio/15-U.mp3
302.081667	0.0720	181250	morse_5	5	1	15CPM	audio/15-E.mp3
305.331667	0.7440	183200	morse_19	19	1	15CPM	audio/15-S.mp3
309.598333	0.0720	185760	morse_5	5	1	15CPM	audio/15-E.mp3
313.781667	0.4080	188270	morse_9	9	1	15CPM	audio/15-I.mp3
317.763333	1.7280	190659	morse_16	16	1	15CPM	audio/15-P.mp3
323.648333	2.3040	194190	morse_10	10	1	15CPM	audio/15-J.mp3
328.381667	1.6560	197030	morse_11	11	1	15CPM	audio/15-K.mp3
333.413333	1.9680	200049	morse_15	15	1	15CPM	audio/15-O.mp3
338.696667	1.0080	203219	morse_1	1	1	15CPM	audio/15-A.mp3
342.831667	2.3040	205700	morse_25	25	1	15CPM	audio/15-Y.mp3
349.413333	1.3200	209649	morse_13	13	1	15CPM	audio/15-M.mp3
353.831667	0.7440	212300	morse_14	14	1	15CPM	audio/15-N.mp3
356.980000	1.9920	214189	morse_24	24	1	15CPM	audio/15-X.mp3
362.980000	1.9920	217789	morse_24	24	1	15CPM	audio/15-X.mp3
369.630000	1.0800	221779	morse_18	18	1	15CPM	audio/15-R.mp3
373.696667	1.3920	224219	morse_12	12	1	15CPM	audio/15-L.mp3
379.046667	1.3920	227429	morse_12	12	1	15CPM	audio/15-L.mp3
386.446667	1.7040	231869	morse_26	26	1	15CPM	audio/15-Z.mp3
391.446667	1.0800	234869	morse_8	8	1	15CPM	audio/15-H.mp3
395.813333	0.7440	237489	morse_14	14	1	15CPM	audio/15-N.mp3
399.263333	1.3920	239559	morse_7	7	1	15CPM	audio/15-G.mp3
402.663333	1.3920	241599	morse_7	7	1	15CPM	audio/15-G.mp3
532.161667	0.7440	319298	morse_27	27	2	30CPM	audio/30-A.mp3
536.520000	1.2720	321913	morse_29	29	2	30CPM	audio/30-C.mp3
542.760000	1.0320	325657	morse_33	33	2	30CPM	audio/30-G.mp3
547.980000	1.2000	328789	morse_49	49	2	30CPM	audio/30-W.mp3
552.858333	0.5760	331716	morse_45	45	2	30CPM	audio/30-S.mp3
555.896667	1.4400	333539	morse_41	41	2	30CPM	audio/30-O.mp3
