Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-B	2	1392	970	2362	0	0
2	block1	15-V	22	1680	1118	2798	0	0
3	block1	15-X	24	1992	637	2629	1	0
4	block1	15-K	11	1656	1002	2658	1	0
5	block1	15-H	8	1080	1275	2355	1	0
6	block1	15-F	6	1392	1855	3247	0	1
7	block1	15-Z	26	1704	1460	3164	0	0
8	block1	15-L	12	1392	1322	2714	1	0
9	block1	15-N	14	744	1236	1980	0	0
10	block1	15-U	21	1344	733	2077	0	0
11	block1	15-S	19	744	822	1566	1	0
12	block1	15-F	6	1392	1412	2804	1	0
13	block1	15-G	7	1392	1567	2959	1	1
14	block1	15-G	7	1392	3000	4392	NaN	1
15	block1	15-D	4	1056	1036	2092	0	0
16	block1	15-H	8	1080	831	1911	1	0
17	block1	15-I	9	408	1118	1526	1	0
18	block1	15-Y	25	2304	1057	3361	1	0
19	block1	15-T	20	672	2546	3218	1	0
20	block1	15-C	3	1728	966	2694	0	0
21	block1	15-A	1	1008	2409	3417	0	0
22	block1	15-J	10	2304	902	3206	0	0
23	block1	15-B	2	1392	1032	2424	0	0
24	block1	15-E	5	72	1280	1352	1	0
25	block1	15-K	11	1656	2474	4130	1	0
26	block1	15-N	14	744	1815	2559	0	0
27	block1	15-A	1	1008	2189	3197	1	1
28	block1	15-P	16	1728	814	2542	0	1
29	block1	15-V	22	1680	1024	2704	0	0
30	block1	15-Z	26	1704	2261	3965	0	0
31	block1	15-Q	17	2304	653	2957	1	1
32	block1	15-Y	25	2304	369	2673	1	0
33	block1	15-J	10	2304	423	2727	1	1
34	block1	15-P	16	1728	1650	3378	0	1
35	block1	15-D	4	1056	1674	2730	0	0
36	block1	15-U	21	1344	646	1990	0	0
37	block1	15-O	15	1968	523	2491	1	0
38	block1	15-R	18	1080	3000	4080	NaN	1
39	block1	15-L	12	1392	1343	2735	0	1
40	block1	15-R	18	1080	1579	2659	1	0
41	block1	15-X	24	1992	592	2584	1	0
42	block1	15-E	5	72	923	995	1	0
43	block1	15-C	3	1728	1555	3283	0	0
44	block1	15-M	13	1320	461	1781	1	0
45	block1	15-Q	17	2304	662	2966	1	1
46	block1	15-T	20	672	782	1454	1	0
47	block1	15-M	13	1320	747	2067	1	0
48	block1	15-O	15	1968	461	2429	1	0
49	block1	15-W	23	1656	2138	3794	1	1
50	block1	15-I	9	408	964	1372	1	0
51	block1	15-S	19	744	1229	1973	1	0
52	block1	15-W	23	1656	794	2450	0	0
53	block2	30-P	42	1272	3000	4272	NaN	1
54	block2	30-T	46	480	738	1218	1	0
55	block2	30-W	49	1200	821	2021	0	0
56	block2	30-D	30	792	2001	2793	0	0
57	block2	30-T	46	480	1218	1698	1	0
58	block2	30-B	28	1032	2104	3136	0	0
59	block2	30-F	32	1032	3000	4032	NaN	1
60	block2	30-Z	52	1272	611	1883	0	0
61	block2	30-Q	43	1680	2034	3714	1	1
62	block2	30-P	42	1272	1891	3163	0	1
63	block2	30-K	37	1200	1326	2526	1	0
64	block2	30-C	29	1272	1312	2584	0	0
65	block2	30-J	36	1680	500	2180	0	0
66	block2	30-M	39	960	1616	2576	1	0
67	block2	30-Z	52	1272	1392	2664	0	0
68	block2	30-F	32	1032	3000	4032	NaN	1
69	block2	30-E	31	72	991	1063	1	0
70	block2	30-O	41	1440	457	1897	1	0
71	block2	30-O	41	1440	517	1957	1	0
72	block2	30-D	30	792	947	1739	0	0
73	block2	30-A	27	744	3000	3744	NaN	1
74	block2	30-U	47	984	1218	2202	0	0
75	block2	30-G	33	1032	2552	3584	1	1
76	block2	30-I	35	312	927	1239	1	0
77	block2	30-U	47	984	667	1651	0	0
78	block2	30-H	34	816	1842	2658	1	0
79	block2	30-M	39	960	891	1851	1	0
80	block2	30-G	33	1032	1951	2983	1	1
81	block2	30-N	40	552	898	1450	0	0
82	block2	30-Q	43	1680	738	2418	1	1
83	block2	30-V	48	1224	434	1658	0	0
84	block2	30-R	44	792	2890	3682	1	0
85	block2	30-L	38	1056	798	1854	0	1
86	block2	30-I	35	312	731	1043	1	0
87	block2	30-H	34	816	510	1326	1	0
88	block2	30-L	38	1056	1150	2206	1	0
89	block2	30-J	36	1680	1717	3397	0	0
90	block2	30-A	27	744	1578	2322	0	0
91	block2	30-S	45	576	1130	1706	1	0
92	block2	30-K	37	1200	1077	2277	1	0
93	block2	30-S	45	576	815	1391	1	0
94	block2	30-R	44	792	2560	3352	1	0
95	block2	30-B	28	1032	762	1794	0	0
96	block2	30-E	31	72	814	886	1	0
97	block2	30-W	49	1200	1195	2395	1	1
98	block2	30-V	48	1224	693	1917	0	0
99	block2	30-X	50	1440	671	2111	1	0
100	block2	30-Y	51	1680	1746	3426	1	0
101	block2	30-X	50	1440	920	2360	1	0
102	block2	30-C	29	1272	749	2021	0	0
103	block2	30-N	40	552	1047	1599	0	0
104	block2	30-Y	51	1680	859	2539	1	0
105	block3	40-I	61	288	1061	1349	1	0
106	block3	40-V	74	1056	842	1898	0	0
107	block3	40-H	60	720	889	1609	1	0
108	block3	40-S	71	504	619	1123	1	0
109	block3	40-Q	69	1440	624	2064	1	1
110	block3	40-K	63	1032	1127	2159	1	0
111	block3	40-K	63	1032	681	1713	1	0
112	block3	40-O	67	1224	475	1699	1	0
113	block3	40-C	55	1080	1374	2454	0	0
114	block3	40-P	68	1080	1513	2593	1	0
115	block3	40-Y	77	1440	286	1726	1	0
116	block3	40-B	54	912	2297	3209	0	0
117	block3	40-F	58	888	3000	3888	NaN	1
118	block3	40-N	66	480	1874	2354	0	0
119	block3	40-M	65	816	691	1507	1	0
120	block3	40-R	70	696	1858	2554	1	0
121	block3	40-Q	69	1440	1038	2478	1	1
122	block3	40-N	66	480	1205	1685	0	0
123	block3	40-E	57	72	961	1033	1	0
124	block3	40-L	64	912	2809	3721	1	0
125	block3	40-B	54	912	781	1693	0	0
126	block3	40-L	64	912	2052	2964	0	1
127	block3	40-Z	78	1080	1136	2216	1	1
128	block3	40-J	62	1440	736	2176	1	1
129	block3	40-T	72	408	1519	1927	0	1
130	block3	40-P	68	1080	2615	3695	1	0
131	block3	40-H	60	720	591	1311	1	0
132	block3	40-W	75	1032	2158	3190	0	0
133	block3	40-U	73	840	3000	3840	NaN	1
134	block3	40-O	67	1224	832	2056	1	0
135	block3	40-G	59	888	1482	2370	1	1
136	block3	40-D	56	696	912	1608	0	0
