onset	duration	sample	trial_type	value	block	speed	stim_file
166.668333	1.0080	100002	morse_1	1	1	15CPM	audio/15-A.mp3
170.668333	1.3920	102402	morse_6	6	1	15CPM	audio/15-F.mp3
175.785000	0.0720	105472	morse_5	5	1	15CPM	audio/15-E.mp3
178.868333	1.7280	107322	morse_3	3	1	15CPM	audio/15-C.mp3
184.318333	1.9920	110592	morse_24	24	1	15CPM	audio/15-X.mp3
191.951667	1.7040	115172	morse_26	26	1	15CPM	audio/15-Z.mp3
196.801667	2.3040	118082	morse_25	25	1	15CPM	audio/15-Y.mp3
205.233333	1.6800	123141	morse_22	22	1	15CPM	audio/15-V.mp3
210.751667	1.3920	126452	morse_6	6	1	15CPM	audio/15-F.mp3
216.633333	1.7040	129981	morse_26	26	1	15CPM	audio/15-Z.mp3
221.300000	1.3440	132781	morse_21	21	1	15CPM	audio/15-U.mp3
226.366667	2.3040	135821	morse_17	17	1	15CPM	audio/15-Q.mp3
233.283333	1.3200	139971	morse_13	13	1	15CPM	audio/15-M.mp3
239.666667	1.0560	143801	morse_4	4	1	15CPM	audio/15-D.mp3
244.116667	0.7440	146471	morse_14	14	1	15CPM	audio/15-N.mp3
249.400000	1.3920	149641	morse_7	7	1	15CPM	audio/15-G.mp3
253.916667	0.7440	152351	morse_19	19	1	15CPM	audio/15-S.mp3
257.966667	2.3040	154781	morse_17	17	1	15CPM	audio/15-Q.mp3
263.916667	2.3040	158351	morse_10	10	1	15CPM	audio/15-J.mp3
269.516667	1.3920	161711	morse_12	12	1	15CPM	audio/15-L.mp3
275.366667	1.3920	165221	morse_2	2	1	15CPM	audio/15-B.mp3
280.950000	1.0560	168571	morse_4	4	1	15CPM	audio/15-D.mp3
285.066667	1.7280	171041	morse_16	16	1	15CPM	audio/15-P.mp3
290.766667	1.3440	174461	morse_21	21	1	15CPM	audio/15-U.mp3
296.316667	0.4080	177791	morse_9	9	1	15CPM	audio/15-I.mp3
300.183333	1.9920	180111	morse_24	24	1	15CPM	audio/15-X.mp3
307.166667	0.0720	184301	morse_5	5	1	15CPM	audio/15-E.mp3
311.450000	1.0800	186871	morse_18	18	1	15CPM	audio/15-R.mp3
317.316667	1.0800	190391	morse_8	8	1	15CPM	audio/15-H.mp3
321.981667	0.4080	193190	morse_9	9	1	15CPM	audio/15-I.mp3
325.616667	0.7440	195371	morse_19	19	1	15CPM	audio/15-S.mp3
330.298333	2.3040	198180	morse_25	25	1	15CPM	audio/15-Y.mp3
337.316667	1.3920	202391	morse_7	7	1	15CPM	audio/15-G.mp3
342.366667	2.3040	205421	morse_10	10	1	15CPM	audio/15-J.mp3
348.866667	1.0800	209321	morse_18	18	1	15CPM	audio/15-R.mp3
353.698333	1.3200	212220	morse_13	13	1	15CPM	audio/15-M.mp3
360.531667	1.6800	216320	morse_22	22	1	15CPM	audio/15-V.mp3
366.465000	1.7280	219880	morse_3	3	1	15CPM	audio/15-C.mp3
371.465000	1.9680	222880	morse_15	15	1	15CPM	audio/15-O.mp3
378.115000	1.3920	226870	morse_2	2	1	15CPM	audio/15-B.mp3
382.215000	0.6720	229330	morse_20	20	1	15CPM	audio/15-T.mp3
386.998333	1.6560	232200	morse_23	23	1	15CPM	audio/15-W.mp3
391.431667	1.7280	234860	morse_16	16	1	15CPM	audio/15-P.mp3
396.815000	1.6560	238090	morse_11	11	1	15CPM	audio/15-K.mp3
402.431667	1.6560	241460	morse_23	23	1	15CPM	audio/15-W.mp3
407.646667	1.0080	244589	morse_1	1	1	15CPM	audio/15-A.mp3
412.815000	1.9680	247690	morse_15	15	1	15CPM	audio/15-O.mp3
418.531667	1.3920	251120	morse_12	12	1	15CPM	audio/15-L.mp3
424.381667	0.6720	254630	morse_20	20	1	15CPM	audio/15-T.mp3
430.665000	1.6560	258400	morse_11	11	1	15CPM	audio/15-K.mp3
