Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-S	19	744	550	1294	1	0
2	block1	15-F	6	1392	398	1790	0	1
3	block1	15-C	3	1728	1322	3050	0	0
4	block1	15-T	20	672	797	1469	1	0
5	block1	15-J	10	2304	864	3168	0	0
6	block1	15-W	23	1656	634	2290	0	0
7	block1	15-M	13	1320	1070	2390	1	0
8	block1	15-R	18	1080	1065	2145	1	0
9	block1	15-U	21	1344	434	1778	0	0
10	block1	15-V	22	1680	299	1979	0	0
11	block1	15-G	7	1392	1185	2577	0	0
12	block1	15-A	1	1008	772	1780	0	0
13	block1	15-V	22	1680	1305	2985	0	0
14	block1	15-Z	26	1704	879	2583	1	1
15	block1	15-E	5	72	902	974	1	0
16	block1	15-N	14	744	1536	2280	0	0
17	block1	15-Z	26	1704	1132	2836	0	0
18	block1	15-I	9	408	931	1339	1	0
19	block1	15-G	7	1392	1576	2968	0	0
20	block1	15-L	12	1392	1092	2484	1	0
21	block1	15-Q	17	2304	2135	4439	0	0
22	block1	15-D	4	1056	1503	2559	0	0
23	block1	15-A	1	1008	891	1899	0	0
24	block1	15-H	8	1080	992	2072	1	0
25	block1	15-P	16	1728	1363	3091	1	0
26	block1	15-J	10	2304	1460	3764	0	0
27	block1	15-B	2	1392	1055	2447	0	0
28	block1	15-F	6	1392	1390	2782	1	0
29	block1	15-B	2	1392	1275	2667	0	0
30	block1	15-X	24	1992	1318	3310	1	0
31	block1	15-Q	17	2304	1663	3967	1	1
32	block1	15-R	18	1080	1428	2508	1	0
33	block1	15-U	21	1344	1581	2925	0	0
34	block1	15-C	3	1728	852	2580	0	0
35	block1	15-K	11	1656	1471	3127	1	0
36	block1	15-X	24	1992	1104	3096	1	0
37	block1	15-E	5	72	1048	1120	1	0
38	block1	15-W	23	1656	801	2457	0	0
39	block1	15-Y	25	2304	2017	4321	0	1
40	block1	15-D	4	1056	1569	2625	0	0
41	block1	15-I	9	408	962	1370	1	0
42	block1	15-O	15	1968	1034	3002	1	0
43	block1	15-L	12	1392	971	2363	1	0
44	block1	15-N	14	744	1689	2433	0	0
45	block1	15-Y	25	2304	1479	3783	1	0
46	block1	15-K	11	1656	2344	4000	1	0
47	block1	15-M	13	1320	944	2264	1	0
48	block1	15-H	8	1080	772	1852	1	0
49	block1	15-P	16	1728	979	2707	1	0
50	block1	15-T	20	672	1262	1934	1	0
51	block1	15-O	15	1968	422	2390	1	0
52	block1	15-S	19	744	829	1573	1	0
53	block2	30-Z	52	1272	2799	4071	1	1
54	block2	30-J	36	1680	2005	3685	0	0
55	block2	30-P	42	1272	2116	3388	1	0
56	block2	30-I	35	312	991	1303	1	0
57	block2	30-T	46	480	844	1324	1	0
58	block2	30-S	45	576	625	1201	1	0
59	block2	30-B	28	1032	1497	2529	0	0
60	block2	30-C	29	1272	838	2110	0	0
61	block2	30-P	42	1272	1428	2700	1	0
62	block2	30-I	35	312	979	1291	1	0
63	block2	30-Q	43	1680	1640	3320	0	0
64	block2	30-J	36	1680	1873	3553	0	0
65	block2	30-C	29	1272	1072	2344	0	0
66	block2	30-Y	51	1680	1002	2682	1	0
67	block2	30-S	45	576	799	1375	1	0
68	block2	30-K	37	1200	1816	3016	0	1
69	block2	30-L	38	1056	1708	2764	1	0
70	block2	30-W	49	1200	1326	2526	0	0
71	block2	30-A	27	744	1616	2360	0	0
72	block2	30-M	39	960	1500	2460	1	0
73	block2	30-H	34	816	965	1781	1	0
74	block2	30-R	44	792	1116	1908	1	0
75	block2	30-O	41	1440	848	2288	1	0
76	block2	30-X	50	1440	756	2196	1	0
77	block2	30-X	50	1440	417	1857	1	0
78	block2	30-D	30	792	1366	2158	0	0
79	block2	30-T	46	480	1243	1723	1	0
80	block2	30-Z	52	1272	2764	4036	0	0
81	block2	30-E	31	72	1258	1330	1	0
82	block2	30-G	33	1032	2870	3902	0	0
83	block2	30-L	38	1056	837	1893	1	0
84	block2	30-F	32	1032	1076	2108	1	0
85	block2	30-K	37	1200	1260	2460	0	1
86	block2	30-N	40	552	1104	1656	0	0
87	block2	30-R	44	792	2398	3190	1	0
88	block2	30-O	41	1440	969	2409	1	0
89	block2	30-G	33	1032	1965	2997	0	0
90	block2	30-D	30	792	2883	3675	0	0
91	block2	30-E	31	72	927	999	1	0
92	block2	30-B	28	1032	1145	2177	0	0
93	block2	30-A	27	744	1201	1945	0	0
94	block2	30-M	39	960	943	1903	1	0
95	block2	30-V	48	1224	723	1947	0	0
96	block2	30-N	40	552	1276	1828	1	1
97	block2	30-U	47	984	1335	2319	0	0
98	block2	30-U	47	984	588	1572	0	0
99	block2	30-W	49	1200	1081	2281	0	0
100	block2	30-V	48	1224	902	2126	0	0
101	block2	30-H	34	816	840	1656	1	0
102	block2	30-F	32	1032	2555	3587	0	1
103	block2	30-Y	51	1680	1052	2732	1	0
104	block2	30-Q	43	1680	826	2506	1	1
105	block3	40-S	71	504	654	1158	1	0
106	block3	40-A	53	624	876	1500	0	0
107	block3	40-E	57	72	804	876	1	0
108	block3	40-N	66	480	1250	1730	0	0
109	block3	40-G	59	888	1289	2177	1	1
110	block3	40-K	63	1032	893	1925	0	1
111	block3	40-F	58	888	386	1274	0	1
112	block3	40-J	62	1440	1578	3018	0	0
113	block3	40-Z	78	1080	1401	2481	0	0
114	block3	40-K	63	1032	924	1956	0	1
115	block3	40-Q	69	1440	1192	2632	0	0
116	block3	40-U	73	840	724	1564	0	0
117	block3	40-P	68	1080	1289	2369	1	0
118	block3	40-Y	77	1440	2824	4264	0	1
119	block3	40-B	54	912	921	1833	0	0
120	block3	40-J	62	1440	984	2424	0	0
121	block3	40-X	76	1248	1330	2578	0	1
122	block3	40-M	65	816	988	1804	1	0
123	block3	40-V	74	1056	946	2002	0	0
124	block3	40-L	64	912	1210	2122	1	0
125	block3	40-U	73	840	1163	2003	0	0
126	block3	40-L	64	912	1813	2725	1	0
127	block3	40-P	68	1080	739	1819	1	0
128	block3	40-O	67	1224	499	1723	0	1
129	block3	40-G	59	888	1048	1936	0	0
130	block3	40-A	53	624	923	1547	0	0
131	block3	40-T	72	408	908	1316	1	0
132	block3	40-E	57	72	787	859	1	0
133	block3	40-R	70	696	898	1594	1	0
134	block3	40-D	56	696	1312	2008	0	0
135	block3	40-S	71	504	855	1359	1	0
136	block3	40-X	76	1248	2361	3609	1	0
137	block3	40-H	60	720	547	1267	1	0
138	block3	40-B	54	912	1242	2154	0	0
139	block3	40-R	70	696	2326	3022	1	0
140	block3	40-I	61	288	1116	1404	1	0
141	block3	40-N	66	480	3000	3480	NaN	1
142	block3	40-I	61	288	872	1160	1	0
143	block3	40-T	72	408	1146	1554	1	0
144	block3	40-Z	78	1080	1812	2892	0	0
145	block3	40-W	75	1032	3000	4032	NaN	1
146	block3	40-C	55	1080	1128	2208	0	0
147	block3	40-V	74	1056	432	1488	0	0
148	block3	40-W	75	1032	1449	2481	0	0
149	block3	40-C	55	1080	927	2007	0	0
150	block3	40-D	56	696	1025	1721	0	0
151	block3	40-H	60	720	433	1153	1	0
152	block3	40-F	58	888	1506	2394	0	1
153	block3	40-M	65	816	849	1665	1	0
154	block3	40-O	67	1224	889	2113	1	0
155	block3	40-Y	77	1440	992	2432	1	0
156	block3	40-Q	69	1440	557	1997	1	1
