Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-N	14	744	1301	2045	1	0
2	block1	15-Q	17	2304	933	3237	1	0
3	block1	15-S	19	744	949	1693	3	0
4	block1	15-A	1	1008	980	1988	1	0
5	block1	15-D	4	1056	2035	3091	2	0
6	block1	15-G	7	1392	2220	3612	1	0
7	block1	15-D	4	1056	1952	3008	2	0
8	block1	15-V	22	1680	498	2178	3	0
9	block1	15-Q	17	2304	933	3237	1	0
10	block1	15-I	9	408	890	1298	2	0
11	block1	15-T	20	672	1147	1819	0	0
12	block1	15-O	15	1968	1010	2978	0	0
13	block1	15-H	8	1080	890	1970	4	0
14	block1	15-Y	25	2304	793	3097	1	0
15	block1	15-K	11	1656	1820	3476	1	0
16	block1	15-M	13	1320	1137	2457	0	0
17	block1	15-H	8	1080	651	1731	4	0
18	block1	15-U	21	1344	754	2098	2	0
19	block1	15-E	5	72	1219	1291	1	0
20	block1	15-Y	25	2304	2045	4349	1	0
21	block1	15-C	3	1728	1802	3530	2	0
22	block1	15-W	23	1656	789	2445	1	0
23	block1	15-T	20	672	1263	1935	0	0
24	block1	15-W	23	1656	698	2354	1	0
25	block1	15-B	2	1392	1005	2397	2	1
26	block1	15-P	16	1728	706	2434	1	1
27	block1	15-R	18	1080	2231	3311	1	1
28	block1	15-S	19	744	938	1682	3	0
29	block1	15-Z	26	1704	1128	2832	1	1
30	block1	15-M	13	1320	637	1957	0	0
31	block1	15-O	15	1968	464	2432	0	0
32	block1	15-V	22	1680	599	2279	3	0
33	block1	15-N	14	744	1386	2130	1	0
34	block1	15-Z	26	1704	2080	3784	2	0
35	block1	15-G	7	1392	1982	3374	0	1
36	block1	15-P	16	1728	1485	3213	1	1
37	block1	15-F	6	1392	637	2029	2	1
38	block1	15-R	18	1080	848	1928	1	1
39	block1	15-L	12	1392	1422	2814	3	0
40	block1	15-U	21	1344	1352	2696	2	0
41	block1	15-B	2	1392	1303	2695	2	1
42	block1	15-X	24	1992	866	2858	2	0
43	block1	15-A	1	1008	1266	2274	1	0
44	block1	15-J	10	2304	639	2943	1	0
45	block1	15-F	6	1392	818	2210	2	1
46	block1	15-J	10	2304	644	2948	1	0
47	block1	15-X	24	1992	624	2616	2	0
48	block1	15-E	5	72	903	975	1	0
49	block1	15-I	9	408	1249	1657	2	0
50	block1	15-L	12	1392	1065	2457	2	1
51	block1	15-C	3	1728	1478	3206	2	0
52	block1	15-K	11	1656	1340	2996	1	0
53	block2	30-A	27	744	1118	1862	1	0
54	block2	30-Q	43	1680	1447	3127	2	1
