Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-M	13	1320	1647	2967	0	0
2	block1	15-G	7	1392	1357	2749	1	0
3	block1	15-F	6	1392	1446	2838	2	1
4	block1	15-G	7	1392	2402	3794	0	1
5	block1	15-T	20	672	2701	3373	0	0
6	block1	15-P	16	1728	2642	4370	2	0
7	block1	15-L	12	1392	1813	3205	2	1
8	block1	15-W	23	1656	1676	3332	2	1
9	block1	15-O	15	1968	990	2958	0	0
10	block1	15-K	11	1656	1210	2866	2	1
11	block1	15-Z	26	1704	1782	3486	1	1
12	block1	15-V	22	1680	1267	2947	3	0
13	block1	15-I	9	408	1249	1657	2	0
14	block1	15-V	22	1680	678	2358	3	0
15	block1	15-H	8	1080	1356	2436	4	0
16	block1	15-N	14	744	1363	2107	0	1
17	block1	15-A	1	1008	2692	3700	1	0
18	block1	15-J	10	2304	725	3029	1	0
19	block1	15-B	2	1392	1110	2502	2	1
20	block1	15-F	6	1392	913	2305	2	1
21	block1	15-K	11	1656	1181	2837	0	1
22	block1	15-E	5	72	1194	1266	1	0
23	block1	15-Y	25	2304	1943	4247	2	1
24	block1	15-U	21	1344	3000	4344	NaN	1
25	block1	15-A	1	1008	1101	2109	1	0
26	block1	15-D	4	1056	1561	2617	1	1
27	block1	15-C	3	1728	1037	2765	2	0
28	block1	15-T	20	672	1627	2299	0	0
29	block1	15-E	5	72	1303	1375	1	0
30	block1	15-D	4	1056	1250	2306	1	1
31	block1	15-M	13	1320	1000	2320	0	0
32	block1	15-X	24	1992	1240	3232	1	1
33	block1	15-P	16	1728	2550	4278	1	1
34	block1	15-U	21	1344	877	2221	2	0
35	block1	15-B	2	1392	2388	3780	2	1
36	block1	15-Z	26	1704	3000	4704	NaN	1
37	block1	15-H	8	1080	1140	2220	4	0
38	block1	15-R	18	1080	764	1844	1	1
39	block1	15-W	23	1656	919	2575	1	0
40	block1	15-O	15	1968	935	2903	0	0
41	block1	15-N	14	744	1831	2575	0	1
42	block1	15-Q	17	2304	1051	3355	1	0
43	block1	15-C	3	1728	912	2640	0	1
44	block1	15-S	19	744	1372	2116	3	0
45	block1	15-Q	17	2304	552	2856	1	0
46	block1	15-X	24	1992	1684	3676	2	0
47	block1	15-Y	25	2304	1605	3909	1	0
48	block1	15-L	12	1392	1326	2718	2	1
49	block1	15-I	9	408	1858	2266	2	0
50	block1	15-R	18	1080	1067	2147	1	1
51	block1	15-J	10	2304	815	3119	1	0
52	block1	15-S	19	744	957	1701	3	0
53	block2	30-R	44	792	750	1542	1	1
54	block2	30-A	27	744	680	1424	1	0
55	block2	30-T	46	480	968	1448	0	0
56	block2	30-N	40	552	741	1293	1	0
57	block2	30-O	41	1440	1579	3019	0	0
58	block2	30-X	50	1440	1021	2461	1	1
59	block2	30-V	48	1224	927	2151	3	0
60	block2	30-H	34	816	1352	2168	4	0
61	block2	30-C	29	1272	2665	3937	1	1
62	block2	30-K	37	1200	1275	2475	1	0
63	block2	30-D	30	792	2766	3558	0	1
64	block2	30-S	45	576	2322	2898	3	0
65	block2	30-Y	51	1680	2885	4565	1	0
66	block2	30-Q	43	1680	1037	2717	1	0
67	block2	30-E	31	72	992	1064	1	0
68	block2	30-T	46	480	1398	1878	0	0
69	block2	30-U	47	984	1294	2278	2	0
70	block2	30-H	34	816	777	1593	4	0
71	block2	30-N	40	552	1176	1728	0	1
72	block2	30-L	38	1056	1395	2451	2	1
73	block2	30-G	33	1032	1704	2736	0	1
74	block2	30-W	49	1200	1069	2269	1	0
75	block2	30-R	44	792	1571	2363	1	1
76	block2	30-C	29	1272	2005	3277	0	1
77	block2	30-P	42	1272	887	2159	1	1
78	block2	30-P	42	1272	519	1791	1	1
79	block2	30-K	37	1200	2934	4134	0	1
80	block2	30-Z	52	1272	1110	2382	1	1
81	block2	30-G	33	1032	2245	3277	1	0
82	block2	30-M	39	960	1372	2332	0	0
83	block2	30-F	32	1032	2037	3069	2	1
84	block2	30-X	50	1440	2333	3773	2	0
85	block2	30-J	36	1680	2569	4249	1	0
86	block2	30-S	45	576	1188	1764	3	0
87	block2	30-U	47	984	1472	2456	2	0
88	block2	30-I	35	312	1075	1387	2	0
89	block2	30-I	35	312	871	1183	2	0
90	block2	30-B	28	1032	1024	2056	3	0
91	block2	30-A	27	744	892	1636	1	0
92	block2	30-M	39	960	1386	2346	0	0
93	block2	30-O	41	1440	884	2324	0	0
94	block2	30-F	32	1032	1809	2841	2	1
95	block2	30-J	36	1680	337	2017	1	0
96	block2	30-Y	51	1680	1383	3063	0	1
97	block2	30-E	31	72	798	870	1	0
98	block2	30-Z	52	1272	902	2174	1	1
99	block2	30-L	38	1056	1747	2803	1	1
100	block2	30-W	49	1200	1783	2983	2	1
101	block2	30-V	48	1224	875	2099	3	0
102	block2	30-D	30	792	1058	1850	2	0
103	block2	30-Q	43	1680	2250	3930	1	0
104	block2	30-B	28	1032	1156	2188	3	0
105	block3	40-U	73	840	531	1371	2	0
106	block3	40-J	62	1440	394	1834	1	0
107	block3	40-R	70	696	583	1279	1	1
108	block3	40-G	59	888	906	1794	0	1
109	block3	40-B	54	912	915	1827	3	0
110	block3	40-E	57	72	725	797	1	0
111	block3	40-P	68	1080	2473	3553	0	1
112	block3	40-S	71	504	874	1378	3	0
113	block3	40-Y	77	1440	872	2312	2	1
114	block3	40-H	60	720	928	1648	4	0
115	block3	40-P	68	1080	820	1900	1	1
116	block3	40-T	72	408	1562	1970	0	0
117	block3	40-C	55	1080	1899	2979	0	1
118	block3	40-A	53	624	2850	3474	1	0
119	block3	40-L	64	912	2605	3517	2	1
120	block3	40-T	72	408	2565	2973	0	0
