Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
106	block3	40-L	64	912	917	1829	1	0
107	block3	40-H	60	720	629	1349	1	0
108	block3	40-L	64	912	1491	2403	1	0
109	block3	40-G	59	888	2102	2990	1	1
110	block3	40-W	75	1032	649	1681	0	0
111	block3	40-R	70	696	587	1283	0	1
112	block3	40-O	67	1224	1137	2361	1	0
113	block3	40-S	71	504	1713	2217	1	0
114	block3	40-S	71	504	1239	1743	1	0
115	block3	40-W	75	1032	1165	2197	0	0
116	block3	40-G	59	888	2517	3405	0	0
117	block3	40-T	72	408	1215	1623	1	0
118	block3	40-D	56	696	2476	3172	0	0
119	block3	40-N	66	480	1637	2117	1	1
120	block3	40-C	55	1080	1907	2987	1	1
121	block3	40-A	53	624	1856	2480	0	0
122	block3	40-Z	78	1080	1825	2905	0	0
123	block3	40-M	65	816	2906	3722	1	0
124	block3	40-V	74	1056	1878	2934	0	0
125	block3	40-K	63	1032	1817	2849	1	0
126	block3	40-R	70	696	1866	2562	0	1
127	block3	40-K	63	1032	1158	2190	1	0
128	block3	40-U	73	840	1677	2517	0	0
129	block3	40-Z	78	1080	2702	3782	0	0
130	block3	40-I	61	288	2279	2567	1	0
131	block3	40-D	56	696	2722	3418	0	0
132	block3	40-H	60	720	891	1611	1	0
133	block3	40-P	68	1080	1362	2442	0	1
134	block3	40-A	53	624	1508	2132	0	0
135	block3	40-B	54	912	2378	3290	0	0
136	block3	40-J	62	1440	2912	4352	0	0
137	block3	40-Y	77	1440	3000	4440	NaN	1
138	block3	40-U	73	840	2085	2925	1	1
139	block3	40-Q	69	1440	1719	3159	1	1
140	block3	40-J	62	1440	847	2287	0	0
141	block3	40-N	66	480	1022	1502	1	1
142	block3	40-B	54	912	1430	2342	0	0
143	block3	40-E	57	72	863	935	1	0
144	block3	40-I	61	288	833	1121	1	0
145	block3	40-P	68	1080	2108	3188	0	1
146	block3	40-F	58	888	1935	2823	0	1
147	block3	40-Q	69	1440	2478	3918	0	0
148	block3	40-E	57	72	792	864	1	0
149	block3	40-Y	77	1440	2142	3582	0	1
150	block3	40-O	67	1224	434	1658	1	0
151	block3	40-X	76	1248	1596	2844	1	0
152	block3	40-X	76	1248	1026	2274	1	0
153	block3	40-C	55	1080	1692	2772	1	1
154	block3	40-F	58	888	595	1483	0	1
155	block3	40-V	74	1056	587	1643	0	0
156	block3	40-T	72	408	792	1200	1	0
