Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-M	13	1320	2438	3758	1	0
2	block1	15-V	22	1680	333	2013	0	0
3	block1	15-I	9	408	755	1163	1	0
4	block1	15-Z	26	1704	883	2587	0	0
5	block1	15-O	15	1968	841	2809	1	0
6	block1	15-U	21	1344	921	2265	0	0
7	block1	15-U	21	1344	945	2289	0	0
8	block1	15-X	24	1992	693	2685	1	0
9	block1	15-F	6	1392	929	2321	1	0
10	block1	15-C	3	1728	761	2489	0	0
11	block1	15-L	12	1392	1043	2435	1	0
12	block1	15-R	18	1080	1302	2382	1	0
13	block1	15-P	16	1728	1464	3192	1	0
14	block1	15-G	7	1392	1535	2927	0	0
15	block1	15-Z	26	1704	946	2650	0	0
16	block1	15-A	1	1008	1044	2052	0	0
17	block1	15-H	8	1080	922	2002	1	0
18	block1	15-W	23	1656	994	2650	0	0
19	block1	15-H	8	1080	965	2045	1	0
20	block1	15-O	15	1968	1300	3268	1	0
21	block1	15-X	24	1992	853	2845	1	0
22	block1	15-L	12	1392	1501	2893	1	0
23	block1	15-T	20	672	919	1591	1	0
24	block1	15-C	3	1728	677	2405	0	0
25	block1	15-Q	17	2304	547	2851	1	1
26	block1	15-J	10	2304	858	3162	0	0
27	block1	15-M	13	1320	781	2101	1	0
28	block1	15-K	11	1656	357	2013	1	0
29	block1	15-I	9	408	989	1397	1	0
30	block1	15-K	11	1656	1029	2685	1	0
31	block1	15-E	5	72	1009	1081	1	0
32	block1	15-W	23	1656	988	2644	0	0
33	block1	15-A	1	1008	1134	2142	0	0
34	block1	15-S	19	744	1049	1793	1	0
35	block1	15-G	7	1392	1316	2708	0	0
36	block1	15-R	18	1080	916	1996	1	0
37	block1	15-D	4	1056	1046	2102	0	0
38	block1	15-S	19	744	617	1361	1	0
39	block1	15-E	5	72	838	910	1	0
40	block1	15-J	10	2304	908	3212	0	0
41	block1	15-D	4	1056	1802	2858	0	0
42	block1	15-Q	17	2304	1340	3644	1	1
43	block1	15-Y	25	2304	1880	4184	1	0
44	block1	15-F	6	1392	913	2305	1	0
45	block1	15-T	20	672	1040	1712	1	0
46	block1	15-B	2	1392	1154	2546	0	0
47	block1	15-N	14	744	876	1620	0	0
48	block1	15-V	22	1680	1811	3491	0	0
49	block1	15-N	14	744	2587	3331	0	0
50	block1	15-Y	25	2304	1995	4299	1	0
51	block1	15-P	16	1728	1878	3606	1	0
52	block1	15-B	2	1392	1486	2878	0	0
53	block2	30-H	34	816	1235	2051	1	0
54	block2	30-O	41	1440	483	1923	1	0
55	block2	30-C	29	1272	591	1863	0	0
56	block2	30-B	28	1032	605	1637	0	0
57	block2	30-U	47	984	750	1734	1	1
58	block2	30-X	50	1440	594	2034	1	0
59	block2	30-Z	52	1272	946	2218	0	0
60	block2	30-O	41	1440	523	1963	1	0
61	block2	30-A	27	744	2050	2794	0	0
62	block2	30-Y	51	1680	1811	3491	1	0
63	block2	30-B	28	1032	1405	2437	0	0
64	block2	30-S	45	576	1863	2439	1	0
65	block2	30-L	38	1056	1107	2163	1	0
66	block2	30-W	49	1200	809	2009	0	0
67	block2	30-U	47	984	1119	2103	0	0
68	block2	30-Q	43	1680	2889	4569	0	0
69	block2	30-J	36	1680	1299	2979	0	0
70	block2	30-N	40	552	1074	1626	0	0
71	block2	30-K	37	1200	919	2119	1	0
72	block2	30-T	46	480	1287	1767	1	0
73	block2	30-D	30	792	956	1748	0	0
74	block2	30-R	44	792	993	1785	1	0
75	block2	30-V	48	1224	1162	2386	0	0
76	block2	30-J	36	1680	1177	2857	0	0
77	block2	30-P	42	1272	923	2195	1	0
78	block2	30-H	34	816	917	1733	1	0
79	block2	30-I	35	312	707	1019	1	0
80	block2	30-Z	52	1272	565	1837	0	0
81	block2	30-P	42	1272	813	2085	1	0
82	block2	30-I	35	312	571	883	1	0
83	block2	30-M	39	960	546	1506	1	0
84	block2	30-F	32	1032	822	1854	1	0
85	block2	30-T	46	480	1044	1524	1	0
86	block2	30-M	39	960	548	1508	1	0
87	block2	30-G	33	1032	466	1498	0	0
88	block2	30-W	49	1200	1078	2278	0	0
89	block2	30-C	29	1272	1565	2837	0	0
90	block2	30-G	33	1032	2082	3114	0	0
91	block2	30-A	27	744	842	1586	0	0
92	block2	30-N	40	552	1285	1837	0	0
