Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-O	15	1968	2824	4792	2	1
2	block1	15-N	14	744	740	1484	1	0
3	block1	15-E	5	72	646	718	1	0
4	block1	15-G	7	1392	674	2066	1	0
5	block1	15-R	18	1080	636	1716	2	0
6	block1	15-L	12	1392	577	1969	3	0
7	block1	15-C	3	1728	584	2312	2	0
8	block1	15-N	14	744	759	1503	1	0
9	block1	15-S	19	744	588	1332	3	0
10	block1	15-H	8	1080	1610	2690	4	0
11	block1	15-A	1	1008	777	1785	1	0
12	block1	15-U	21	1344	757	2101	2	0
13	block1	15-M	13	1320	795	2115	0	0
14	block1	15-R	18	1080	711	1791	2	0
15	block1	15-Z	26	1704	699	2403	2	0
16	block1	15-W	23	1656	503	2159	1	0
17	block1	15-D	4	1056	660	1716	2	0
18	block1	15-F	6	1392	615	2007	3	0
19	block1	15-Q	17	2304	766	3070	1	0
20	block1	15-O	15	1968	1113	3081	0	0
21	block1	15-J	10	2304	615	2919	1	0
22	block1	15-H	8	1080	1619	2699	4	0
23	block1	15-K	11	1656	925	2581	1	0
24	block1	15-J	10	2304	453	2757	1	0
25	block1	15-B	2	1392	852	2244	3	0
26	block1	15-T	20	672	1877	2549	0	0
27	block1	15-L	12	1392	826	2218	3	0
28	block1	15-F	6	1392	1147	2539	3	0
29	block1	15-Z	26	1704	652	2356	2	0
30	block1	15-S	19	744	920	1664	3	0
31	block1	15-C	3	1728	743	2471	2	0
32	block1	15-Y	25	2304	726	3030	1	0
33	block1	15-W	23	1656	480	2136	1	0
34	block1	15-A	1	1008	660	1668	1	0
35	block1	15-D	4	1056	618	1674	2	0
36	block1	15-X	24	1992	1212	3204	2	0
37	block1	15-E	5	72	898	970	1	0
38	block1	15-Q	17	2304	910	3214	1	0
39	block1	15-V	22	1680	749	2429	3	0
40	block1	15-P	16	1728	969	2697	2	0
41	block1	15-I	9	408	1071	1479	2	0
42	block1	15-K	11	1656	1320	2976	1	0
43	block1	15-I	9	408	663	1071	2	0
44	block1	15-V	22	1680	505	2185	3	0
45	block1	15-B	2	1392	606	1998	3	0
46	block1	15-X	24	1992	535	2527	2	0
47	block1	15-M	13	1320	1471	2791	0	0
48	block1	15-P	16	1728	858	2586	2	0
49	block1	15-Y	25	2304	1259	3563	1	0
50	block1	15-U	21	1344	702	2046	2	0
51	block1	15-G	7	1392	1112	2504	1	0
52	block1	15-T	20	672	1399	2071	0	0
53	block2	30-E	31	72	3000	3072	NaN	1
54	block2	30-K	37	1200	658	1858	1	0
55	block2	30-A	27	744	1113	1857	1	0
56	block2	30-C	29	1272	523	1795	2	0
57	block2	30-K	37	1200	446	1646	1	0
58	block2	30-I	35	312	677	989	2	0
59	block2	30-G	33	1032	845	1877	1	0
60	block2	30-L	38	1056	725	1781	3	0
61	block2	30-P	42	1272	1337	2609	3	1
62	block2	30-W	49	1200	2365	3565	2	1
63	block2	30-O	41	1440	1159	2599	0	0
64	block2	30-H	34	816	1912	2728	4	0
65	block2	30-S	45	576	923	1499	3	0
66	block2	30-X	50	1440	1339	2779	2	0
67	block2	30-G	33	1032	1145	2177	1	0
68	block2	30-W	49	1200	526	1726	1	0
69	block2	30-F	32	1032	3000	4032	NaN	1
70	block2	30-U	47	984	1044	2028	2	0
71	block2	30-Q	43	1680	752	2432	1	0
72	block2	30-F	32	1032	1738	2770	3	0
73	block2	30-J	36	1680	648	2328	1	0
74	block2	30-P	42	1272	1602	2874	3	1
75	block2	30-A	27	744	3000	3744	NaN	1
76	block2	30-Q	43	1680	607	2287	1	0
77	block2	30-B	28	1032	561	1593	3	0
78	block2	30-R	44	792	997	1789	2	0
79	block2	30-Z	52	1272	2545	3817	3	1
80	block2	30-Y	51	1680	1257	2937	1	0
81	block2	30-T	46	480	1640	2120	0	0
82	block2	30-M	39	960	473	1433	2	1
83	block2	30-T	46	480	1414	1894	0	0
84	block2	30-J	36	1680	3000	4680	NaN	1
85	block2	30-E	31	72	1182	1254	1	0
86	block2	30-N	40	552	1096	1648	1	0
87	block2	30-Z	52	1272	743	2015	2	0
88	block2	30-V	48	1224	2027	3251	3	0
89	block2	30-L	38	1056	955	2011	3	0
90	block2	30-I	35	312	956	1268	2	0
91	block2	30-B	28	1032	747	1779	3	0
