Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
89	block2	30-D	30	792	1119	1911	2	0
90	block2	30-Z	52	1272	2543	3815	3	1
91	block2	30-M	39	960	851	1811	0	0
92	block2	30-M	39	960	910	1870	0	0
93	block2	30-S	45	576	982	1558	3	0
94	block2	30-K	37	1200	2020	3220	2	1
95	block2	30-G	33	1032	1120	2152	1	0
96	block2	30-W	49	1200	880	2080	1	0
97	block2	30-U	47	984	997	1981	2	0
98	block2	30-C	29	1272	723	1995	2	0
99	block2	30-T	46	480	1504	1984	0	0
100	block2	30-R	44	792	1225	2017	2	0
101	block2	30-N	40	552	754	1306	1	0
102	block2	30-P	42	1272	2139	3411	2	0
103	block2	30-Y	51	1680	857	2537	1	0
104	block2	30-B	28	1032	1308	2340	3	0
105	block3	40-Q	69	1440	1168	2608	3	1
106	block3	40-H	60	720	935	1655	4	0
107	block3	40-V	74	1056	1140	2196	3	0
108	block3	40-R	70	696	950	1646	2	0
109	block3	40-C	55	1080	959	2039	2	0
110	block3	40-E	57	72	929	1001	1	0
111	block3	40-E	57	72	738	810	1	0
112	block3	40-O	67	1224	865	2089	0	0
113	block3	40-X	76	1248	1249	2497	2	0
114	block3	40-Z	78	1080	1457	2537	3	1
115	block3	40-D	56	696	1365	2061	2	0
116	block3	40-L	64	912	1091	2003	3	0
117	block3	40-J	62	1440	952	2392	1	0
118	block3	40-K	63	1032	1404	2436	1	0
119	block3	40-G	59	888	1118	2006	2	1
120	block3	40-W	75	1032	1448	2480	1	0
121	block3	40-H	60	720	916	1636	4	0
122	block3	40-T	72	408	1762	2170	0	0
123	block3	40-B	54	912	1436	2348	2	1
124	block3	40-Y	77	1440	2123	3563	1	0
125	block3	40-A	53	624	847	1471	1	0
126	block3	40-S	71	504	1099	1603	3	0
127	block3	40-C	55	1080	831	1911	2	0
128	block3	40-G	59	888	889	1777	1	0
129	block3	40-U	73	840	1316	2156	3	1
130	block3	40-J	62	1440	774	2214	1	0
131	block3	40-W	75	1032	1460	2492	1	0
132	block3	40-L	64	912	1206	2118	3	0
133	block3	40-D	56	696	1244	1940	2	0
134	block3	40-K	63	1032	1189	2221	1	0
135	block3	40-N	66	480	1098	1578	1	0
136	block3	40-V	74	1056	957	2013	3	0
137	block3	40-I	61	288	935	1223	2	0
138	block3	40-X	76	1248	2344	3592	2	0
139	block3	40-I	61	288	963	1251	2	0
140	block3	40-Y	77	1440	1015	2455	1	0
141	block3	40-S	71	504	851	1355	3	0
142	block3	40-M	65	816	873	1689	0	0
143	block3	40-R	70	696	1512	2208	1	1
144	block3	40-Q	69	1440	3000	4440	NaN	1
145	block3	40-P	68	1080	1462	2542	2	0
146	block3	40-A	53	624	771	1395	1	0
147	block3	40-T	72	408	1424	1832	0	0
148	block3	40-F	58	888	1219	2107	3	0
149	block3	40-F	58	888	2402	3290	3	0
150	block3	40-P	68	1080	882	1962	2	0
151	block3	40-B	54	912	1994	2906	2	1
152	block3	40-O	67	1224	691	1915	0	0
153	block3	40-M	65	816	931	1747	0	0
154	block3	40-Z	78	1080	2145	3225	2	0
155	block3	40-U	73	840	1923	2763	2	0
156	block3	40-N	66	480	1357	1837	1	0
