onset	duration	sample	trial_type	value	block	speed	stim_file
169.955000	1.3440	101974	morse_21	21	1	15CPM	audio/15-U.mp3
174.340000	0.6720	104605	morse_20	20	1	15CPM	audio/15-T.mp3
180.840000	1.7280	108505	morse_3	3	1	15CPM	audio/15-C.mp3
187.905000	1.3440	112744	morse_21	21	1	15CPM	audio/15-U.mp3
194.455000	1.0080	116674	morse_1	1	1	15CPM	audio/15-A.mp3
200.405000	1.0560	120244	morse_4	4	1	15CPM	audio/15-D.mp3
205.805000	1.0800	123484	morse_8	8	1	15CPM	audio/15-H.mp3
211.421667	2.3040	126854	morse_10	10	1	15CPM	audio/15-J.mp3
218.921667	0.7440	131354	morse_14	14	1	15CPM	audio/15-N.mp3
223.038333	1.3920	133824	morse_12	12	1	15CPM	audio/15-L.mp3
229.071667	0.4080	137444	morse_9	9	1	15CPM	audio/15-I.mp3
233.721667	0.7440	140234	morse_14	14	1	15CPM	audio/15-N.mp3
238.888333	1.6560	143334	morse_23	23	1	15CPM	audio/15-W.mp3
245.488333	1.9920	147294	morse_24	24	1	15CPM	audio/15-X.mp3
250.621667	2.3040	150374	morse_10	10	1	15CPM	audio/15-J.mp3
257.705000	1.3920	154624	morse_6	6	1	15CPM	audio/15-F.mp3
263.538333	1.0800	158124	morse_18	18	1	15CPM	audio/15-R.mp3
268.221667	1.0800	160934	morse_8	8	1	15CPM	audio/15-H.mp3
274.005000	1.3920	164404	morse_12	12	1	15CPM	audio/15-L.mp3
278.388333	1.6560	167034	morse_11	11	1	15CPM	audio/15-K.mp3
283.388333	1.7280	170034	morse_3	3	1	15CPM	audio/15-C.mp3
288.688333	1.7040	173214	morse_26	26	1	15CPM	audio/15-Z.mp3
294.453333	1.6560	176673	morse_11	11	1	15CPM	audio/15-K.mp3
300.870000	0.0720	180523	morse_5	5	1	15CPM	audio/15-E.mp3
304.020000	1.3920	182413	morse_7	7	1	15CPM	audio/15-G.mp3
309.003333	1.0080	185403	morse_1	1	1	15CPM	audio/15-A.mp3
315.053333	1.7280	189033	morse_16	16	1	15CPM	audio/15-P.mp3
321.870000	1.9680	193123	morse_15	15	1	15CPM	audio/15-O.mp3
327.670000	1.3920	196603	morse_2	2	1	15CPM	audio/15-B.mp3
334.520000	2.3040	200713	morse_25	25	1	15CPM	audio/15-Y.mp3
342.003333	2.3040	205203	morse_17	17	1	15CPM	audio/15-Q.mp3
349.903333	1.7280	209943	morse_16	16	1	15CPM	audio/15-P.mp3
356.353333	2.3040	213813	morse_25	25	1	15CPM	audio/15-Y.mp3
362.970000	0.0720	217783	morse_5	5	1	15CPM	audio/15-E.mp3
365.553333	0.4080	219333	morse_9	9	1	15CPM	audio/15-I.mp3
369.786667	1.0560	221873	morse_4	4	1	15CPM	audio/15-D.mp3
374.968333	1.6560	224982	morse_23	23	1	15CPM	audio/15-W.mp3
380.518333	1.9680	228312	morse_15	15	1	15CPM	audio/15-O.mp3
384.953333	1.3200	230973	morse_13	13	1	15CPM	audio/15-M.mp3
390.353333	1.3200	234213	morse_13	13	1	15CPM	audio/15-M.mp3
395.418333	1.3920	237252	morse_7	7	1	15CPM	audio/15-G.mp3
402.386667	0.7440	241433	morse_19	19	1	15CPM	audio/15-S.mp3
406.468333	1.3920	243882	morse_6	6	1	15CPM	audio/15-F.mp3
412.935000	1.9920	247762	morse_24	24	1	15CPM	audio/15-X.mp3
420.151667	1.6800	252092	morse_22	22	1	15CPM	audio/15-V.mp3
424.685000	1.6800	254812	morse_22	22	1	15CPM	audio/15-V.mp3
431.751667	1.3920	259052	morse_2	2	1	15CPM	audio/15-B.mp3
437.868333	1.7040	262722	morse_26	26	1	15CPM	audio/15-Z.mp3
444.518333	1.0800	266712	morse_18	18	1	15CPM	audio/15-R.mp3
449.018333	0.7440	269412	morse_19	19	1	15CPM	audio/15-S.mp3
453.285000	2.3040	271972	morse_17	17	1	15CPM	audio/15-Q.mp3
459.935000	0.6720	275962	morse_20	20	1	15CPM	audio/15-T.mp3
590.433333	1.2720	354261	morse_29	29	2	30CPM	audio/30-C.mp3
