onset	duration	sample	trial_type	value	block	speed	stim_file
121.956667	1.6800	73175	morse_22	22	1	15CPM	audio/15-V.mp3
126.101667	1.9680	75662	morse_15	15	1	15CPM	audio/15-O.mp3
130.326667	1.9680	78197	morse_15	15	1	15CPM	audio/15-O.mp3
135.361667	1.3440	81218	morse_21	21	1	15CPM	audio/15-U.mp3
139.116667	0.4080	83471	morse_9	9	1	15CPM	audio/15-I.mp3
143.848333	0.6720	86310	morse_20	20	1	15CPM	audio/15-T.mp3
148.861667	1.0080	89318	morse_1	1	1	15CPM	audio/15-A.mp3
153.261667	2.3040	91958	morse_17	17	1	15CPM	audio/15-Q.mp3
159.796667	1.9920	95879	morse_24	24	1	15CPM	audio/15-X.mp3
165.963333	1.6560	99579	morse_11	11	1	15CPM	audio/15-K.mp3
170.036667	1.3920	102023	morse_12	12	1	15CPM	audio/15-L.mp3
175.166667	2.3040	105101	morse_10	10	1	15CPM	audio/15-J.mp3
182.870000	1.3440	109723	morse_21	21	1	15CPM	audio/15-U.mp3
188.840000	1.0560	113305	morse_4	4	1	15CPM	audio/15-D.mp3
195.148333	1.7280	117090	morse_3	3	1	15CPM	audio/15-C.mp3
201.605000	1.7280	120964	morse_16	16	1	15CPM	audio/15-P.mp3
208.103333	2.3040	124863	morse_10	10	1	15CPM	audio/15-J.mp3
214.820000	1.0800	128893	morse_18	18	1	15CPM	audio/15-R.mp3
219.870000	1.7040	131923	morse_26	26	1	15CPM	audio/15-Z.mp3
226.840000	1.0800	136105	morse_18	18	1	15CPM	audio/15-R.mp3
231.356667	0.7440	138815	morse_19	19	1	15CPM	audio/15-S.mp3
234.666667	0.7440	140801	morse_14	14	1	15CPM	audio/15-N.mp3
240.075000	0.4080	144046	morse_9	9	1	15CPM	audio/15-I.mp3
244.051667	1.0800	146432	morse_8	8	1	15CPM	audio/15-H.mp3
249.861667	2.3040	149918	morse_25	25	1	15CPM	audio/15-Y.mp3
255.968333	1.7040	153582	morse_26	26	1	15CPM	audio/15-Z.mp3
261.593333	1.9920	156957	morse_24	24	1	15CPM	audio/15-X.mp3
268.296667	1.7280	160979	morse_16	16	1	15CPM	audio/15-P.mp3
274.051667	0.0720	164432	morse_5	5	1	15CPM	audio/15-E.mp3
277.498333	1.7280	166500	morse_3	3	1	15CPM	audio/15-C.mp3
282.543333	1.3920	169527	morse_6	6	1	15CPM	audio/15-F.mp3
286.965000	1.3920	172180	morse_12	12	1	15CPM	audio/15-L.mp3
291.260000	2.3040	174757	morse_25	25	1	15CPM	audio/15-Y.mp3
297.115000	0.0720	178270	morse_5	5	1	15CPM	audio/15-E.mp3
301.621667	1.0800	180974	morse_8	8	1	15CPM	audio/15-H.mp3
306.541667	1.3920	183926	morse_7	7	1	15CPM	audio/15-G.mp3
312.768333	1.6560	187662	morse_23	23	1	15CPM	audio/15-W.mp3
318.580000	0.7440	191149	morse_14	14	1	15CPM	audio/15-N.mp3
323.755000	2.3040	194254	morse_17	17	1	15CPM	audio/15-Q.mp3
330.041667	1.3920	198026	morse_2	2	1	15CPM	audio/15-B.mp3
335.360000	1.6800	201217	morse_22	22	1	15CPM	audio/15-V.mp3
340.398333	0.6720	204240	morse_20	20	1	15CPM	audio/15-T.mp3
344.350000	1.3920	206611	morse_7	7	1	15CPM	audio/15-G.mp3
350.583333	1.0560	210351	morse_4	4	1	15CPM	audio/15-D.mp3
355.526667	0.7440	213317	morse_19	19	1	15CPM	audio/15-S.mp3
358.905000	1.3200	215344	morse_13	13	1	15CPM	audio/15-M.mp3
363.451667	1.6560	218072	morse_11	11	1	15CPM	audio/15-K.mp3
369.651667	1.3920	221792	morse_6	6	1	15CPM	audio/15-F.mp3
374.798333	1.3200	224880	morse_13	13	1	15CPM	audio/15-M.mp3
379.375000	1.3920	227626	morse_2	2	1	15CPM	audio/15-B.mp3
385.485000	1.0080	231292	morse_1	1	1	15CPM	audio/15-A.mp3
389.843333	1.6560	233907	morse_23	23	1	15CPM	audio/15-W.mp3
520.056667	1.6800	312035	morse_43	43	2	30CPM	audio/30-Q.mp3
526.993333	0.0720	316197	morse_31	31	2	30CPM	audio/30-E.mp3
529.433333	0.9840	317661	morse_47	47	2	30CPM	audio/30-U.mp3
534.203333	1.0320	320523	morse_32	32	2	30CPM	audio/30-F.mp3
540.155000	1.0560	324094	morse_38	38	2	30CPM	audio/30-L.mp3
545.205000	1.2720	327124	morse_29	29	2	30CPM	audio/30-C.mp3
550.586667	1.4400	330353	morse_50	50	2	30CPM	audio/30-X.mp3
555.113333	0.4800	333069	morse_46	46	2	30CPM	audio/30-T.mp3
559.328333	1.4400	335598	morse_50	50	2	30CPM	audio/30-X.mp3
565.760000	0.5760	339457	morse_45	45	2	30CPM	audio/30-S.mp3
571.393333	0.3120	342837	morse_35	35	2	30CPM	audio/30-I.mp3
575.865000	1.2240	345520	morse_48	48	2	30CPM	audio/30-V.mp3
580.250000	0.0720	348151	morse_31	31	2	30CPM	audio/30-E.mp3
584.278333	0.8160	350568	morse_34	34	2	30CPM	audio/30-H.mp3
588.645000	1.6800	353188	morse_51	51	2	30CPM	audio/30-Y.mp3
594.495000	1.2000	356698	morse_49	49	2	30CPM	audio/30-W.mp3
599.300000	1.2720	359581	morse_42	42	2	30CPM	audio/30-P.mp3
604.846667	1.2000	362909	morse_49	49	2	30CPM	audio/30-W.mp3
610.026667	1.0320	366017	morse_28	28	2	30CPM	audio/30-B.mp3
615.645000	1.2720	369388	morse_29	29	2	30CPM	audio/30-C.mp3
621.660000	1.2720	372997	morse_52	52	2	30CPM	audio/30-Z.mp3
627.931667	1.2000	376760	morse_37	37	2	30CPM	audio/30-K.mp3
633.731667	0.8160	380240	morse_34	34	2	30CPM	audio/30-H.mp3
638.358333	1.0320	383016	morse_32	32	2	30CPM	audio/30-F.mp3
643.400000	1.2720	386041	morse_42	42	2	30CPM	audio/30-P.mp3
649.075000	0.7440	389446	morse_27	27	2	30CPM	audio/30-A.mp3
653.628333	0.9600	392178	morse_39	39	2	30CPM	audio/30-M.mp3
656.748333	0.7920	394050	morse_44	44	2	30CPM	audio/30-R.mp3
663.226667	0.9840	397937	morse_47	47	2	30CPM	audio/30-U.mp3
667.691667	1.0320	400616	morse_33	33	2	30CPM	audio/30-G.mp3
673.576667	1.6800	404147	morse_36	36	2	30CPM	audio/30-J.mp3
679.118333	0.7920	407472	morse_44	44	2	30CPM	audio/30-R.mp3
684.198333	0.7920	410520	morse_30	30	2	30CPM	audio/30-D.mp3
690.236667	1.6800	414143	morse_36	36	2	30CPM	audio/30-J.mp3
695.473333	1.0320	417285	morse_33	33	2	30CPM	audio/30-G.mp3
699.510000	1.6800	419707	morse_43	43	2	30CPM	audio/30-Q.mp3
704.825000	0.5520	422896	morse_40	40	2	30CPM	audio/30-N.mp3
708.308333	0.5760	424986	morse_45	45	2	30CPM	audio/30-S.mp3
712.201667	1.2000	427322	morse_37	37	2	30CPM	audio/30-K.mp3
716.975000	0.4800	430186	morse_46	46	2	30CPM	audio/30-T.mp3
720.658333	1.4400	432396	morse_41	41	2	30CPM	audio/30-O.mp3
725.436667	0.9600	435263	morse_39	39	2	30CPM	audio/30-M.mp3
729.783333	0.7920	437871	morse_30	30	2	30CPM	audio/30-D.mp3
734.181667	0.7440	440510	morse_27	27	2	30CPM	audio/30-A.mp3
739.781667	1.6800	443870	morse_51	51	2	30CPM	audio/30-Y.mp3
744.600000	1.2720	446761	morse_52	52	2	30CPM	audio/30-Z.mp3
748.291667	1.0560	448976	morse_38	38	2	30CPM	audio/30-L.mp3
751.715000	1.0320	451030	morse_28	28	2	30CPM	audio/30-B.mp3
755.180000	1.2240	453109	morse_48	48	2	30CPM	audio/30-V.mp3
760.851667	0.5520	456512	morse_40	40	2	30CPM	audio/30-N.mp3
764.865000	0.3120	458920	morse_35	35	2	30CPM	audio/30-I.mp3
769.095000	1.4400	461458	morse_41	41	2	30CPM	audio/30-O.mp3
899.368333	0.9120	539622	morse_64	64	3	40CPM	audio/40-L.mp3
905.481667	0.0720	543290	morse_57	57	3	40CPM	audio/40-E.mp3
908.398333	0.5040	545040	morse_71	71	3	40CPM	audio/40-S.mp3
913.073333	1.0800	547845	morse_55	55	3	40CPM	audio/40-C.mp3
918.733333	0.8400	551241	morse_73	73	3	40CPM	audio/40-U.mp3
924.051667	0.2880	554432	morse_61	61	3	40CPM	audio/40-I.mp3
928.276667	0.9120	556967	morse_64	64	3	40CPM	audio/40-L.mp3
933.120000	1.4400	559873	morse_77	77	3	40CPM	audio/40-Y.mp3
937.863333	0.8160	562719	morse_65	65	3	40CPM	audio/40-M.mp3
942.098333	1.2240	565260	morse_67	67	3	40CPM	audio/40-O.mp3
945.396667	1.4400	567239	morse_62	62	3	40CPM	audio/40-J.mp3
949.901667	0.6240	569942	morse_53	53	3	40CPM	audio/40-A.mp3
953.550000	1.4400	572131	morse_69	69	3	40CPM	audio/40-Q.mp3
958.271667	0.4080	574964	morse_72	72	3	40CPM	audio/40-T.mp3
962.283333	0.9120	577371	morse_54	54	3	40CPM	audio/40-B.mp3
966.755000	1.4400	580054	morse_69	69	3	40CPM	audio/40-Q.mp3
970.908333	0.0720	582546	morse_57	57	3	40CPM	audio/40-E.mp3
974.676667	0.4800	584807	morse_66	66	3	40CPM	audio/40-N.mp3
978.043333	1.0560	586827	morse_74	74	3	40CPM	audio/40-V.mp3
982.538333	0.8880	589524	morse_58	58	3	40CPM	audio/40-F.mp3
986.571667	0.6960	591944	morse_56	56	3	40CPM	audio/40-D.mp3
991.355000	1.0320	594814	morse_75	75	3	40CPM	audio/40-W.mp3
995.985000	1.0800	597592	morse_68	68	3	40CPM	audio/40-P.mp3
1001.316667	1.0320	600791	morse_75	75	3	40CPM	audio/40-W.mp3
1005.895000	1.0800	603538	morse_78	78	3	40CPM	audio/40-Z.mp3
1012.936667	1.0560	607763	morse_74	74	3	40CPM	audio/40-V.mp3
1018.568333	1.0800	611142	morse_78	78	3	40CPM	audio/40-Z.mp3
1024.613333	0.4080	614769	morse_72	72	3	40CPM	audio/40-T.mp3
1028.711667	1.2480	617228	morse_76	76	3	40CPM	audio/40-X.mp3
1033.661667	1.4400	620198	morse_62	62	3	40CPM	audio/40-J.mp3
1038.526667	0.9120	623117	morse_54	54	3	40CPM	audio/40-B.mp3
1042.903333	1.0320	625743	morse_63	63	3	40CPM	audio/40-K.mp3
1049.455000	0.7200	629674	morse_60	60	3	40CPM	audio/40-H.mp3
1053.823333	0.8880	632295	morse_58	58	3	40CPM	audio/40-F.mp3
1058.803333	1.0800	635283	morse_55	55	3	40CPM	audio/40-C.mp3
1063.418333	0.8880	638052	morse_59	59	3	40CPM	audio/40-G.mp3
1067.730000	0.6240	640639	morse_53	53	3	40CPM	audio/40-A.mp3
1070.880000	0.4800	642529	morse_66	66	3	40CPM	audio/40-N.mp3
1075.745000	1.0800	645448	morse_68	68	3	40CPM	audio/40-P.mp3
1080.400000	0.7200	648241	morse_60	60	3	40CPM	audio/40-H.mp3
1084.231667	1.0320	650540	morse_63	63	3	40CPM	audio/40-K.mp3
1089.841667	0.6960	653906	morse_70	70	3	40CPM	audio/40-R.mp3
1095.755000	1.2240	657454	morse_67	67	3	40CPM	audio/40-O.mp3
1100.208333	0.8400	660126	morse_73	73	3	40CPM	audio/40-U.mp3
1105.665000	1.4400	663400	morse_77	77	3	40CPM	audio/40-Y.mp3
1110.260000	1.2480	666157	morse_76	76	3	40CPM	audio/40-X.mp3
1114.510000	0.2880	668707	morse_61	61	3	40CPM	audio/40-I.mp3
1117.930000	0.8880	670759	morse_59	59	3	40CPM	audio/40-G.mp3
1122.568333	0.6960	673542	morse_56	56	3	40CPM	audio/40-D.mp3
1126.390000	0.8160	675835	morse_65	65	3	40CPM	audio/40-M.mp3
1131.090000	0.6960	678655	morse_70	70	3	40CPM	audio/40-R.mp3
1136.530000	0.5040	681919	morse_71	71	3	40CPM	audio/40-S.mp3
