onset	duration	sample	trial_type	value	block	speed	stim_file
134.881667	1.6560	80930	morse_11	11	1	15CPM	audio/15-K.mp3
140.920000	1.3200	84553	morse_13	13	1	15CPM	audio/15-M.mp3
146.621667	1.0560	87974	morse_4	4	1	15CPM	audio/15-D.mp3
152.351667	1.3920	91412	morse_12	12	1	15CPM	audio/15-L.mp3
158.991667	2.3040	95396	morse_25	25	1	15CPM	audio/15-Y.mp3
165.725000	1.7280	99436	morse_3	3	1	15CPM	audio/15-C.mp3
170.113333	1.7280	102069	morse_3	3	1	15CPM	audio/15-C.mp3
174.435000	0.7440	104662	morse_19	19	1	15CPM	audio/15-S.mp3
179.515000	1.0080	107710	morse_1	1	1	15CPM	audio/15-A.mp3
183.010000	1.3920	109807	morse_7	7	1	15CPM	audio/15-G.mp3
187.348333	1.3920	112410	morse_2	2	1	15CPM	audio/15-B.mp3
192.938333	1.7280	115764	morse_16	16	1	15CPM	audio/15-P.mp3
198.138333	2.3040	118884	morse_10	10	1	15CPM	audio/15-J.mp3
204.473333	1.3200	122685	morse_13	13	1	15CPM	audio/15-M.mp3
210.411667	1.3920	126248	morse_7	7	1	15CPM	audio/15-G.mp3
216.078333	1.9920	129648	morse_24	24	1	15CPM	audio/15-X.mp3
221.548333	1.7040	132930	morse_26	26	1	15CPM	audio/15-Z.mp3
226.930000	1.6560	136159	morse_11	11	1	15CPM	audio/15-K.mp3
232.953333	1.0560	139773	morse_4	4	1	15CPM	audio/15-D.mp3
238.323333	2.3040	142995	morse_10	10	1	15CPM	audio/15-J.mp3
244.998333	1.3920	147000	morse_12	12	1	15CPM	audio/15-L.mp3
252.223333	1.7040	151335	morse_26	26	1	15CPM	audio/15-Z.mp3
257.021667	1.6560	154214	morse_23	23	1	15CPM	audio/15-W.mp3
262.550000	0.7440	157531	morse_14	14	1	15CPM	audio/15-N.mp3
267.201667	2.3040	160322	morse_17	17	1	15CPM	audio/15-Q.mp3
272.625000	0.7440	163576	morse_19	19	1	15CPM	audio/15-S.mp3
276.258333	1.9920	165756	morse_24	24	1	15CPM	audio/15-X.mp3
281.720000	1.3920	169033	morse_6	6	1	15CPM	audio/15-F.mp3
286.221667	0.6720	171734	morse_20	20	1	15CPM	audio/15-T.mp3
