onset	duration	sample	trial_type	value	block	speed	stim_file
137.183333	1.9920	82311	morse_24	24	1	15CPM	audio/15-X.mp3
141.980000	1.7280	85189	morse_3	3	1	15CPM	audio/15-C.mp3
149.075000	1.0800	89446	morse_18	18	1	15CPM	audio/15-R.mp3
153.376667	1.3920	92027	morse_2	2	1	15CPM	audio/15-B.mp3
159.350000	1.3200	95611	morse_13	13	1	15CPM	audio/15-M.mp3
163.465000	2.3040	98080	morse_17	17	1	15CPM	audio/15-Q.mp3
168.396667	1.6800	101039	morse_22	22	1	15CPM	audio/15-V.mp3
172.341667	1.7280	103406	morse_16	16	1	15CPM	audio/15-P.mp3
179.090000	2.3040	107455	morse_25	25	1	15CPM	audio/15-Y.mp3
183.613333	1.3920	110169	morse_6	6	1	15CPM	audio/15-F.mp3
189.411667	1.7280	113648	morse_3	3	1	15CPM	audio/15-C.mp3
196.990000	1.3920	118195	morse_12	12	1	15CPM	audio/15-L.mp3
201.548333	1.0560	120930	morse_4	4	1	15CPM	audio/15-D.mp3
205.841667	1.3200	123506	morse_13	13	1	15CPM	audio/15-M.mp3
210.945000	1.7280	126568	morse_16	16	1	15CPM	audio/15-P.mp3
217.101667	1.6560	130262	morse_23	23	1	15CPM	audio/15-W.mp3
221.781667	1.7040	133070	morse_26	26	1	15CPM	audio/15-Z.mp3
228.178333	0.7440	136908	morse_14	14	1	15CPM	audio/15-N.mp3
233.023333	0.7440	139815	morse_14	14	1	15CPM	audio/15-N.mp3
236.916667	1.3920	142151	morse_7	7	1	15CPM	audio/15-G.mp3
241.678333	0.0720	145008	morse_5	5	1	15CPM	audio/15-E.mp3
245.243333	1.0560	147147	morse_4	4	1	15CPM	audio/15-D.mp3
250.373333	1.9680	150225	morse_15	15	1	15CPM	audio/15-O.mp3
255.443333	1.3440	153267	morse_21	21	1	15CPM	audio/15-U.mp3
259.398333	1.3920	155640	morse_7	7	1	15CPM	audio/15-G.mp3
264.353333	0.7440	158613	morse_19	19	1	15CPM	audio/15-S.mp3
268.410000	1.3440	161047	morse_21	21	1	15CPM	audio/15-U.mp3
272.115000	1.9920	163270	morse_24	24	1	15CPM	audio/15-X.mp3
278.565000	1.0080	167140	morse_1	1	1	15CPM	audio/15-A.mp3
285.275000	0.4080	171166	morse_9	9	1	15CPM	audio/15-I.mp3
290.101667	0.4080	174062	morse_9	9	1	15CPM	audio/15-I.mp3
293.871667	1.3920	176324	morse_6	6	1	15CPM	audio/15-F.mp3
299.243333	2.3040	179547	morse_10	10	1	15CPM	audio/15-J.mp3
305.610000	2.3040	183367	morse_10	10	1	15CPM	audio/15-J.mp3
311.248333	1.0080	186750	morse_1	1	1	15CPM	audio/15-A.mp3
315.048333	1.7040	189030	morse_26	26	1	15CPM	audio/15-Z.mp3
320.621667	1.0800	192374	morse_8	8	1	15CPM	audio/15-H.mp3
324.526667	1.6560	194717	morse_11	11	1	15CPM	audio/15-K.mp3
330.976667	0.7440	198587	morse_19	19	1	15CPM	audio/15-S.mp3
336.025000	1.0800	201616	morse_8	8	1	15CPM	audio/15-H.mp3
