onset	duration	sample	trial_type	value	block	speed	stim_file
102.716667	1.0800	61631	morse_8	8	1	15CPM	audio/15-H.mp3
108.620000	1.3920	65173	morse_12	12	1	15CPM	audio/15-L.mp3
115.685000	1.7280	69412	morse_3	3	1	15CPM	audio/15-C.mp3
119.750000	2.3040	71851	morse_17	17	1	15CPM	audio/15-Q.mp3
125.733333	1.0800	75441	morse_8	8	1	15CPM	audio/15-H.mp3
130.118333	0.6720	78072	morse_20	20	1	15CPM	audio/15-T.mp3
134.638333	1.3440	80784	morse_21	21	1	15CPM	audio/15-U.mp3
138.703333	1.3920	83223	morse_2	2	1	15CPM	audio/15-B.mp3
144.766667	0.7440	86861	morse_14	14	1	15CPM	audio/15-N.mp3
149.458333	1.3200	89676	morse_13	13	1	15CPM	audio/15-M.mp3
155.161667	1.9680	93098	morse_15	15	1	15CPM	audio/15-O.mp3
158.960000	2.3040	95377	morse_10	10	1	15CPM	audio/15-J.mp3
162.931667	1.7040	97760	morse_26	26	1	15CPM	audio/15-Z.mp3
168.570000	1.0560	101143	morse_4	4	1	15CPM	audio/15-D.mp3
174.421667	1.3920	104654	morse_6	6	1	15CPM	audio/15-F.mp3
180.911667	0.0720	108548	morse_5	5	1	15CPM	audio/15-E.mp3
185.176667	1.3920	111107	morse_7	7	1	15CPM	audio/15-G.mp3
192.388333	0.7440	115434	morse_14	14	1	15CPM	audio/15-N.mp3
196.266667	1.7280	117761	morse_16	16	1	15CPM	audio/15-P.mp3
202.183333	2.3040	121311	morse_17	17	1	15CPM	audio/15-Q.mp3
209.646667	1.7040	125789	morse_26	26	1	15CPM	audio/15-Z.mp3
216.245000	2.3040	129748	morse_25	25	1	15CPM	audio/15-Y.mp3
224.228333	0.7440	134538	morse_19	19	1	15CPM	audio/15-S.mp3
227.026667	1.7280	136217	morse_16	16	1	15CPM	audio/15-P.mp3
234.305000	0.0720	140584	morse_5	5	1	15CPM	audio/15-E.mp3
236.423333	1.3920	141855	morse_12	12	1	15CPM	audio/15-L.mp3
242.021667	1.9680	145214	morse_15	15	1	15CPM	audio/15-O.mp3
245.940000	1.3920	147565	morse_6	6	1	15CPM	audio/15-F.mp3
252.098333	1.3440	151260	morse_21	21	1	15CPM	audio/15-U.mp3
257.055000	1.0560	154234	morse_4	4	1	15CPM	audio/15-D.mp3
261.533333	1.3920	156921	morse_7	7	1	15CPM	audio/15-G.mp3
267.158333	0.4080	160296	morse_9	9	1	15CPM	audio/15-I.mp3
271.330000	0.4080	162799	morse_9	9	1	15CPM	audio/15-I.mp3
273.835000	1.6800	164302	morse_22	22	1	15CPM	audio/15-V.mp3
278.900000	1.0080	167341	morse_1	1	1	15CPM	audio/15-A.mp3
283.938333	1.7280	170364	morse_3	3	1	15CPM	audio/15-C.mp3
290.481667	1.3920	174290	morse_2	2	1	15CPM	audio/15-B.mp3
295.600000	1.6560	177361	morse_23	23	1	15CPM	audio/15-W.mp3
301.558333	1.6560	180936	morse_23	23	1	15CPM	audio/15-W.mp3
307.076667	1.9920	184247	morse_24	24	1	15CPM	audio/15-X.mp3
314.086667	1.0800	188453	morse_18	18	1	15CPM	audio/15-R.mp3
319.416667	1.6560	191651	morse_11	11	1	15CPM	audio/15-K.mp3
325.748333	1.0800	195450	morse_18	18	1	15CPM	audio/15-R.mp3
