onset	duration	sample	trial_type	value	block	speed	stim_file
147.835000	0.4080	88702	morse_9	9	1	15CPM	audio/15-I.mp3
152.528333	1.7280	91518	morse_3	3	1	15CPM	audio/15-C.mp3
157.523333	0.0720	94515	morse_5	5	1	15CPM	audio/15-E.mp3
161.751667	1.3920	97052	morse_7	7	1	15CPM	audio/15-G.mp3
168.240000	0.0720	100945	morse_5	5	1	15CPM	audio/15-E.mp3
172.531667	0.7440	103520	morse_19	19	1	15CPM	audio/15-S.mp3
176.248333	1.6800	105750	morse_22	22	1	15CPM	audio/15-V.mp3
180.993333	1.3920	108597	morse_12	12	1	15CPM	audio/15-L.mp3
186.048333	1.7280	111630	morse_3	3	1	15CPM	audio/15-C.mp3
191.496667	1.0080	114899	morse_1	1	1	15CPM	audio/15-A.mp3
195.680000	1.3920	117409	morse_2	2	1	15CPM	audio/15-B.mp3
201.471667	1.7280	120884	morse_16	16	1	15CPM	audio/15-P.mp3
206.168333	1.3440	123702	morse_21	21	1	15CPM	audio/15-U.mp3
213.080000	1.6560	127849	morse_11	11	1	15CPM	audio/15-K.mp3
216.961667	1.9920	130178	morse_24	24	1	15CPM	audio/15-X.mp3
222.155000	1.3920	133294	morse_6	6	1	15CPM	audio/15-F.mp3
227.100000	1.9680	136261	morse_15	15	1	15CPM	audio/15-O.mp3
231.470000	1.6560	138883	morse_11	11	1	15CPM	audio/15-K.mp3
237.463333	1.3920	142479	morse_2	2	1	15CPM	audio/15-B.mp3
243.686667	1.3920	146213	morse_7	7	1	15CPM	audio/15-G.mp3
251.061667	1.7040	150638	morse_26	26	1	15CPM	audio/15-Z.mp3
255.380000	2.3040	153229	morse_10	10	1	15CPM	audio/15-J.mp3
261.350000	1.7280	156811	morse_16	16	1	15CPM	audio/15-P.mp3
266.996667	1.0800	160199	morse_18	18	1	15CPM	audio/15-R.mp3
272.843333	1.0080	163707	morse_1	1	1	15CPM	audio/15-A.mp3
277.191667	0.4080	166316	morse_9	9	1	15CPM	audio/15-I.mp3
282.051667	1.3920	169232	morse_6	6	1	15CPM	audio/15-F.mp3
287.431667	2.3040	172460	morse_10	10	1	15CPM	audio/15-J.mp3
293.566667	1.3440	176141	morse_21	21	1	15CPM	audio/15-U.mp3
298.681667	0.7440	179210	morse_14	14	1	15CPM	audio/15-N.mp3
303.451667	0.6720	182072	morse_20	20	1	15CPM	audio/15-T.mp3
309.451667	0.7440	185672	morse_19	19	1	15CPM	audio/15-S.mp3
313.863333	1.0800	188319	morse_18	18	1	15CPM	audio/15-R.mp3
317.718333	1.3920	190632	morse_12	12	1	15CPM	audio/15-L.mp3
323.258333	0.6720	193956	morse_20	20	1	15CPM	audio/15-T.mp3
328.981667	2.3040	197390	morse_17	17	1	15CPM	audio/15-Q.mp3
337.320000	1.6560	202393	morse_23	23	1	15CPM	audio/15-W.mp3
342.745000	1.3200	205648	morse_13	13	1	15CPM	audio/15-M.mp3
347.370000	2.3040	208423	morse_17	17	1	15CPM	audio/15-Q.mp3
353.811667	2.3040	212288	morse_25	25	1	15CPM	audio/15-Y.mp3
361.281667	2.3040	216770	morse_25	25	1	15CPM	audio/15-Y.mp3
367.496667	1.0560	220499	morse_4	4	1	15CPM	audio/15-D.mp3
371.841667	1.0800	223106	morse_8	8	1	15CPM	audio/15-H.mp3
376.168333	0.7440	225702	morse_14	14	1	15CPM	audio/15-N.mp3
381.790000	1.9920	229075	morse_24	24	1	15CPM	audio/15-X.mp3
386.366667	1.6800	231821	morse_22	22	1	15CPM	audio/15-V.mp3
390.948333	1.6560	234570	morse_23	23	1	15CPM	audio/15-W.mp3
395.943333	1.3200	237567	morse_13	13	1	15CPM	audio/15-M.mp3
401.631667	1.9680	240980	morse_15	15	1	15CPM	audio/15-O.mp3
407.743333	1.7040	244647	morse_26	26	1	15CPM	audio/15-Z.mp3
414.018333	1.0800	248412	morse_8	8	1	15CPM	audio/15-H.mp3
418.473333	1.0560	251085	morse_4	4	1	15CPM	audio/15-D.mp3
544.003333	1.6800	326403	morse_36	36	2	30CPM	audio/30-J.mp3
549.555000	0.4800	329734	morse_46	46	2	30CPM	audio/30-T.mp3
553.428333	1.2720	332058	morse_29	29	2	30CPM	audio/30-C.mp3
559.095000	0.7440	335458	morse_27	27	2	30CPM	audio/30-A.mp3
563.251667	0.9600	337952	morse_39	39	2	30CPM	audio/30-M.mp3
568.295000	0.7920	340978	morse_30	30	2	30CPM	audio/30-D.mp3
574.191667	0.5760	344516	morse_45	45	2	30CPM	audio/30-S.mp3
577.206667	0.3120	346325	morse_35	35	2	30CPM	audio/30-I.mp3
580.341667	1.4400	348206	morse_50	50	2	30CPM	audio/30-X.mp3
586.305000	1.0320	351784	morse_28	28	2	30CPM	audio/30-B.mp3
591.446667	1.0560	354869	morse_38	38	2	30CPM	audio/30-L.mp3
595.876667	1.2720	357527	morse_29	29	2	30CPM	audio/30-C.mp3
601.868333	0.3120	361122	morse_35	35	2	30CPM	audio/30-I.mp3
605.453333	0.7920	363273	morse_44	44	2	30CPM	audio/30-R.mp3
610.676667	0.7920	366407	morse_30	30	2	30CPM	audio/30-D.mp3
615.866667	0.0720	369521	morse_31	31	2	30CPM	audio/30-E.mp3
620.463333	1.2240	372279	morse_48	48	2	30CPM	audio/30-V.mp3
625.686667	0.9600	375413	morse_39	39	2	30CPM	audio/30-M.mp3
631.133333	0.8160	378681	morse_34	34	2	30CPM	audio/30-H.mp3
634.690000	0.7920	380815	morse_44	44	2	30CPM	audio/30-R.mp3
639.473333	0.8160	383685	morse_34	34	2	30CPM	audio/30-H.mp3
643.775000	1.2000	386266	morse_49	49	2	30CPM	audio/30-W.mp3
649.981667	1.6800	389990	morse_51	51	2	30CPM	audio/30-Y.mp3
654.465000	1.6800	392680	morse_43	43	2	30CPM	audio/30-Q.mp3
660.446667	1.0560	396269	morse_38	38	2	30CPM	audio/30-L.mp3
665.150000	1.2720	399091	morse_42	42	2	30CPM	audio/30-P.mp3
