Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-S	19	744	1767	2511	1	0
2	block1	15-V	22	1680	216	1896	0	0
3	block1	15-N	14	744	2334	3078	1	1
4	block1	15-Q	17	2304	2397	4701	1	1
5	block1	15-R	18	1080	970	2050	0	1
6	block1	15-G	7	1392	2403	3795	1	1
7	block1	15-O	15	1968	1001	2969	1	0
8	block1	15-L	12	1392	1069	2461	1	0
9	block1	15-P	16	1728	2447	4175	1	0
10	block1	15-P	16	1728	1002	2730	0	1
11	block1	15-E	5	72	1161	1233	1	0
12	block1	15-M	13	1320	1275	2595	1	0
13	block1	15-G	7	1392	2856	4248	0	0
14	block1	15-D	4	1056	1189	2245	0	0
15	block1	15-I	9	408	911	1319	1	0
16	block1	15-F	6	1392	330	1722	0	1
17	block1	15-J	10	2304	391	2695	0	0
18	block1	15-A	1	1008	674	1682	1	1
19	block1	15-F	6	1392	348	1740	0	1
20	block1	15-H	8	1080	971	2051	1	0
21	block1	15-T	20	672	1599	2271	1	0
22	block1	15-W	23	1656	386	2042	0	0
23	block1	15-U	21	1344	356	1700	0	0
24	block1	15-T	20	672	1186	1858	1	0
25	block1	15-X	24	1992	1258	3250	1	0
26	block1	15-I	9	408	1062	1470	1	0
27	block1	15-H	8	1080	566	1646	1	0
28	block1	15-Z	26	1704	1485	3189	0	0
29	block1	15-O	15	1968	1339	3307	1	0
30	block1	15-Y	25	2304	1228	3532	0	1
31	block1	15-Y	25	2304	1806	4110	0	1
32	block1	15-B	2	1392	1159	2551	0	0
33	block1	15-K	11	1656	2444	4100	1	0
34	block1	15-Q	17	2304	938	3242	1	1
35	block1	15-N	14	744	1210	1954	1	1
36	block1	15-J	10	2304	538	2842	0	0
37	block1	15-K	11	1656	2447	4103	0	1
38	block1	15-X	24	1992	3000	4992	NaN	1
39	block1	15-M	13	1320	598	1918	1	0
40	block1	15-L	12	1392	952	2344	1	0
41	block1	15-C	3	1728	793	2521	1	1
42	block1	15-A	1	1008	694	1702	0	0
43	block1	15-D	4	1056	921	1977	0	0
44	block1	15-Z	26	1704	1021	2725	0	0
45	block1	15-B	2	1392	1117	2509	0	0
46	block1	15-U	21	1344	572	1916	0	0
47	block1	15-V	22	1680	1024	2704	0	0
48	block1	15-E	5	72	940	1012	1	0
49	block1	15-W	23	1656	413	2069	0	0
50	block1	15-S	19	744	1125	1869	1	0
51	block1	15-C	3	1728	1500	3228	1	1
52	block1	15-R	18	1080	844	1924	0	1
53	block2	30-C	29	1272	1843	3115	0	0
54	block2	30-E	31	72	832	904	1	0
55	block2	30-B	28	1032	1507	2539	0	0
56	block2	30-F	32	1032	509	1541	0	1
57	block2	30-P	42	1272	446	1718	0	1
58	block2	30-N	40	552	1823	2375	1	1
59	block2	30-M	39	960	921	1881	1	0
60	block2	30-G	33	1032	1410	2442	1	1
61	block2	30-E	31	72	746	818	1	0
62	block2	30-T	46	480	1340	1820	1	0
63	block2	30-C	29	1272	1180	2452	0	0
64	block2	30-V	48	1224	1356	2580	0	0
65	block2	30-W	49	1200	1000	2200	0	0
66	block2	30-V	48	1224	1957	3181	0	0
67	block2	30-K	37	1200	1327	2527	1	0
68	block2	30-O	41	1440	1070	2510	1	0
69	block2	30-G	33	1032	3000	4032	NaN	1
70	block2	30-U	47	984	578	1562	0	0
71	block2	30-J	36	1680	795	2475	0	0
