Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
41	block1	15-P	16	1728	2146	3874	2	0
42	block1	15-A	1	1008	1116	2124	1	0
43	block1	15-I	9	408	949	1357	2	0
44	block1	15-Q	17	2304	668	2972	1	0
45	block1	15-M	13	1320	1291	2611	0	0
46	block1	15-G	7	1392	856	2248	1	0
47	block1	15-J	10	2304	776	3080	1	0
48	block1	15-R	18	1080	1215	2295	2	0
49	block1	15-C	3	1728	632	2360	2	0
50	block1	15-J	10	2304	373	2677	1	0
51	block1	15-Y	25	2304	303	2607	1	0
52	block1	15-V	22	1680	1715	3395	3	0
53	block2	30-O	41	1440	998	2438	0	0
54	block2	30-C	29	1272	627	1899	2	0
55	block2	30-V	48	1224	876	2100	3	0
56	block2	30-M	39	960	1113	2073	0	0
57	block2	30-H	34	816	709	1525	4	0
58	block2	30-I	35	312	895	1207	2	0
59	block2	30-W	49	1200	659	1859	1	0
60	block2	30-D	30	792	730	1522	2	0
61	block2	30-K	37	1200	822	2022	1	0
62	block2	30-G	33	1032	664	1696	1	0
63	block2	30-A	27	744	1249	1993	1	0
64	block2	30-Q	43	1680	533	2213	1	0
65	block2	30-J	36	1680	537	2217	1	0
66	block2	30-L	38	1056	2109	3165	3	0
67	block2	30-N	40	552	1026	1578	1	0
68	block2	30-S	45	576	1001	1577	3	0
69	block2	30-X	50	1440	2484	3924	2	0
70	block2	30-E	31	72	953	1025	1	0
71	block2	30-U	47	984	873	1857	2	0
72	block2	30-P	42	1272	1183	2455	2	0
73	block2	30-Z	52	1272	919	2191	2	0
74	block2	30-O	41	1440	1348	2788	0	0
75	block2	30-T	46	480	1429	1909	0	0
76	block2	30-A	27	744	801	1545	1	0
77	block2	30-K	37	1200	849	2049	1	0
78	block2	30-N	40	552	815	1367	1	0
79	block2	30-F	32	1032	1129	2161	3	0
80	block2	30-H	34	816	2408	3224	4	0
81	block2	30-C	29	1272	1349	2621	2	0
82	block2	30-G	33	1032	1055	2087	1	0
83	block2	30-F	32	1032	1990	3022	3	0
84	block2	30-M	39	960	1278	2238	0	0
85	block2	30-X	50	1440	1805	3245	2	0
86	block2	30-Z	52	1272	783	2055	2	0
87	block2	30-B	28	1032	937	1969	3	0
88	block2	30-V	48	1224	835	2059	3	0
89	block2	30-B	28	1032	844	1876	3	0
90	block2	30-Y	51	1680	870	2550	1	0
91	block2	30-S	45	576	735	1311	3	0
92	block2	30-R	44	792	1062	1854	2	0
93	block2	30-W	49	1200	1015	2215	1	0
94	block2	30-L	38	1056	1518	2574	3	0
95	block2	30-T	46	480	1539	2019	0	0
96	block2	30-Y	51	1680	944	2624	1	0
97	block2	30-U	47	984	852	1836	2	0
98	block2	30-P	42	1272	1593	2865	2	0
99	block2	30-J	36	1680	656	2336	1	0
100	block2	30-R	44	792	2719	3511	2	0
101	block2	30-D	30	792	1289	2081	2	0
102	block2	30-I	35	312	663	975	2	0
103	block2	30-Q	43	1680	665	2345	1	0
104	block2	30-E	31	72	714	786	1	0
105	block3	40-G	59	888	898	1786	1	0
106	block3	40-N	66	480	729	1209	1	0
107	block3	40-R	70	696	634	1330	2	0
108	block3	40-X	76	1248	753	2001	2	0
109	block3	40-Q	69	1440	299	1739	1	0
110	block3	40-J	62	1440	1951	3391	1	0
111	block3	40-L	64	912	746	1658	2	1
112	block3	40-D	56	696	643	1339	2	0
113	block3	40-O	67	1224	1442	2666	0	0
114	block3	40-G	59	888	569	1457	1	0
115	block3	40-L	64	912	726	1638	3	0
116	block3	40-C	55	1080	709	1789	2	0
117	block3	40-E	57	72	734	806	1	0
118	block3	40-Z	78	1080	1517	2597	2	0
119	block3	40-F	58	888	1327	2215	3	0
120	block3	40-Y	77	1440	975	2415	1	0
121	block3	40-W	75	1032	816	1848	1	0
122	block3	40-I	61	288	1642	1930	2	0
123	block3	40-U	73	840	1590	2430	2	0
124	block3	40-A	53	624	1442	2066	1	0
125	block3	40-J	62	1440	1284	2724	1	0
126	block3	40-U	73	840	808	1648	2	0
127	block3	40-B	54	912	1180	2092	3	0
128	block3	40-P	68	1080	1859	2939	2	0
129	block3	40-M	65	816	720	1536	2	1
130	block3	40-T	72	408	1337	1745	0	0
131	block3	40-R	70	696	2208	2904	2	0
132	block3	40-K	63	1032	1162	2194	1	0
133	block3	40-V	74	1056	1033	2089	3	0
134	block3	40-H	60	720	1185	1905	4	0
135	block3	40-E	57	72	1072	1144	1	0
136	block3	40-T	72	408	3000	3408	NaN	1
137	block3	40-M	65	816	1310	2126	0	0
138	block3	40-X	76	1248	1291	2539	2	0
139	block3	40-F	58	888	1351	2239	3	0
140	block3	40-C	55	1080	793	1873	2	0
141	block3	40-O	67	1224	1333	2557	0	0
142	block3	40-B	54	912	903	1815	3	0
143	block3	40-H	60	720	1457	2177	4	0
144	block3	40-Z	78	1080	901	1981	2	0
145	block3	40-Y	77	1440	1090	2530	1	0
146	block3	40-D	56	696	2284	2980	2	0
147	block3	40-S	71	504	1083	1587	3	0
148	block3	40-I	61	288	658	946	2	0
149	block3	40-P	68	1080	2244	3324	2	0
150	block3	40-Q	69	1440	902	2342	1	0
151	block3	40-W	75	1032	752	1784	1	0
152	block3	40-S	71	504	919	1423	3	0
153	block3	40-A	53	624	1323	1947	1	0
154	block3	40-K	63	1032	677	1709	1	0
155	block3	40-N	66	480	1521	2001	1	0
156	block3	40-V	74	1056	656	1712	3	0
