Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
68	block2	30-Z	52	1272	2960	4232	2	0
69	block2	30-Y	51	1680	2821	4501	1	0
70	block2	30-W	49	1200	3000	4200	NaN	1
71	block2	30-Q	43	1680	3000	4680	NaN	1
72	block2	30-O	41	1440	2971	4411	0	0
73	block2	30-C	29	1272	3000	4272	NaN	1
74	block2	30-S	45	576	994	1570	3	0
75	block2	30-H	34	816	549	1365	4	0
76	block2	30-I	35	312	1193	1505	2	0
77	block2	30-F	32	1032	3000	4032	NaN	1
78	block2	30-B	28	1032	3000	4032	NaN	1
79	block2	30-V	48	1224	2024	3248	4	1
80	block2	30-E	31	72	948	1020	1	0
81	block2	30-M	39	960	3000	3960	NaN	1
82	block2	30-M	39	960	1401	2361	0	0
83	block2	30-P	42	1272	3000	4272	NaN	1
84	block2	30-E	31	72	790	862	1	0
85	block2	30-K	37	1200	1563	2763	1	0
86	block2	30-R	44	792	2653	3445	2	0
87	block2	30-X	50	1440	3000	4440	NaN	1
88	block2	30-T	46	480	1281	1761	0	0
89	block2	30-Q	43	1680	2289	3969	1	0
90	block2	30-J	36	1680	3000	4680	NaN	1
91	block2	30-I	35	312	1336	1648	2	0
92	block2	30-B	28	1032	2700	3732	2	1
93	block2	30-X	50	1440	3000	4440	NaN	1
94	block2	30-C	29	1272	692	1964	2	0
95	block2	30-J	36	1680	2948	4628	1	0
96	block2	30-S	45	576	1262	1838	3	0
97	block2	30-U	47	984	2294	3278	2	0
98	block2	30-A	27	744	3000	3744	NaN	1
99	block2	30-Y	51	1680	3000	4680	NaN	1
100	block2	30-L	38	1056	3000	4056	NaN	1
101	block2	30-T	46	480	1124	1604	0	0
102	block2	30-L	38	1056	3000	4056	NaN	1
103	block2	30-R	44	792	1932	2724	2	0
104	block2	30-N	40	552	1500	2052	1	0
105	block3	40-N	66	480	2894	3374	1	0
106	block3	40-O	67	1224	1252	2476	0	0
107	block3	40-Q	69	1440	1628	3068	1	0
108	block3	40-S	71	504	905	1409	3	0
109	block3	40-S	71	504	782	1286	3	0
110	block3	40-C	55	1080	2237	3317	2	0
111	block3	40-T	72	408	1170	1578	0	0
112	block3	40-Q	69	1440	2930	4370	2	1
113	block3	40-B	54	912	2811	3723	3	0
114	block3	40-U	73	840	3000	3840	NaN	1
115	block3	40-B	54	912	3000	3912	NaN	1
116	block3	40-Z	78	1080	2318	3398	2	0
117	block3	40-F	58	888	2774	3662	3	0
118	block3	40-I	61	288	939	1227	2	0
119	block3	40-C	55	1080	2465	3545	2	0
120	block3	40-X	76	1248	3000	4248	NaN	1
121	block3	40-Y	77	1440	3000	4440	NaN	1
122	block3	40-E	57	72	694	766	1	0
123	block3	40-Y	77	1440	2635	4075	1	0
124	block3	40-D	56	696	2175	2871	2	0
125	block3	40-Z	78	1080	2472	3552	1	1
126	block3	40-L	64	912	3000	3912	NaN	1
127	block3	40-D	56	696	1837	2533	2	0
128	block3	40-K	63	1032	1959	2991	1	0
129	block3	40-X	76	1248	2811	4059	2	0
130	block3	40-P	68	1080	3000	4080	NaN	1
131	block3	40-H	60	720	1559	2279	4	0
132	block3	40-V	74	1056	3000	4056	NaN	1
133	block3	40-A	53	624	2690	3314	1	0
134	block3	40-N	66	480	1480	1960	1	0
135	block3	40-V	74	1056	2206	3262	3	0
136	block3	40-R	70	696	2517	3213	1	1
137	block3	40-P	68	1080	3000	4080	NaN	1
138	block3	40-H	60	720	1140	1860	4	0
139	block3	40-F	58	888	2630	3518	1	1
140	block3	40-T	72	408	1297	1705	0	0
141	block3	40-G	59	888	2547	3435	1	0
142	block3	40-W	75	1032	2990	4022	1	0
143	block3	40-L	64	912	3000	3912	NaN	1
144	block3	40-O	67	1224	785	2009	0	0
145	block3	40-G	59	888	1869	2757	1	0
146	block3	40-K	63	1032	1233	2265	1	0
147	block3	40-R	70	696	2678	3374	2	0
148	block3	40-I	61	288	743	1031	2	0
149	block3	40-M	65	816	1408	2224	0	0
150	block3	40-J	62	1440	2570	4010	1	0
151	block3	40-E	57	72	666	738	1	0
152	block3	40-M	65	816	1686	2502	0	0
153	block3	40-U	73	840	2236	3076	2	0
154	block3	40-J	62	1440	1967	3407	1	0
155	block3	40-W	75	1032	2836	3868	1	0
156	block3	40-A	53	624	2396	3020	1	0
