Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-D	4	1056	3000	4056	NaN	1
2	block1	15-D	4	1056	1564	2620	0	0
3	block1	15-J	10	2304	395	2699	0	0
4	block1	15-A	1	1008	978	1986	0	0
5	block1	15-N	14	744	773	1517	0	0
6	block1	15-R	18	1080	1399	2479	1	0
7	block1	15-S	19	744	606	1350	1	0
8	block1	15-O	15	1968	1312	3280	1	0
9	block1	15-B	2	1392	675	2067	0	0
10	block1	15-C	3	1728	1988	3716	0	0
11	block1	15-E	5	72	922	994	1	0
12	block1	15-P	16	1728	466	2194	1	0
13	block1	15-P	16	1728	332	2060	1	0
14	block1	15-G	7	1392	1281	2673	0	0
15	block1	15-X	24	1992	1400	3392	1	0
16	block1	15-U	21	1344	600	1944	0	0
17	block1	15-T	20	672	958	1630	1	0
18	block1	15-K	11	1656	1801	3457	1	0
19	block1	15-H	8	1080	724	1804	1	0
20	block1	15-K	11	1656	1094	2750	1	0
21	block1	15-V	22	1680	565	2245	0	0
22	block1	15-S	19	744	1662	2406	1	0
23	block1	15-Y	25	2304	918	3222	1	0
24	block1	15-G	7	1392	587	1979	0	0
25	block1	15-T	20	672	621	1293	1	0
26	block1	15-E	5	72	796	868	1	0
27	block1	15-J	10	2304	594	2898	0	0
28	block1	15-F	6	1392	876	2268	1	0
29	block1	15-R	18	1080	1649	2729	1	0
30	block1	15-H	8	1080	1075	2155	1	0
31	block1	15-F	6	1392	801	2193	1	0
32	block1	15-M	13	1320	1187	2507	1	0
33	block1	15-Y	25	2304	694	2998	1	0
34	block1	15-Q	17	2304	343	2647	1	1
35	block1	15-A	1	1008	629	1637	1	1
36	block1	15-Z	26	1704	959	2663	0	0
37	block1	15-I	9	408	841	1249	1	0
38	block1	15-X	24	1992	441	2433	1	0
39	block1	15-W	23	1656	493	2149	1	1
40	block1	15-L	12	1392	1485	2877	1	0
41	block1	15-C	3	1728	1238	2966	0	0
42	block1	15-Q	17	2304	784	3088	1	1
43	block1	15-I	9	408	714	1122	1	0
44	block1	15-O	15	1968	817	2785	1	0
45	block1	15-N	14	744	1025	1769	0	0
46	block1	15-M	13	1320	1632	2952	1	0
47	block1	15-Z	26	1704	1125	2829	0	0
48	block1	15-L	12	1392	1641	3033	1	0
49	block1	15-W	23	1656	746	2402	0	0
50	block1	15-U	21	1344	1011	2355	0	0
51	block1	15-V	22	1680	1672	3352	0	0
52	block1	15-B	2	1392	993	2385	0	0
53	block2	30-G	33	1032	1450	2482	0	0
54	block2	30-N	40	552	922	1474	0	0
55	block2	30-G	33	1032	497	1529	0	0
56	block2	30-T	46	480	1144	1624	1	0
57	block2	30-F	32	1032	2059	3091	1	0
58	block2	30-V	48	1224	598	1822	0	0
59	block2	30-F	32	1032	1814	2846	1	0
60	block2	30-X	50	1440	268	1708	1	0
61	block2	30-D	30	792	714	1506	0	0
62	block2	30-O	41	1440	412	1852	1	0
63	block2	30-I	35	312	1371	1683	1	0
64	block2	30-C	29	1272	2207	3479	0	0
65	block2	30-Q	43	1680	1636	3316	1	1
66	block2	30-L	38	1056	1269	2325	1	0
67	block2	30-R	44	792	1089	1881	1	0
68	block2	30-Y	51	1680	1155	2835	1	0
69	block2	30-M	39	960	424	1384	1	0
70	block2	30-Q	43	1680	709	2389	1	1
71	block2	30-H	34	816	714	1530	1	0
72	block2	30-B	28	1032	1098	2130	0	0
73	block2	30-I	35	312	2239	2551	1	0
74	block2	30-Z	52	1272	3000	4272	NaN	1
75	block2	30-P	42	1272	404	1676	0	1
76	block2	30-S	45	576	679	1255	1	0
77	block2	30-N	40	552	865	1417	0	0
78	block2	30-U	47	984	856	1840	0	0
79	block2	30-R	44	792	1255	2047	1	0
80	block2	30-E	31	72	853	925	1	0
81	block2	30-M	39	960	1447	2407	1	0
82	block2	30-X	50	1440	1779	3219	1	0
83	block2	30-O	41	1440	1197	2637	1	0
84	block2	30-U	47	984	1491	2475	0	0
85	block2	30-W	49	1200	1215	2415	0	0
86	block2	30-Y	51	1680	698	2378	1	0
87	block2	30-J	36	1680	759	2439	0	0
88	block2	30-B	28	1032	1175	2207	0	0
89	block2	30-C	29	1272	1718	2990	0	0
90	block2	30-H	34	816	1272	2088	1	0
91	block2	30-A	27	744	781	1525	0	0
92	block2	30-W	49	1200	780	1980	0	0
93	block2	30-K	37	1200	2686	3886	1	0
94	block2	30-V	48	1224	1262	2486	0	0
95	block2	30-T	46	480	1226	1706	1	0
96	block2	30-L	38	1056	870	1926	1	0
97	block2	30-E	31	72	683	755	1	0
98	block2	30-K	37	1200	1094	2294	1	0
99	block2	30-P	42	1272	1149	2421	1	0
100	block2	30-S	45	576	656	1232	1	0
101	block2	30-A	27	744	904	1648	0	0
102	block2	30-D	30	792	1160	1952	0	0
103	block2	30-Z	52	1272	786	2058	0	0
104	block2	30-J	36	1680	1271	2951	0	0
105	block3	40-Q	69	1440	1138	2578	0	0
106	block3	40-D	56	696	1344	2040	0	0
107	block3	40-Q	69	1440	616	2056	1	1
108	block3	40-R	70	696	757	1453	1	0
109	block3	40-Z	78	1080	655	1735	0	0
110	block3	40-C	55	1080	1196	2276	1	1
111	block3	40-P	68	1080	1588	2668	1	0
112	block3	40-B	54	912	1094	2006	0	0
113	block3	40-Y	77	1440	951	2391	1	0
114	block3	40-W	75	1032	1552	2584	0	0
115	block3	40-M	65	816	627	1443	1	0
116	block3	40-D	56	696	1107	1803	0	0
117	block3	40-W	75	1032	1168	2200	0	0
118	block3	40-P	68	1080	649	1729	1	0
119	block3	40-O	67	1224	413	1637	1	0
120	block3	40-L	64	912	1433	2345	0	1
121	block3	40-X	76	1248	1145	2393	1	0
122	block3	40-F	58	888	1051	1939	1	0
123	block3	40-I	61	288	808	1096	1	0
124	block3	40-G	59	888	789	1677	0	0
125	block3	40-S	71	504	1367	1871	1	0
126	block3	40-A	53	624	1311	1935	0	0
127	block3	40-H	60	720	427	1147	1	0
128	block3	40-L	64	912	1594	2506	1	0
129	block3	40-E	57	72	1115	1187	1	0
130	block3	40-C	55	1080	591	1671	1	1
131	block3	40-M	65	816	620	1436	1	0
132	block3	40-I	61	288	721	1009	1	0
133	block3	40-U	73	840	890	1730	0	0
134	block3	40-J	62	1440	722	2162	0	0
135	block3	40-T	72	408	907	1315	1	0
136	block3	40-X	76	1248	485	1733	1	0
137	block3	40-J	62	1440	507	1947	1	1
138	block3	40-N	66	480	1594	2074	0	0
139	block3	40-T	72	408	899	1307	1	0
140	block3	40-R	70	696	768	1464	1	0
141	block3	40-N	66	480	1017	1497	0	0
142	block3	40-A	53	624	875	1499	0	0
143	block3	40-H	60	720	431	1151	1	0
144	block3	40-S	71	504	823	1327	1	0
145	block3	40-O	67	1224	853	2077	1	0
146	block3	40-U	73	840	837	1677	0	0
147	block3	40-V	74	1056	584	1640	0	0
148	block3	40-V	74	1056	855	1911	0	0
149	block3	40-F	58	888	1134	2022	1	0
150	block3	40-B	54	912	722	1634	0	0
151	block3	40-K	63	1032	1322	2354	1	0
152	block3	40-E	57	72	829	901	1	0
153	block3	40-Y	77	1440	434	1874	1	0
154	block3	40-Z	78	1080	679	1759	0	0
155	block3	40-G	59	888	1569	2457	0	0
156	block3	40-K	63	1032	1003	2035	1	0
