Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-T	20	672	1700	2372	0	0
2	block1	15-J	10	2304	1608	3912	1	0
3	block1	15-P	16	1728	906	2634	2	0
4	block1	15-S	19	744	1197	1941	3	0
5	block1	15-Y	25	2304	1878	4182	2	1
6	block1	15-T	20	672	1208	1880	0	0
7	block1	15-S	19	744	935	1679	3	0
8	block1	15-V	22	1680	3000	4680	NaN	1
9	block1	15-F	6	1392	1721	3113	2	1
10	block1	15-D	4	1056	1470	2526	2	0
11	block1	15-R	18	1080	1581	2661	2	0
12	block1	15-C	3	1728	1499	3227	2	0
13	block1	15-Y	25	2304	3000	5304	NaN	1
14	block1	15-U	21	1344	1994	3338	2	0
15	block1	15-M	13	1320	2540	3860	1	1
16	block1	15-N	14	744	2874	3618	1	0
17	block1	15-X	24	1992	2357	4349	2	0
18	block1	15-O	15	1968	527	2495	0	0
19	block1	15-G	7	1392	2069	3461	1	0
20	block1	15-M	13	1320	1659	2979	0	0
21	block1	15-L	12	1392	1192	2584	3	0
22	block1	15-I	9	408	947	1355	2	0
23	block1	15-A	1	1008	981	1989	1	0
24	block1	15-D	4	1056	2133	3189	2	0
25	block1	15-X	24	1992	2373	4365	2	0
26	block1	15-P	16	1728	921	2649	2	0
27	block1	15-R	18	1080	879	1959	2	0
28	block1	15-B	2	1392	1801	3193	3	0
29	block1	15-N	14	744	1488	2232	1	0
30	block1	15-K	11	1656	715	2371	1	0
31	block1	15-Z	26	1704	1171	2875	2	0
32	block1	15-O	15	1968	1516	3484	0	0
33	block1	15-B	2	1392	1040	2432	3	0
34	block1	15-H	8	1080	828	1908	4	0
35	block1	15-U	21	1344	1458	2802	2	0
36	block1	15-V	22	1680	910	2590	3	0
37	block1	15-I	9	408	1079	1487	2	0
38	block1	15-Q	17	2304	813	3117	1	0
39	block1	15-F	6	1392	1399	2791	3	0
40	block1	15-K	11	1656	817	2473	1	0
41	block1	15-J	10	2304	1803	4107	1	0
42	block1	15-Z	26	1704	1248	2952	2	0
43	block1	15-W	23	1656	638	2294	1	0
44	block1	15-A	1	1008	806	1814	1	0
45	block1	15-H	8	1080	832	1912	4	0
46	block1	15-W	23	1656	1261	2917	1	0
47	block1	15-Q	17	2304	1667	3971	1	0
48	block1	15-G	7	1392	1611	3003	1	0
49	block1	15-C	3	1728	699	2427	2	0
50	block1	15-E	5	72	925	997	1	0
51	block1	15-L	12	1392	1382	2774	3	0
52	block1	15-E	5	72	969	1041	1	0
53	block2	30-J	36	1680	3000	4680	NaN	1
54	block2	30-V	48	1224	2228	3452	4	1
55	block2	30-G	33	1032	1379	2411	2	1
56	block2	30-R	44	792	766	1558	2	0
57	block2	30-P	42	1272	1306	2578	2	0
58	block2	30-S	45	576	650	1226	3	0
59	block2	30-I	35	312	725	1037	2	0
60	block2	30-V	48	1224	2175	3399	4	1
61	block2	30-A	27	744	1460	2204	1	0
