Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-M	13	1320	1103	2423	1	0
2	block1	15-A	1	1008	1414	2422	0	0
3	block1	15-R	18	1080	1022	2102	1	0
4	block1	15-E	5	72	1285	1357	1	0
5	block1	15-V	22	1680	570	2250	0	0
6	block1	15-O	15	1968	851	2819	1	0
7	block1	15-B	2	1392	1386	2778	0	0
8	block1	15-D	4	1056	1151	2207	0	0
9	block1	15-Q	17	2304	2089	4393	1	1
10	block1	15-S	19	744	782	1526	1	0
11	block1	15-N	14	744	1000	1744	0	0
12	block1	15-V	22	1680	536	2216	0	0
13	block1	15-O	15	1968	588	2556	1	0
14	block1	15-N	14	744	1027	1771	0	0
15	block1	15-J	10	2304	884	3188	0	0
16	block1	15-B	2	1392	1852	3244	0	0
17	block1	15-R	18	1080	965	2045	1	0
18	block1	15-P	16	1728	1020	2748	1	0
19	block1	15-Y	25	2304	1300	3604	1	0
20	block1	15-I	9	408	784	1192	1	0
21	block1	15-D	4	1056	1136	2192	0	0
22	block1	15-Z	26	1704	1357	3061	0	0
23	block1	15-Q	17	2304	1152	3456	1	1
24	block1	15-W	23	1656	989	2645	0	0
25	block1	15-X	24	1992	1150	3142	1	0
26	block1	15-J	10	2304	1025	3329	0	0
27	block1	15-K	11	1656	1317	2973	1	0
28	block1	15-E	5	72	1041	1113	1	0
29	block1	15-L	12	1392	1042	2434	1	0
30	block1	15-Z	26	1704	1179	2883	0	0
31	block1	15-H	8	1080	993	2073	1	0
32	block1	15-W	23	1656	2037	3693	0	0
33	block1	15-G	7	1392	1112	2504	0	0
34	block1	15-P	16	1728	821	2549	1	0
35	block1	15-A	1	1008	825	1833	0	0
36	block1	15-M	13	1320	1148	2468	1	0
37	block1	15-Y	25	2304	1923	4227	0	1
38	block1	15-U	21	1344	1507	2851	0	0
39	block1	15-C	3	1728	1337	3065	0	0
40	block1	15-L	12	1392	817	2209	1	0
41	block1	15-X	24	1992	1228	3220	1	0
42	block1	15-F	6	1392	706	2098	1	0
43	block1	15-F	6	1392	1127	2519	1	0
44	block1	15-U	21	1344	791	2135	0	0
45	block1	15-T	20	672	1542	2214	1	0
46	block1	15-I	9	408	966	1374	1	0
47	block1	15-K	11	1656	1038	2694	1	0
48	block1	15-S	19	744	735	1479	1	0
49	block1	15-C	3	1728	1404	3132	0	0
50	block1	15-G	7	1392	1295	2687	0	0
51	block1	15-H	8	1080	762	1842	1	0
52	block1	15-T	20	672	1281	1953	1	0
53	block2	30-V	48	1224	580	1804	0	0
54	block2	30-H	34	816	640	1456	1	0
55	block2	30-A	27	744	678	1422	0	0
56	block2	30-E	31	72	726	798	1	0
57	block2	30-Z	52	1272	956	2228	0	0
58	block2	30-Y	51	1680	753	2433	1	0
59	block2	30-U	47	984	723	1707	0	0
60	block2	30-C	29	1272	1207	2479	0	0
