onset	duration	sample	trial_type	value	block	speed	stim_file
198.143333	0.7440	118887	morse_14	14	1	15CPM	audio/15-N.mp3
202.976667	2.3040	121787	morse_17	17	1	15CPM	audio/15-Q.mp3
209.343333	0.7440	125607	morse_19	19	1	15CPM	audio/15-S.mp3
214.310000	1.0080	128587	morse_1	1	1	15CPM	audio/15-A.mp3
219.076667	1.0560	131447	morse_4	4	1	15CPM	audio/15-D.mp3
224.526667	1.3920	134717	morse_7	7	1	15CPM	audio/15-G.mp3
230.776667	1.0560	138467	morse_4	4	1	15CPM	audio/15-D.mp3
236.875000	1.6800	142126	morse_22	22	1	15CPM	audio/15-V.mp3
240.975000	2.3040	144586	morse_17	17	1	15CPM	audio/15-Q.mp3
246.343333	0.4080	147807	morse_9	9	1	15CPM	audio/15-I.mp3
250.460000	0.6720	150277	morse_20	20	1	15CPM	audio/15-T.mp3
254.993333	1.9680	152997	morse_15	15	1	15CPM	audio/15-O.mp3
260.475000	1.0800	156286	morse_8	8	1	15CPM	audio/15-H.mp3
264.091667	2.3040	158456	morse_25	25	1	15CPM	audio/15-Y.mp3
270.258333	1.6560	162156	morse_11	11	1	15CPM	audio/15-K.mp3
275.258333	1.3200	165156	morse_13	13	1	15CPM	audio/15-M.mp3
280.458333	1.0800	168276	morse_8	8	1	15CPM	audio/15-H.mp3
284.025000	1.3440	170416	morse_21	21	1	15CPM	audio/15-U.mp3
288.875000	0.0720	173326	morse_5	5	1	15CPM	audio/15-E.mp3
293.158333	2.3040	175896	morse_25	25	1	15CPM	audio/15-Y.mp3
300.208333	1.7280	180126	morse_3	3	1	15CPM	audio/15-C.mp3
306.808333	1.6560	184086	morse_23	23	1	15CPM	audio/15-W.mp3
312.341667	0.6720	187406	morse_20	20	1	15CPM	audio/15-T.mp3
317.090000	1.6560	190255	morse_23	23	1	15CPM	audio/15-W.mp3
321.290000	1.3920	192775	morse_2	2	1	15CPM	audio/15-B.mp3
326.825000	1.7280	196096	morse_16	16	1	15CPM	audio/15-P.mp3
