onset	duration	sample	trial_type	value	block	speed	stim_file
140.978333	0.7440	84588	morse_19	19	1	15CPM	audio/15-S.mp3
144.945000	1.3920	86968	morse_6	6	1	15CPM	audio/15-F.mp3
149.488333	1.7280	89694	morse_3	3	1	15CPM	audio/15-C.mp3
155.275000	0.6720	93166	morse_20	20	1	15CPM	audio/15-T.mp3
159.583333	2.3040	95751	morse_10	10	1	15CPM	audio/15-J.mp3
165.956667	1.6560	99575	morse_23	23	1	15CPM	audio/15-W.mp3
169.808333	1.3200	101886	morse_13	13	1	15CPM	audio/15-M.mp3
175.388333	1.0800	105234	morse_18	18	1	15CPM	audio/15-R.mp3
179.291667	1.3440	107576	morse_21	21	1	15CPM	audio/15-U.mp3
183.515000	1.6800	110110	morse_22	22	1	15CPM	audio/15-V.mp3
187.256667	1.3920	112355	morse_7	7	1	15CPM	audio/15-G.mp3
191.575000	1.0080	114946	morse_1	1	1	15CPM	audio/15-A.mp3
195.968333	1.6800	117582	morse_22	22	1	15CPM	audio/15-V.mp3
200.995000	1.7040	120598	morse_26	26	1	15CPM	audio/15-Z.mp3
206.441667	0.0720	123866	morse_5	5	1	15CPM	audio/15-E.mp3
209.905000	0.7440	125944	morse_14	14	1	15CPM	audio/15-N.mp3
215.468333	1.7040	129282	morse_26	26	1	15CPM	audio/15-Z.mp3
221.375000	0.4080	132826	morse_9	9	1	15CPM	audio/15-I.mp3
224.280000	1.3920	134569	morse_7	7	1	15CPM	audio/15-G.mp3
230.380000	1.3920	138229	morse_12	12	1	15CPM	audio/15-L.mp3
234.178333	2.3040	140508	morse_17	17	1	15CPM	audio/15-Q.mp3
240.038333	1.0560	144024	morse_4	4	1	15CPM	audio/15-D.mp3
245.371667	1.0080	147224	morse_1	1	1	15CPM	audio/15-A.mp3
249.581667	1.0800	149750	morse_8	8	1	15CPM	audio/15-H.mp3
253.651667	1.7280	152192	morse_16	16	1	15CPM	audio/15-P.mp3
259.491667	2.3040	155696	morse_10	10	1	15CPM	audio/15-J.mp3
264.890000	1.3920	158935	morse_2	2	1	15CPM	audio/15-B.mp3
