Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-C	3	1728	1769	3497	0	0
2	block1	15-Y	25	2304	2902	5206	1	0
3	block1	15-A	1	1008	1590	2598	0	0
4	block1	15-E	5	72	1126	1198	1	0
5	block1	15-X	24	1992	1090	3082	1	0
6	block1	15-F	6	1392	1746	3138	1	0
7	block1	15-S	19	744	1134	1878	1	0
8	block1	15-S	19	744	915	1659	1	0
9	block1	15-Q	17	2304	1996	4300	1	1
10	block1	15-J	10	2304	1649	3953	0	0
11	block1	15-X	24	1992	1171	3163	1	0
12	block1	15-K	11	1656	1293	2949	1	0
13	block1	15-N	14	744	2729	3473	0	0
14	block1	15-H	8	1080	989	2069	1	0
15	block1	15-J	10	2304	2029	4333	0	0
16	block1	15-F	6	1392	1100	2492	1	0
17	block1	15-P	16	1728	1214	2942	1	0
18	block1	15-U	21	1344	2515	3859	0	0
19	block1	15-C	3	1728	1700	3428	0	0
20	block1	15-D	4	1056	2916	3972	0	0
21	block1	15-T	20	672	2071	2743	1	0
22	block1	15-M	13	1320	3000	4320	NaN	1
23	block1	15-G	7	1392	3000	4392	NaN	1
24	block1	15-Q	17	2304	1028	3332	1	1
25	block1	15-E	5	72	753	825	1	0
26	block1	15-M	13	1320	2185	3505	1	0
27	block1	15-I	9	408	1490	1898	1	0
28	block1	15-B	2	1392	2929	4321	0	0
29	block1	15-Z	26	1704	1266	2970	0	0
30	block1	15-Z	26	1704	1917	3621	0	0
31	block1	15-A	1	1008	1688	2696	0	0
32	block1	15-W	23	1656	924	2580	0	0
33	block1	15-B	2	1392	1012	2404	0	0
34	block1	15-D	4	1056	1264	2320	0	0
35	block1	15-R	18	1080	2543	3623	1	0
36	block1	15-L	12	1392	1618	3010	1	0
37	block1	15-G	7	1392	3000	4392	NaN	1
38	block1	15-V	22	1680	1564	3244	0	0
39	block1	15-V	22	1680	2256	3936	0	0
40	block1	15-H	8	1080	1007	2087	1	0
41	block1	15-T	20	672	1186	1858	1	0
42	block1	15-Y	25	2304	3000	5304	NaN	1
43	block1	15-L	12	1392	3000	4392	NaN	1
44	block1	15-R	18	1080	2303	3383	1	0
45	block1	15-O	15	1968	879	2847	1	0
46	block1	15-W	23	1656	1479	3135	0	0
47	block1	15-I	9	408	1710	2118	1	0
48	block1	15-O	15	1968	575	2543	1	0
49	block1	15-P	16	1728	1695	3423	1	0
50	block1	15-U	21	1344	3000	4344	NaN	1
51	block1	15-K	11	1656	1714	3370	0	1
52	block1	15-N	14	744	2248	2992	1	1
53	block2	30-C	29	1272	3000	4272	NaN	1
54	block2	30-B	28	1032	2730	3762	0	0
55	block2	30-G	33	1032	1260	2292	0	0
56	block2	30-D	30	792	1359	2151	0	0
57	block2	30-W	49	1200	1840	3040	0	0
58	block2	30-I	35	312	832	1144	1	0
59	block2	30-S	45	576	756	1332	1	0
60	block2	30-G	33	1032	2554	3586	0	0
61	block2	30-Y	51	1680	3000	4680	NaN	1
62	block2	30-N	40	552	3000	3552	NaN	1
63	block2	30-X	50	1440	3000	4440	NaN	1
64	block2	30-Z	52	1272	1710	2982	0	0
65	block2	30-L	38	1056	3000	4056	NaN	1
66	block2	30-X	50	1440	548	1988	1	0
67	block2	30-S	45	576	741	1317	1	0
68	block2	30-N	40	552	2287	2839	0	0
69	block2	30-F	32	1032	2281	3313	1	0
70	block2	30-J	36	1680	1295	2975	0	0
71	block2	30-U	47	984	912	1896	0	0
72	block2	30-Z	52	1272	1561	2833	0	0
73	block2	30-R	44	792	3000	3792	NaN	1
74	block2	30-W	49	1200	2985	4185	0	0
75	block2	30-O	41	1440	1006	2446	1	0
76	block2	30-R	44	792	2070	2862	1	0
77	block2	30-Q	43	1680	3000	4680	NaN	1
78	block2	30-T	46	480	875	1355	1	0
79	block2	30-H	34	816	832	1648	1	0
80	block2	30-V	48	1224	1129	2353	0	0
81	block2	30-M	39	960	1345	2305	1	0
82	block2	30-P	42	1272	3000	4272	NaN	1
83	block2	30-B	28	1032	1354	2386	0	0
84	block2	30-C	29	1272	3000	4272	NaN	1
85	block2	30-F	32	1032	1026	2058	1	0
86	block2	30-L	38	1056	2218	3274	1	0
87	block2	30-H	34	816	722	1538	1	0
88	block2	30-A	27	744	1152	1896	0	0
89	block2	30-J	36	1680	2027	3707	0	0
90	block2	30-P	42	1272	3000	4272	NaN	1
91	block2	30-D	30	792	1960	2752	0	0
92	block2	30-A	27	744	1734	2478	0	0
93	block2	30-T	46	480	1262	1742	1	0
94	block2	30-E	31	72	867	939	1	0
95	block2	30-K	37	1200	1598	2798	1	0
96	block2	30-K	37	1200	1088	2288	1	0
97	block2	30-Y	51	1680	761	2441	1	0
98	block2	30-U	47	984	629	1613	0	0
99	block2	30-Q	43	1680	2041	3721	1	1
100	block2	30-E	31	72	918	990	1	0
101	block2	30-O	41	1440	687	2127	1	0
102	block2	30-I	35	312	655	967	1	0
103	block2	30-M	39	960	685	1645	1	0
104	block2	30-V	48	1224	1241	2465	0	0
105	block3	40-L	64	912	3000	3912	NaN	1
106	block3	40-Y	77	1440	3000	4440	NaN	1
107	block3	40-R	70	696	3000	3696	NaN	1
108	block3	40-F	58	888	1697	2585	1	0
109	block3	40-Y	77	1440	977	2417	1	0
110	block3	40-Z	78	1080	1503	2583	0	0
111	block3	40-X	76	1248	1389	2637	1	0
112	block3	40-V	74	1056	1200	2256	0	0
113	block3	40-S	71	504	1869	2373	1	0
114	block3	40-F	58	888	3000	3888	NaN	1
115	block3	40-P	68	1080	3000	4080	NaN	1
116	block3	40-G	59	888	2837	3725	1	1
117	block3	40-Q	69	1440	2078	3518	1	1
118	block3	40-K	63	1032	3000	4032	NaN	1
119	block3	40-C	55	1080	1982	3062	0	0
120	block3	40-A	53	624	2393	3017	0	0
121	block3	40-N	66	480	1852	2332	1	1
122	block3	40-J	62	1440	2390	3830	0	0
123	block3	40-X	76	1248	1779	3027	1	0
124	block3	40-B	54	912	1076	1988	0	0
125	block3	40-J	62	1440	3000	4440	NaN	1
126	block3	40-A	53	624	2498	3122	0	0
127	block3	40-R	70	696	1191	1887	1	0
128	block3	40-I	61	288	753	1041	1	0
129	block3	40-P	68	1080	1367	2447	1	0
130	block3	40-H	60	720	670	1390	1	0
131	block3	40-S	71	504	774	1278	1	0
132	block3	40-Q	69	1440	3000	4440	NaN	1
133	block3	40-D	56	696	3000	3696	NaN	1
134	block3	40-O	67	1224	1054	2278	1	0
135	block3	40-B	54	912	1471	2383	0	0
136	block3	40-W	75	1032	1068	2100	1	1
137	block3	40-U	73	840	624	1464	0	0
138	block3	40-G	59	888	3000	3888	NaN	1
139	block3	40-O	67	1224	1730	2954	1	0
140	block3	40-U	73	840	2675	3515	0	0
141	block3	40-D	56	696	2417	3113	0	0
142	block3	40-W	75	1032	2088	3120	0	0
143	block3	40-L	64	912	849	1761	1	0
144	block3	40-T	72	408	2165	2573	1	0
145	block3	40-I	61	288	684	972	1	0
146	block3	40-E	57	72	867	939	1	0
147	block3	40-E	57	72	846	918	1	0
148	block3	40-H	60	720	672	1392	1	0
149	block3	40-M	65	816	1854	2670	1	0
150	block3	40-K	63	1032	3000	4032	NaN	1
151	block3	40-M	65	816	972	1788	1	0
152	block3	40-Z	78	1080	1068	2148	0	0
153	block3	40-V	74	1056	1210	2266	0	0
154	block3	40-N	66	480	1325	1805	0	0
155	block3	40-T	72	408	975	1383	1	0
156	block3	40-C	55	1080	3000	4080	NaN	1
