onset	duration	sample	trial_type	value	block	speed	stim_file
253.516667	1.7040	152111	morse_26	26	1	15CPM	audio/15-Z.mp3
259.016667	1.0800	155411	morse_8	8	1	15CPM	audio/15-H.mp3
263.116667	1.7040	157871	morse_26	26	1	15CPM	audio/15-Z.mp3
269.383333	0.0720	161631	morse_5	5	1	15CPM	audio/15-E.mp3
273.933333	1.9920	164361	morse_24	24	1	15CPM	audio/15-X.mp3
280.000000	1.0080	168001	morse_1	1	1	15CPM	audio/15-A.mp3
284.100000	1.3920	170461	morse_7	7	1	15CPM	audio/15-G.mp3
290.683333	1.6800	174411	morse_22	22	1	15CPM	audio/15-V.mp3
296.050000	1.7280	177631	morse_3	3	1	15CPM	audio/15-C.mp3
301.765000	1.3920	181060	morse_2	2	1	15CPM	audio/15-B.mp3
309.065000	0.7440	185440	morse_14	14	1	15CPM	audio/15-N.mp3
314.265000	1.0800	188560	morse_18	18	1	15CPM	audio/15-R.mp3
319.683333	2.3040	191811	morse_17	17	1	15CPM	audio/15-Q.mp3
324.950000	0.6720	194971	morse_20	20	1	15CPM	audio/15-T.mp3
329.465000	0.7440	197680	morse_19	19	1	15CPM	audio/15-S.mp3
333.665000	1.6560	200200	morse_23	23	1	15CPM	audio/15-W.mp3
338.131667	2.3040	202880	morse_25	25	1	15CPM	audio/15-Y.mp3
343.431667	0.7440	206060	morse_19	19	1	15CPM	audio/15-S.mp3
348.198333	1.7280	208920	morse_3	3	1	15CPM	audio/15-C.mp3
352.631667	2.3040	211580	morse_10	10	1	15CPM	audio/15-J.mp3
358.731667	1.3440	215240	morse_21	21	1	15CPM	audio/15-U.mp3
362.248333	1.9920	217350	morse_24	24	1	15CPM	audio/15-X.mp3
368.715000	1.0560	221230	morse_4	4	1	15CPM	audio/15-D.mp3
374.615000	1.3200	224770	morse_13	13	1	15CPM	audio/15-M.mp3
379.848333	1.6560	227910	morse_11	11	1	15CPM	audio/15-K.mp3
385.831667	1.3920	231500	morse_2	2	1	15CPM	audio/15-B.mp3
389.948333	0.4080	233970	morse_9	9	1	15CPM	audio/15-I.mp3
393.198333	1.6560	235920	morse_11	11	1	15CPM	audio/15-K.mp3
398.015000	1.3920	238810	morse_12	12	1	15CPM	audio/15-L.mp3
403.115000	0.7440	241870	morse_14	14	1	15CPM	audio/15-N.mp3
408.065000	1.0560	244840	morse_4	4	1	15CPM	audio/15-D.mp3
412.798333	2.3040	247680	morse_25	25	1	15CPM	audio/15-Y.mp3
418.698333	1.3920	251220	morse_6	6	1	15CPM	audio/15-F.mp3
423.381667	1.7280	254030	morse_16	16	1	15CPM	audio/15-P.mp3
429.713333	1.3440	257829	morse_21	21	1	15CPM	audio/15-U.mp3
434.681667	1.3920	260810	morse_7	7	1	15CPM	audio/15-G.mp3
441.413333	2.3040	264849	morse_17	17	1	15CPM	audio/15-Q.mp3
447.213333	0.0720	268329	morse_5	5	1	15CPM	audio/15-E.mp3
450.648333	2.3040	270390	morse_10	10	1	15CPM	audio/15-J.mp3
455.246667	1.0800	273149	morse_18	18	1	15CPM	audio/15-R.mp3
460.996667	1.3920	276599	morse_6	6	1	15CPM	audio/15-F.mp3
465.181667	0.4080	279110	morse_9	9	1	15CPM	audio/15-I.mp3
469.546667	1.0800	281729	morse_8	8	1	15CPM	audio/15-H.mp3
475.130000	1.6560	285079	morse_23	23	1	15CPM	audio/15-W.mp3
480.996667	1.3920	288599	morse_12	12	1	15CPM	audio/15-L.mp3
486.713333	1.0080	292029	morse_1	1	1	15CPM	audio/15-A.mp3
491.280000	1.7280	294769	morse_16	16	1	15CPM	audio/15-P.mp3
495.080000	1.6800	297049	morse_22	22	1	15CPM	audio/15-V.mp3
499.580000	1.3200	299749	morse_13	13	1	15CPM	audio/15-M.mp3
504.263333	0.6720	302559	morse_20	20	1	15CPM	audio/15-T.mp3
508.096667	1.9680	304859	morse_15	15	1	15CPM	audio/15-O.mp3
514.013333	1.9680	308409	morse_15	15	1	15CPM	audio/15-O.mp3
644.195000	1.4400	386518	morse_50	50	2	30CPM	audio/30-X.mp3
649.911667	0.9600	389948	morse_39	39	2	30CPM	audio/30-M.mp3
655.236667	0.4800	393143	morse_46	46	2	30CPM	audio/30-T.mp3
660.688333	1.2720	396414	morse_52	52	2	30CPM	audio/30-Z.mp3
666.401667	1.0320	399842	morse_33	33	2	30CPM	audio/30-G.mp3
671.005000	1.0320	402604	morse_28	28	2	30CPM	audio/30-B.mp3
676.200000	1.2720	405721	morse_42	42	2	30CPM	audio/30-P.mp3
682.770000	0.5520	409663	morse_40	40	2	30CPM	audio/30-N.mp3
686.786667	0.8160	412073	morse_34	34	2	30CPM	audio/30-H.mp3
690.976667	1.2720	414587	morse_52	52	2	30CPM	audio/30-Z.mp3
695.095000	0.0720	417058	morse_31	31	2	30CPM	audio/30-E.mp3
698.205000	1.2720	418924	morse_42	42	2	30CPM	audio/30-P.mp3
704.331667	1.2240	422600	morse_48	48	2	30CPM	audio/30-V.mp3
708.851667	1.4400	425312	morse_41	41	2	30CPM	audio/30-O.mp3
712.878333	0.7440	427728	morse_27	27	2	30CPM	audio/30-A.mp3
717.218333	1.2000	430332	morse_49	49	2	30CPM	audio/30-W.mp3
721.486667	0.7920	432893	morse_44	44	2	30CPM	audio/30-R.mp3
724.406667	1.0320	434645	morse_32	32	2	30CPM	audio/30-F.mp3
730.670000	0.7920	438403	morse_30	30	2	30CPM	audio/30-D.mp3
736.998333	0.7920	442200	morse_44	44	2	30CPM	audio/30-R.mp3
743.931667	0.5520	446360	morse_40	40	2	30CPM	audio/30-N.mp3
747.993333	0.5760	448797	morse_45	45	2	30CPM	audio/30-S.mp3
752.776667	1.0320	451667	morse_28	28	2	30CPM	audio/30-B.mp3
758.826667	0.8160	455297	morse_34	34	2	30CPM	audio/30-H.mp3
761.968333	1.2000	457182	morse_37	37	2	30CPM	audio/30-K.mp3
767.225000	0.3120	460336	morse_35	35	2	30CPM	audio/30-I.mp3
771.131667	0.3120	462680	morse_35	35	2	30CPM	audio/30-I.mp3
774.960000	1.2720	464977	morse_29	29	2	30CPM	audio/30-C.mp3
