Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
54	block2	30-H	34	816	1100	1916	1	0
55	block2	30-Z	52	1272	1112	2384	0	0
56	block2	30-X	50	1440	569	2009	1	0
57	block2	30-S	45	576	726	1302	1	0
58	block2	30-P	42	1272	1654	2926	1	0
59	block2	30-H	34	816	897	1713	1	0
60	block2	30-D	30	792	1278	2070	0	0
61	block2	30-E	31	72	784	856	1	0
62	block2	30-I	35	312	1088	1400	1	0
63	block2	30-K	37	1200	1442	2642	1	0
64	block2	30-W	49	1200	2793	3993	0	0
65	block2	30-B	28	1032	1575	2607	0	0
66	block2	30-S	45	576	1234	1810	1	0
67	block2	30-Q	43	1680	2017	3697	1	1
68	block2	30-P	42	1272	785	2057	1	0
69	block2	30-V	48	1224	1331	2555	0	0
70	block2	30-I	35	312	1579	1891	1	0
71	block2	30-V	48	1224	1499	2723	0	0
72	block2	30-X	50	1440	428	1868	1	0
73	block2	30-F	32	1032	1728	2760	1	0
74	block2	30-L	38	1056	983	2039	1	0
75	block2	30-M	39	960	623	1583	1	0
76	block2	30-J	36	1680	2122	3802	0	0
77	block2	30-D	30	792	1174	1966	0	0
78	block2	30-L	38	1056	1697	2753	1	0
79	block2	30-O	41	1440	1611	3051	1	0
80	block2	30-E	31	72	1090	1162	1	0
81	block2	30-O	41	1440	762	2202	1	0
82	block2	30-G	33	1032	1424	2456	0	0
83	block2	30-C	29	1272	1683	2955	0	0
84	block2	30-T	46	480	848	1328	1	0
85	block2	30-A	27	744	1712	2456	0	0
86	block2	30-Z	52	1272	1656	2928	0	0
87	block2	30-M	39	960	1449	2409	1	0
88	block2	30-B	28	1032	2761	3793	0	0
89	block2	30-Q	43	1680	2784	4464	1	1
90	block2	30-G	33	1032	1684	2716	0	0
91	block2	30-A	27	744	2087	2831	0	0
92	block2	30-J	36	1680	1295	2975	0	0
93	block2	30-Y	51	1680	1713	3393	1	0
94	block2	30-W	49	1200	1795	2995	0	0
95	block2	30-K	37	1200	965	2165	1	0
96	block2	30-R	44	792	1314	2106	1	0
97	block2	30-T	46	480	1238	1718	1	0
98	block2	30-F	32	1032	740	1772	1	0
99	block2	30-N	40	552	1259	1811	0	0
100	block2	30-U	47	984	975	1959	0	0
101	block2	30-C	29	1272	1324	2596	0	0
102	block2	30-R	44	792	1012	1804	1	0
103	block2	30-U	47	984	2429	3413	0	0
104	block2	30-N	40	552	1018	1570	0	0
105	block3	40-Q	69	1440	2984	4424	0	0
106	block3	40-O	67	1224	705	1929	1	0
107	block3	40-C	55	1080	879	1959	0	0
108	block3	40-E	57	72	1026	1098	1	0
109	block3	40-M	65	816	525	1341	1	0
110	block3	40-W	75	1032	710	1742	0	0
111	block3	40-X	76	1248	612	1860	1	0
112	block3	40-J	62	1440	717	2157	0	0
113	block3	40-A	53	624	773	1397	0	0
114	block3	40-B	54	912	845	1757	1	1
115	block3	40-Q	69	1440	765	2205	1	1
116	block3	40-V	74	1056	1110	2166	0	0
117	block3	40-W	75	1032	2678	3710	0	0
118	block3	40-E	57	72	804	876	1	0
119	block3	40-V	74	1056	2404	3460	0	0
120	block3	40-C	55	1080	793	1873	0	0
121	block3	40-M	65	816	1360	2176	1	0
122	block3	40-X	76	1248	1373	2621	1	0
123	block3	40-O	67	1224	691	1915	1	0
124	block3	40-K	63	1032	772	1804	1	0
125	block3	40-H	60	720	763	1483	1	0
126	block3	40-L	64	912	1891	2803	1	0
127	block3	40-L	64	912	615	1527	1	0
128	block3	40-H	60	720	581	1301	1	0
129	block3	40-B	54	912	1185	2097	0	0
130	block3	40-I	61	288	885	1173	1	0
131	block3	40-F	58	888	1097	1985	1	0
132	block3	40-I	61	288	989	1277	1	0
133	block3	40-S	71	504	626	1130	1	0
134	block3	40-Z	78	1080	1639	2719	0	0
135	block3	40-G	59	888	822	1710	0	0
136	block3	40-G	59	888	792	1680	0	0
137	block3	40-A	53	624	1119	1743	0	0
138	block3	40-J	62	1440	574	2014	0	0
139	block3	40-S	71	504	970	1474	1	0
140	block3	40-P	68	1080	855	1935	1	0
141	block3	40-U	73	840	2105	2945	0	0
142	block3	40-T	72	408	868	1276	1	0
143	block3	40-R	70	696	803	1499	1	0
144	block3	40-N	66	480	1076	1556	0	0
145	block3	40-Y	77	1440	2643	4083	1	0
146	block3	40-U	73	840	759	1599	0	0
147	block3	40-D	56	696	1347	2043	0	0
148	block3	40-N	66	480	1313	1793	0	0
149	block3	40-D	56	696	2595	3291	0	0
150	block3	40-T	72	408	941	1349	1	0
151	block3	40-Y	77	1440	916	2356	1	0
152	block3	40-R	70	696	1352	2048	1	0
153	block3	40-F	58	888	1262	2150	1	0
154	block3	40-K	63	1032	962	1994	1	0
155	block3	40-Z	78	1080	1503	2583	0	0
156	block3	40-P	68	1080	2851	3931	1	0
