Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-X	24	1992	428	2420	2	0
2	block1	15-D	4	1056	599	1655	2	0
3	block1	15-U	21	1344	451	1795	2	0
4	block1	15-B	2	1392	736	2128	3	0
5	block1	15-M	13	1320	966	2286	0	0
6	block1	15-I	9	408	714	1122	2	0
7	block1	15-A	1	1008	604	1612	1	0
8	block1	15-W	23	1656	1483	3139	1	0
9	block1	15-H	8	1080	1543	2623	4	0
10	block1	15-S	19	744	932	1676	3	0
11	block1	15-G	7	1392	1162	2554	1	0
12	block1	15-B	2	1392	950	2342	3	0
13	block1	15-U	21	1344	733	2077	2	0
14	block1	15-S	19	744	838	1582	3	0
15	block1	15-T	20	672	2139	2811	0	0
16	block1	15-G	7	1392	1083	2475	1	0
17	block1	15-F	6	1392	1700	3092	3	0
18	block1	15-L	12	1392	1121	2513	3	0
19	block1	15-Q	17	2304	401	2705	1	0
20	block1	15-V	22	1680	726	2406	3	0
21	block1	15-Y	25	2304	917	3221	1	0
22	block1	15-P	16	1728	1180	2908	2	0
23	block1	15-M	13	1320	1068	2388	0	0
24	block1	15-C	3	1728	663	2391	2	0
25	block1	15-W	23	1656	1714	3370	1	0
26	block1	15-J	10	2304	410	2714	1	0
27	block1	15-H	8	1080	541	1621	4	0
28	block1	15-R	18	1080	921	2001	2	0
29	block1	15-L	12	1392	1288	2680	3	0
30	block1	15-T	20	672	979	1651	0	0
31	block1	15-O	15	1968	647	2615	0	0
32	block1	15-I	9	408	959	1367	2	0
33	block1	15-O	15	1968	470	2438	0	0
34	block1	15-E	5	72	1307	1379	1	0
35	block1	15-J	10	2304	2857	5161	0	1
36	block1	15-Z	26	1704	561	2265	2	0
37	block1	15-V	22	1680	2218	3898	3	0
38	block1	15-F	6	1392	1214	2606	3	0
39	block1	15-R	18	1080	841	1921	2	0
40	block1	15-P	16	1728	848	2576	2	0
41	block1	15-Q	17	2304	402	2706	1	0
42	block1	15-X	24	1992	1539	3531	2	0
43	block1	15-K	11	1656	589	2245	1	0
44	block1	15-N	14	744	668	1412	1	0
45	block1	15-D	4	1056	1837	2893	2	0
46	block1	15-Z	26	1704	582	2286	2	0
47	block1	15-K	11	1656	895	2551	1	0
48	block1	15-E	5	72	735	807	1	0
49	block1	15-N	14	744	823	1567	1	0
50	block1	15-C	3	1728	671	2399	2	0
51	block1	15-A	1	1008	826	1834	1	0
52	block1	15-Y	25	2304	504	2808	1	0
53	block2	30-B	28	1032	796	1828	3	0
54	block2	30-O	41	1440	1645	3085	0	0
55	block2	30-J	36	1680	388	2068	1	0
56	block2	30-G	33	1032	692	1724	2	1
57	block2	30-J	36	1680	1763	3443	1	0
58	block2	30-N	40	552	934	1486	1	0
59	block2	30-I	35	312	554	866	2	0
60	block2	30-W	49	1200	362	1562	1	0
61	block2	30-L	38	1056	1433	2489	3	0
62	block2	30-F	32	1032	2538	3570	3	0
63	block2	30-A	27	744	515	1259	1	0
64	block2	30-I	35	312	472	784	2	0
65	block2	30-H	34	816	527	1343	3	1
66	block2	30-B	28	1032	703	1735	3	0
67	block2	30-U	47	984	561	1545	2	0
68	block2	30-P	42	1272	1210	2482	1	1
69	block2	30-S	45	576	802	1378	3	0
70	block2	30-C	29	1272	1509	2781	2	0
71	block2	30-K	37	1200	610	1810	1	0
72	block2	30-V	48	1224	2243	3467	2	1
73	block2	30-Q	43	1680	371	2051	1	0
74	block2	30-E	31	72	701	773	1	0
75	block2	30-Z	52	1272	616	1888	2	0
76	block2	30-U	47	984	699	1683	2	0
77	block2	30-O	41	1440	1003	2443	0	0
78	block2	30-M	39	960	737	1697	0	0
79	block2	30-M	39	960	546	1506	0	0
80	block2	30-R	44	792	881	1673	2	0
81	block2	30-Q	43	1680	351	2031	1	0
82	block2	30-N	40	552	601	1153	1	0
83	block2	30-L	38	1056	905	1961	3	0
84	block2	30-T	46	480	659	1139	1	1
85	block2	30-A	27	744	970	1714	1	0
86	block2	30-V	48	1224	1910	3134	3	0
87	block2	30-K	37	1200	797	1997	1	0
88	block2	30-Z	52	1272	556	1828	2	0
89	block2	30-C	29	1272	740	2012	2	0
90	block2	30-D	30	792	2029	2821	2	0
91	block2	30-Y	51	1680	604	2284	1	0
92	block2	30-X	50	1440	491	1931	2	0
93	block2	30-W	49	1200	540	1740	1	0
94	block2	30-R	44	792	810	1602	2	0
95	block2	30-G	33	1032	613	1645	1	0
96	block2	30-S	45	576	1194	1770	3	0
97	block2	30-P	42	1272	628	1900	2	0
98	block2	30-F	32	1032	2059	3091	3	0
99	block2	30-E	31	72	872	944	1	0
100	block2	30-H	34	816	752	1568	4	0
101	block2	30-X	50	1440	397	1837	2	0
102	block2	30-Y	51	1680	1868	3548	1	0
103	block2	30-D	30	792	771	1563	2	0
104	block2	30-T	46	480	1371	1851	0	0
105	block3	40-R	70	696	576	1272	2	0
106	block3	40-Z	78	1080	552	1632	2	0
107	block3	40-U	73	840	1697	2537	2	0
108	block3	40-Y	77	1440	409	1849	1	0
109	block3	40-H	60	720	1405	2125	4	0
110	block3	40-T	72	408	963	1371	0	0
111	block3	40-P	68	1080	1826	2906	0	1
112	block3	40-S	71	504	617	1121	3	0
113	block3	40-G	59	888	1582	2470	1	0
114	block3	40-L	64	912	2440	3352	3	0
115	block3	40-P	68	1080	755	1835	2	0
116	block3	40-J	62	1440	521	1961	1	0
117	block3	40-Z	78	1080	486	1566	2	0
118	block3	40-F	58	888	2414	3302	3	0
119	block3	40-A	53	624	595	1219	1	0
120	block3	40-L	64	912	917	1829	3	0
121	block3	40-Y	77	1440	3000	4440	NaN	1
122	block3	40-F	58	888	2072	2960	2	1
123	block3	40-W	75	1032	790	1822	1	0
124	block3	40-E	57	72	995	1067	1	0
125	block3	40-V	74	1056	2632	3688	3	0
126	block3	40-Q	69	1440	410	1850	1	0
127	block3	40-N	66	480	792	1272	1	0
128	block3	40-R	70	696	874	1570	2	0
129	block3	40-Q	69	1440	1610	3050	1	0
130	block3	40-X	76	1248	430	1678	2	0
131	block3	40-C	55	1080	848	1928	2	0
132	block3	40-H	60	720	709	1429	3	1
133	block3	40-K	63	1032	577	1609	1	0
134	block3	40-G	59	888	1654	2542	1	0
135	block3	40-S	71	504	1944	2448	3	0
136	block3	40-D	56	696	1199	1895	2	0
137	block3	40-M	65	816	803	1619	0	0
138	block3	40-O	67	1224	565	1789	0	0
139	block3	40-O	67	1224	307	1531	0	0
140	block3	40-I	61	288	619	907	2	0
141	block3	40-B	54	912	753	1665	3	0
142	block3	40-J	62	1440	644	2084	1	0
143	block3	40-V	74	1056	2904	3960	3	0
144	block3	40-M	65	816	838	1654	0	0
145	block3	40-B	54	912	582	1494	3	0
146	block3	40-W	75	1032	603	1635	1	0
147	block3	40-E	57	72	660	732	1	0
148	block3	40-T	72	408	1030	1438	0	0
149	block3	40-X	76	1248	301	1549	2	0
150	block3	40-I	61	288	536	824	2	0
151	block3	40-C	55	1080	585	1665	2	0
152	block3	40-D	56	696	562	1258	2	0
153	block3	40-K	63	1032	1041	2073	1	0
154	block3	40-N	66	480	863	1343	1	0
155	block3	40-U	73	840	1343	2183	2	0
156	block3	40-A	53	624	950	1574	1	0
