onset	duration	sample	trial_type	value	block	speed	stim_file
75.590000	1.6560	45355	morse_11	11	1	15CPM	audio/15-K.mp3
79.883333	1.6560	47931	morse_11	11	1	15CPM	audio/15-K.mp3
84.693333	1.0560	50817	morse_4	4	1	15CPM	audio/15-D.mp3
88.280000	1.6800	52969	morse_22	22	1	15CPM	audio/15-V.mp3
93.038333	1.3920	55824	morse_6	6	1	15CPM	audio/15-F.mp3
98.328333	2.3040	58998	morse_17	17	1	15CPM	audio/15-Q.mp3
103.260000	1.7280	61957	morse_3	3	1	15CPM	audio/15-C.mp3
108.711667	1.3200	65228	morse_13	13	1	15CPM	audio/15-M.mp3
113.830000	1.7280	68299	morse_3	3	1	15CPM	audio/15-C.mp3
118.655000	1.0800	71194	morse_8	8	1	15CPM	audio/15-H.mp3
124.051667	1.3920	74432	morse_2	2	1	15CPM	audio/15-B.mp3
129.823333	1.3440	77895	morse_21	21	1	15CPM	audio/15-U.mp3
133.808333	2.3040	80286	morse_10	10	1	15CPM	audio/15-J.mp3
139.951667	1.0800	83972	morse_18	18	1	15CPM	audio/15-R.mp3
144.045000	1.3200	86428	morse_13	13	1	15CPM	audio/15-M.mp3
149.295000	1.7040	89578	morse_26	26	1	15CPM	audio/15-Z.mp3
155.506667	1.3920	93305	morse_12	12	1	15CPM	audio/15-L.mp3
160.836667	2.3040	96503	morse_25	25	1	15CPM	audio/15-Y.mp3
167.088333	1.9680	100254	morse_15	15	1	15CPM	audio/15-O.mp3
173.001667	1.7280	103802	morse_16	16	1	15CPM	audio/15-P.mp3
177.933333	1.3920	106761	morse_2	2	1	15CPM	audio/15-B.mp3
181.746667	1.0800	109049	morse_18	18	1	15CPM	audio/15-R.mp3
185.398333	0.4080	111240	morse_9	9	1	15CPM	audio/15-I.mp3
189.368333	1.0560	113622	morse_4	4	1	15CPM	audio/15-D.mp3
194.046667	1.9920	116429	morse_24	24	1	15CPM	audio/15-X.mp3
199.831667	0.7440	119900	morse_19	19	1	15CPM	audio/15-S.mp3
204.563333	1.6560	122739	morse_23	23	1	15CPM	audio/15-W.mp3
209.868333	1.3440	125922	morse_21	21	1	15CPM	audio/15-U.mp3
