Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
57	block2	30-J	36	1680	997	2677	0	0
58	block2	30-S	45	576	584	1160	1	0
59	block2	30-R	44	792	753	1545	1	0
60	block2	30-N	40	552	1041	1593	0	0
61	block2	30-V	48	1224	373	1597	0	0
62	block2	30-J	36	1680	712	2392	0	0
63	block2	30-W	49	1200	626	1826	0	0
64	block2	30-B	28	1032	1008	2040	0	0
65	block2	30-F	32	1032	905	1937	1	0
66	block2	30-P	42	1272	751	2023	1	0
67	block2	30-L	38	1056	841	1897	1	0
68	block2	30-H	34	816	835	1651	1	0
69	block2	30-T	46	480	1127	1607	1	0
70	block2	30-V	48	1224	827	2051	0	0
71	block2	30-C	29	1272	1503	2775	0	0
72	block2	30-C	29	1272	925	2197	0	0
73	block2	30-U	47	984	733	1717	0	0
74	block2	30-Y	51	1680	1995	3675	1	0
75	block2	30-M	39	960	749	1709	1	0
76	block2	30-R	44	792	1706	2498	1	0
77	block2	30-F	32	1032	903	1935	1	0
78	block2	30-D	30	792	803	1595	0	0
79	block2	30-O	41	1440	530	1970	1	0
80	block2	30-M	39	960	766	1726	1	0
81	block2	30-L	38	1056	821	1877	1	0
82	block2	30-W	49	1200	872	2072	0	0
83	block2	30-I	35	312	1276	1588	1	0
84	block2	30-Y	51	1680	1152	2832	1	0
85	block2	30-Q	43	1680	394	2074	1	1
86	block2	30-G	33	1032	1066	2098	0	0
87	block2	30-X	50	1440	479	1919	1	0
88	block2	30-H	34	816	666	1482	1	0
89	block2	30-K	37	1200	1309	2509	1	0
90	block2	30-U	47	984	1155	2139	0	0
91	block2	30-P	42	1272	1933	3205	1	0
92	block2	30-D	30	792	898	1690	0	0
93	block2	30-E	31	72	935	1007	1	0
94	block2	30-A	27	744	1118	1862	0	0
95	block2	30-Z	52	1272	706	1978	0	0
96	block2	30-S	45	576	684	1260	1	0
97	block2	30-A	27	744	885	1629	0	0
98	block2	30-Z	52	1272	665	1937	0	0
99	block2	30-B	28	1032	975	2007	0	0
100	block2	30-I	35	312	1297	1609	1	0
101	block2	30-T	46	480	789	1269	1	0
102	block2	30-G	33	1032	788	1820	0	0
103	block2	30-K	37	1200	1558	2758	1	0
104	block2	30-N	40	552	838	1390	0	0
105	block3	40-D	56	696	1270	1966	0	0
106	block3	40-R	70	696	962	1658	1	0
107	block3	40-W	75	1032	847	1879	0	0
108	block3	40-C	55	1080	1352	2432	0	0
109	block3	40-F	58	888	787	1675	1	0
110	block3	40-Z	78	1080	611	1691	0	0
111	block3	40-U	73	840	742	1582	0	0
112	block3	40-T	72	408	748	1156	1	0
113	block3	40-K	63	1032	885	1917	1	0
114	block3	40-V	74	1056	564	1620	0	0
115	block3	40-Y	77	1440	702	2142	1	0
116	block3	40-L	64	912	695	1607	1	0
117	block3	40-A	53	624	1084	1708	0	0
118	block3	40-M	65	816	680	1496	1	0
119	block3	40-A	53	624	921	1545	0	0
120	block3	40-O	67	1224	620	1844	1	0
121	block3	40-O	67	1224	291	1515	1	0
122	block3	40-X	76	1248	866	2114	1	0
123	block3	40-R	70	696	1365	2061	1	0
124	block3	40-I	61	288	738	1026	1	0
125	block3	40-E	57	72	710	782	1	0
126	block3	40-W	75	1032	527	1559	0	0
127	block3	40-T	72	408	735	1143	1	0
128	block3	40-N	66	480	724	1204	0	0
129	block3	40-J	62	1440	840	2280	0	0
130	block3	40-X	76	1248	596	1844	1	0
131	block3	40-H	60	720	538	1258	1	0
132	block3	40-P	68	1080	1116	2196	1	0
133	block3	40-I	61	288	818	1106	1	0
134	block3	40-S	71	504	740	1244	1	0
135	block3	40-P	68	1080	876	1956	1	0
136	block3	40-F	58	888	1874	2762	1	0
137	block3	40-G	59	888	1332	2220	0	0
138	block3	40-E	57	72	810	882	1	0
139	block3	40-Z	78	1080	754	1834	0	0
140	block3	40-L	64	912	1479	2391	1	0
141	block3	40-G	59	888	1550	2438	0	0
142	block3	40-J	62	1440	1448	2888	0	0
143	block3	40-D	56	696	1141	1837	0	0
144	block3	40-V	74	1056	467	1523	0	0
145	block3	40-B	54	912	805	1717	0	0
146	block3	40-H	60	720	875	1595	1	0
147	block3	40-S	71	504	1077	1581	1	0
148	block3	40-B	54	912	621	1533	0	0
149	block3	40-K	63	1032	1955	2987	1	0
150	block3	40-C	55	1080	721	1801	0	0
151	block3	40-U	73	840	694	1534	0	0
152	block3	40-N	66	480	1363	1843	0	0
153	block3	40-M	65	816	487	1303	1	0
154	block3	40-Q	69	1440	618	2058	1	1
155	block3	40-Q	69	1440	540	1980	1	1
156	block3	40-Y	77	1440	519	1959	1	0
