Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
120	block3	40-J	62	1440	710	2150	0	0
121	block3	40-Q	69	1440	1080	2520	1	1
122	block3	40-X	76	1248	1076	2324	1	0
123	block3	40-R	70	696	2747	3443	1	0
124	block3	40-I	61	288	1022	1310	1	0
125	block3	40-X	76	1248	1934	3182	1	0
126	block3	40-P	68	1080	2915	3995	1	0
127	block3	40-P	68	1080	1715	2795	0	1
128	block3	40-K	63	1032	2135	3167	1	0
129	block3	40-W	75	1032	1152	2184	0	0
130	block3	40-S	71	504	636	1140	1	0
131	block3	40-T	72	408	1004	1412	1	0
132	block3	40-A	53	624	684	1308	0	0
133	block3	40-D	56	696	1435	2131	0	0
134	block3	40-L	64	912	1234	2146	1	0
135	block3	40-B	54	912	782	1694	0	0
136	block3	40-V	74	1056	650	1706	0	0
137	block3	40-T	72	408	1204	1612	1	0
138	block3	40-L	64	912	2400	3312	0	1
139	block3	40-N	66	480	1274	1754	0	0
140	block3	40-F	58	888	1644	2532	1	0
141	block3	40-Y	77	1440	1698	3138	1	0
142	block3	40-Z	78	1080	782	1862	0	0
143	block3	40-C	55	1080	929	2009	0	0
144	block3	40-H	60	720	408	1128	1	0
145	block3	40-O	67	1224	539	1763	1	0
146	block3	40-I	61	288	945	1233	1	0
147	block3	40-J	62	1440	485	1925	0	0
148	block3	40-F	58	888	1041	1929	1	0
149	block3	40-Z	78	1080	967	2047	0	0
150	block3	40-B	54	912	602	1514	0	0
151	block3	40-E	57	72	734	806	1	0
152	block3	40-W	75	1032	1184	2216	0	0
153	block3	40-E	57	72	777	849	1	0
154	block3	40-G	59	888	1961	2849	0	0
155	block3	40-V	74	1056	507	1563	0	0
156	block3	40-M	65	816	1540	2356	1	0
