Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-Y	25	2304	2833	5137	0	1
2	block1	15-K	11	1656	1402	3058	1	0
3	block1	15-B	2	1392	1450	2842	0	0
4	block1	15-A	1	1008	2404	3412	1	1
5	block1	15-N	14	744	919	1663	0	0
6	block1	15-Y	25	2304	1509	3813	1	0
7	block1	15-D	4	1056	825	1881	0	0
8	block1	15-Z	26	1704	1095	2799	0	0
9	block1	15-W	23	1656	1937	3593	0	0
10	block1	15-Z	26	1704	2519	4223	1	1
11	block1	15-Q	17	2304	1932	4236	1	1
12	block1	15-K	11	1656	1268	2924	1	0
13	block1	15-S	19	744	1398	2142	1	0
14	block1	15-R	18	1080	2040	3120	1	0
15	block1	15-P	16	1728	1890	3618	0	1
16	block1	15-P	16	1728	2068	3796	0	1
17	block1	15-X	24	1992	2228	4220	1	0
18	block1	15-U	21	1344	1155	2499	1	1
19	block1	15-H	8	1080	1209	2289	1	0
20	block1	15-E	5	72	1366	1438	1	0
21	block1	15-T	20	672	1828	2500	1	0
22	block1	15-G	7	1392	1751	3143	1	1
23	block1	15-X	24	1992	2389	4381	1	0
24	block1	15-O	15	1968	719	2687	1	0
25	block1	15-F	6	1392	747	2139	0	1
26	block1	15-C	3	1728	1751	3479	1	1
27	block1	15-W	23	1656	1730	3386	0	0
28	block1	15-I	9	408	1280	1688	1	0
29	block1	15-F	6	1392	1356	2748	0	1
30	block1	15-J	10	2304	964	3268	0	0
31	block1	15-H	8	1080	1766	2846	1	0
32	block1	15-L	12	1392	2877	4269	1	0
33	block1	15-Q	17	2304	1983	4287	1	1
34	block1	15-E	5	72	1272	1344	1	0
35	block1	15-S	19	744	1213	1957	1	0
36	block1	15-G	7	1392	1273	2665	0	0
37	block1	15-L	12	1392	1406	2798	0	1
38	block1	15-V	22	1680	631	2311	0	0
39	block1	15-A	1	1008	882	1890	0	0
40	block1	15-R	18	1080	1258	2338	1	0
41	block1	15-N	14	744	1275	2019	0	0
42	block1	15-T	20	672	974	1646	1	0
43	block1	15-M	13	1320	2054	3374	1	0
44	block1	15-I	9	408	1361	1769	1	0
45	block1	15-O	15	1968	1007	2975	1	0
46	block1	15-M	13	1320	1365	2685	1	0
47	block1	15-B	2	1392	2071	3463	0	0
48	block1	15-D	4	1056	1960	3016	0	0
49	block1	15-V	22	1680	647	2327	0	0
50	block1	15-C	3	1728	2573	4301	1	1
51	block1	15-U	21	1344	415	1759	0	0
52	block1	15-J	10	2304	1074	3378	0	0
53	block2	30-S	45	576	1717	2293	1	0
54	block2	30-G	33	1032	2571	3603	1	1
55	block2	30-Q	43	1680	1976	3656	0	0
56	block2	30-M	39	960	1087	2047	1	0
57	block2	30-M	39	960	1285	2245	1	0
58	block2	30-I	35	312	1661	1973	1	0
59	block2	30-E	31	72	1249	1321	1	0
60	block2	30-U	47	984	837	1821	0	0
61	block2	30-J	36	1680	2362	4042	0	0
62	block2	30-X	50	1440	2407	3847	1	0
63	block2	30-Q	43	1680	2713	4393	0	0
64	block2	30-H	34	816	1227	2043	1	0
65	block2	30-K	37	1200	3000	4200	NaN	1
66	block2	30-N	40	552	1331	1883	1	1
67	block2	30-Y	51	1680	2250	3930	0	1
68	block2	30-Z	52	1272	2573	3845	1	1
69	block2	30-K	37	1200	1699	2899	1	0
70	block2	30-R	44	792	2219	3011	0	1
71	block2	30-A	27	744	983	1727	1	1
72	block2	30-H	34	816	1778	2594	1	0
73	block2	30-C	29	1272	2411	3683	1	1
74	block2	30-E	31	72	1122	1194	1	0
75	block2	30-P	42	1272	2490	3762	1	0
76	block2	30-D	30	792	3000	3792	NaN	1
77	block2	30-F	32	1032	1049	2081	0	1
78	block2	30-B	28	1032	2192	3224	1	1
79	block2	30-B	28	1032	1922	2954	1	1
80	block2	30-I	35	312	1298	1610	1	0
81	block2	30-G	33	1032	2453	3485	0	0
82	block2	30-D	30	792	2114	2906	0	0
83	block2	30-O	41	1440	818	2258	1	0
84	block2	30-L	38	1056	2565	3621	1	0
85	block2	30-L	38	1056	2513	3569	1	0
86	block2	30-P	42	1272	2230	3502	0	1
87	block2	30-Z	52	1272	2323	3595	1	1
88	block2	30-Y	51	1680	1129	2809	1	0
89	block2	30-V	48	1224	1424	2648	1	1
90	block2	30-T	46	480	1412	1892	1	0
91	block2	30-W	49	1200	1856	3056	0	0
92	block2	30-R	44	792	1868	2660	0	1
93	block2	30-F	32	1032	2832	3864	1	0
94	block2	30-J	36	1680	1552	3232	0	0
95	block2	30-C	29	1272	2385	3657	1	1
96	block2	30-O	41	1440	1278	2718	1	0
97	block2	30-N	40	552	2092	2644	1	1
98	block2	30-X	50	1440	2626	4066	1	0
99	block2	30-S	45	576	1264	1840	1	0
100	block2	30-U	47	984	2188	3172	0	0
101	block2	30-V	48	1224	2604	3828	1	1
102	block2	30-T	46	480	1073	1553	1	0
103	block2	30-A	27	744	2082	2826	0	0
104	block2	30-W	49	1200	2093	3293	1	1
105	block3	40-J	62	1440	1989	3429	1	1
106	block3	40-O	67	1224	642	1866	1	0
107	block3	40-W	75	1032	1806	2838	0	0
108	block3	40-F	58	888	1408	2296	1	0
109	block3	40-D	56	696	1311	2007	0	0
110	block3	40-W	75	1032	2758	3790	0	0
111	block3	40-O	67	1224	773	1997	1	0
112	block3	40-S	71	504	1260	1764	1	0
113	block3	40-C	55	1080	2234	3314	1	1
114	block3	40-K	63	1032	2696	3728	0	1
115	block3	40-H	60	720	984	1704	1	0
116	block3	40-C	55	1080	2157	3237	0	0
117	block3	40-V	74	1056	1130	2186	0	0
118	block3	40-D	56	696	1919	2615	0	0
119	block3	40-E	57	72	1187	1259	1	0
120	block3	40-N	66	480	1800	2280	0	0
121	block3	40-M	65	816	1319	2135	1	0
122	block3	40-B	54	912	2062	2974	0	0
123	block3	40-M	65	816	1531	2347	1	0
124	block3	40-J	62	1440	1499	2939	0	0
125	block3	40-I	61	288	1233	1521	1	0
126	block3	40-Q	69	1440	2205	3645	1	1
127	block3	40-Y	77	1440	1844	3284	1	0
128	block3	40-Y	77	1440	1749	3189	1	0
129	block3	40-Z	78	1080	1973	3053	0	0
130	block3	40-L	64	912	3000	3912	NaN	1
131	block3	40-Z	78	1080	2750	3830	0	0
132	block3	40-L	64	912	2253	3165	0	1
133	block3	40-T	72	408	1170	1578	1	0
134	block3	40-U	73	840	1096	1936	1	1
135	block3	40-S	71	504	1265	1769	1	0
136	block3	40-G	59	888	1867	2755	0	0
137	block3	40-Q	69	1440	2335	3775	1	1
138	block3	40-X	76	1248	2109	3357	1	0
139	block3	40-A	53	624	2174	2798	0	0
140	block3	40-P	68	1080	2239	3319	0	1
141	block3	40-N	66	480	1885	2365	0	0
142	block3	40-K	63	1032	1200	2232	1	0
143	block3	40-T	72	408	1349	1757	1	0
144	block3	40-A	53	624	2533	3157	1	1
145	block3	40-H	60	720	1923	2643	1	0
146	block3	40-E	57	72	1375	1447	1	0
147	block3	40-I	61	288	1531	1819	1	0
148	block3	40-P	68	1080	2107	3187	0	1
149	block3	40-X	76	1248	1352	2600	1	0
150	block3	40-B	54	912	1834	2746	0	0
151	block3	40-U	73	840	1712	2552	0	0
152	block3	40-V	74	1056	2058	3114	0	0
153	block3	40-R	70	696	1977	2673	1	0
154	block3	40-F	58	888	1635	2523	0	1
155	block3	40-R	70	696	1822	2518	0	1
156	block3	40-G	59	888	1545	2433	0	0
