Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
1	block1	15-F	6	1392	2725	4117	2	1
2	block1	15-Y	25	2304	2223	4527	0	1
3	block1	15-G	7	1392	3000	4392	NaN	1
4	block1	15-J	10	2304	2156	4460	3	1
5	block1	15-D	4	1056	1265	2321	1	1
6	block1	15-N	14	744	1448	2192	1	0
7	block1	15-O	15	1968	1103	3071	0	0
8	block1	15-N	14	744	1393	2137	0	1
9	block1	15-K	11	1656	2029	3685	0	1
10	block1	15-C	3	1728	1688	3416	0	1
11	block1	15-T	20	672	1581	2253	0	0
12	block1	15-U	21	1344	978	2322	3	1
13	block1	15-Z	26	1704	1125	2829	1	1
14	block1	15-Q	17	2304	1073	3377	0	1
15	block1	15-X	24	1992	2312	4304	2	0
16	block1	15-F	6	1392	1058	2450	3	0
17	block1	15-B	2	1392	1064	2456	2	1
18	block1	15-K	11	1656	2100	3756	0	1
19	block1	15-W	23	1656	810	2466	2	1
20	block1	15-E	5	72	1136	1208	1	0
21	block1	15-Z	26	1704	988	2692	1	1
22	block1	15-R	18	1080	2830	3910	2	0
23	block1	15-V	22	1680	769	2449	3	0
24	block1	15-T	20	672	1024	1696	0	0
25	block1	15-L	12	1392	3000	4392	NaN	1
26	block1	15-X	24	1992	1363	3355	1	1
27	block1	15-I	9	408	1030	1438	2	0
28	block1	15-E	5	72	858	930	1	0
29	block1	15-V	22	1680	589	2269	3	0
30	block1	15-H	8	1080	1743	2823	4	0
31	block1	15-R	18	1080	2180	3260	1	1
32	block1	15-M	13	1320	1320	2640	0	0
33	block1	15-D	4	1056	2472	3528	1	1
34	block1	15-Q	17	2304	1381	3685	1	0
35	block1	15-M	13	1320	1026	2346	0	0
36	block1	15-I	9	408	1232	1640	2	0
37	block1	15-A	1	1008	2230	3238	1	0
38	block1	15-A	1	1008	823	1831	2	1
39	block1	15-S	19	744	1719	2463	3	0
40	block1	15-S	19	744	992	1736	3	0
41	block1	15-H	8	1080	1172	2252	4	0
42	block1	15-P	16	1728	1407	3135	3	1
43	block1	15-O	15	1968	816	2784	0	0
44	block1	15-Y	25	2304	1251	3555	2	1
45	block1	15-B	2	1392	899	2291	2	1
46	block1	15-G	7	1392	1201	2593	0	1
47	block1	15-W	23	1656	2146	3802	2	1
48	block1	15-U	21	1344	935	2279	2	0
49	block1	15-L	12	1392	2147	3539	1	1
50	block1	15-C	3	1728	851	2579	2	0
51	block1	15-J	10	2304	3000	5304	NaN	1
52	block1	15-P	16	1728	2260	3988	0	1
53	block2	30-W	49	1200	2589	3789	2	1
54	block2	30-V	48	1224	2365	3589	4	1
55	block2	30-G	33	1032	3000	4032	NaN	1
56	block2	30-U	47	984	1066	2050	2	0
57	block2	30-J	36	1680	2554	4234	1	0
58	block2	30-D	30	792	2461	3253	1	1
59	block2	30-Q	43	1680	1766	3446	1	0
60	block2	30-L	38	1056	1307	2363	2	1
61	block2	30-L	38	1056	1214	2270	2	1
62	block2	30-Y	51	1680	813	2493	1	0
63	block2	30-C	29	1272	799	2071	2	0
64	block2	30-B	28	1032	2227	3259	3	0
65	block2	30-N	40	552	1711	2263	1	0
66	block2	30-Q	43	1680	1541	3221	1	0
67	block2	30-T	46	480	1383	1863	0	0
68	block2	30-R	44	792	1099	1891	1	1
69	block2	30-U	47	984	638	1622	3	1
70	block2	30-P	42	1272	1288	2560	1	1
71	block2	30-A	27	744	992	1736	0	1
72	block2	30-Z	52	1272	742	2014	1	1
73	block2	30-W	49	1200	1936	3136	2	1
74	block2	30-J	36	1680	2847	4527	2	1
75	block2	30-K	37	1200	894	2094	0	1
76	block2	30-H	34	816	1184	2000	4	0
77	block2	30-Y	51	1680	1116	2796	1	0
78	block2	30-E	31	72	1235	1307	1	0
79	block2	30-I	35	312	1064	1376	2	0
80	block2	30-D	30	792	1166	1958	1	1
81	block2	30-Z	52	1272	1009	2281	1	1
82	block2	30-H	34	816	1583	2399	4	0
83	block2	30-F	32	1032	2499	3531	2	1
84	block2	30-N	40	552	1657	2209	0	1
85	block2	30-T	46	480	1334	1814	0	0
86	block2	30-F	32	1032	1762	2794	2	1
87	block2	30-O	41	1440	936	2376	0	0
88	block2	30-M	39	960	895	1855	0	0
89	block2	30-X	50	1440	2174	3614	2	0
90	block2	30-S	45	576	1208	1784	3	0
91	block2	30-G	33	1032	1253	2285	0	1
92	block2	30-C	29	1272	3000	4272	NaN	1
93	block2	30-M	39	960	696	1656	0	0
94	block2	30-X	50	1440	2037	3477	2	0
95	block2	30-P	42	1272	2261	3533	1	1
96	block2	30-K	37	1200	1695	2895	1	0
97	block2	30-S	45	576	942	1518	3	0
98	block2	30-B	28	1032	2173	3205	3	0
99	block2	30-I	35	312	1284	1596	2	0
100	block2	30-E	31	72	1001	1073	1	0
101	block2	30-R	44	792	2012	2804	1	1
102	block2	30-V	48	1224	906	2130	4	1
103	block2	30-A	27	744	1246	1990	1	0
104	block2	30-O	41	1440	700	2140	0	0
105	block3	40-L	64	912	2690	3602	3	0
106	block3	40-W	75	1032	2079	3111	2	1
107	block3	40-T	72	408	947	1355	0	0
108	block3	40-Y	77	1440	2161	3601	1	0
109	block3	40-H	60	720	1226	1946	4	0
110	block3	40-Q	69	1440	1863	3303	1	0
111	block3	40-H	60	720	1378	2098	4	0
112	block3	40-V	74	1056	1060	2116	3	0
113	block3	40-S	71	504	1530	2034	3	0
114	block3	40-I	61	288	1155	1443	2	0
115	block3	40-P	68	1080	2635	3715	1	1
116	block3	40-D	56	696	2806	3502	1	1
117	block3	40-D	56	696	1243	1939	1	1
118	block3	40-X	76	1248	3000	4248	NaN	1
119	block3	40-B	54	912	1921	2833	3	0
120	block3	40-C	55	1080	3000	4080	NaN	1
121	block3	40-T	72	408	1020	1428	0	0
122	block3	40-U	73	840	1141	1981	3	1
123	block3	40-W	75	1032	1999	3031	1	0
124	block3	40-F	58	888	1503	2391	0	1
125	block3	40-Z	78	1080	2170	3250	1	1
126	block3	40-K	63	1032	1446	2478	1	0
127	block3	40-A	53	624	1415	2039	0	1
128	block3	40-B	54	912	3000	3912	NaN	1
129	block3	40-Y	77	1440	2661	4101	1	0
130	block3	40-L	64	912	2048	2960	1	1
131	block3	40-R	70	696	1721	2417	1	1
132	block3	40-R	70	696	2341	3037	2	0
133	block3	40-Z	78	1080	1448	2528	1	1
134	block3	40-C	55	1080	1036	2116	2	0
135	block3	40-J	62	1440	1708	3148	1	0
136	block3	40-K	63	1032	1665	2697	1	0
137	block3	40-N	66	480	921	1401	1	0
138	block3	40-P	68	1080	1499	2579	1	1
139	block3	40-I	61	288	1447	1735	2	0
140	block3	40-M	65	816	1878	2694	0	0
141	block3	40-J	62	1440	2424	3864	1	0
142	block3	40-A	53	624	2821	3445	2	1
143	block3	40-F	58	888	1372	2260	3	0
144	block3	40-V	74	1056	945	2001	4	1
145	block3	40-O	67	1224	1812	3036	1	1
146	block3	40-U	73	840	1380	2220	3	1
147	block3	40-E	57	72	1350	1422	1	0
148	block3	40-N	66	480	1566	2046	1	0
149	block3	40-O	67	1224	785	2009	0	0
