onset	duration	sample	trial_type	value	block	speed	stim_file
563.001667	1.3200	337802	morse_13	13	1	15CPM	audio/15-M.mp3
568.218333	1.3920	340932	morse_7	7	1	15CPM	audio/15-G.mp3
573.151667	1.3920	343892	morse_6	6	1	15CPM	audio/15-F.mp3
578.866667	1.3920	347321	morse_7	7	1	15CPM	audio/15-G.mp3
584.101667	0.6720	350462	morse_20	20	1	15CPM	audio/15-T.mp3
589.316667	1.7280	353591	morse_16	16	1	15CPM	audio/15-P.mp3
595.983333	1.3920	357591	morse_12	12	1	15CPM	audio/15-L.mp3
602.333333	1.6560	361401	morse_23	23	1	15CPM	audio/15-W.mp3
608.783333	1.9680	365271	morse_15	15	1	15CPM	audio/15-O.mp3
614.400000	1.6560	368641	morse_11	11	1	15CPM	audio/15-K.mp3
619.250000	1.7040	371551	morse_26	26	1	15CPM	audio/15-Z.mp3
624.550000	1.6800	374731	morse_22	22	1	15CPM	audio/15-V.mp3
629.083333	0.4080	377451	morse_9	9	1	15CPM	audio/15-I.mp3
632.066667	1.6800	379241	morse_22	22	1	15CPM	audio/15-V.mp3
637.316667	1.0800	382391	morse_8	8	1	15CPM	audio/15-H.mp3
642.266667	0.7440	385361	morse_14	14	1	15CPM	audio/15-N.mp3
647.183333	1.0080	388311	morse_1	1	1	15CPM	audio/15-A.mp3
653.450000	2.3040	392071	morse_10	10	1	15CPM	audio/15-J.mp3
658.350000	1.3920	395011	morse_2	2	1	15CPM	audio/15-B.mp3
663.266667	1.3920	397961	morse_6	6	1	15CPM	audio/15-F.mp3
667.516667	1.6560	400511	morse_11	11	1	15CPM	audio/15-K.mp3
673.566667	0.0720	404141	morse_5	5	1	15CPM	audio/15-E.mp3
677.398333	2.3040	406440	morse_25	25	1	15CPM	audio/15-Y.mp3
683.198333	1.3440	409920	morse_21	21	1	15CPM	audio/15-U.mp3
689.765000	1.0080	413860	morse_1	1	1	15CPM	audio/15-A.mp3
693.415000	1.0560	416050	morse_4	4	1	15CPM	audio/15-D.mp3
698.648333	1.7280	419190	morse_3	3	1	15CPM	audio/15-C.mp3
703.331667	0.6720	422000	morse_20	20	1	15CPM	audio/15-T.mp3
708.048333	0.0720	424830	morse_5	5	1	15CPM	audio/15-E.mp3
712.381667	1.0560	427430	morse_4	4	1	15CPM	audio/15-D.mp3
716.765000	1.3200	430060	morse_13	13	1	15CPM	audio/15-M.mp3
722.098333	1.9920	433260	morse_24	24	1	15CPM	audio/15-X.mp3
727.231667	1.7280	436340	morse_16	16	1	15CPM	audio/15-P.mp3
734.631667	1.3440	440780	morse_21	21	1	15CPM	audio/15-U.mp3
739.998333	1.3920	444000	morse_2	2	1	15CPM	audio/15-B.mp3
745.763333	1.7040	447459	morse_26	26	1	15CPM	audio/15-Z.mp3
753.513333	1.0800	452109	morse_8	8	1	15CPM	audio/15-H.mp3
757.730000	1.0800	454639	morse_18	18	1	15CPM	audio/15-R.mp3
762.863333	1.6560	457719	morse_23	23	1	15CPM	audio/15-W.mp3
766.963333	1.9680	460179	morse_15	15	1	15CPM	audio/15-O.mp3
771.396667	0.7440	462839	morse_14	14	1	15CPM	audio/15-N.mp3
775.330000	2.3040	465199	morse_17	17	1	15CPM	audio/15-Q.mp3
780.580000	1.7280	468349	morse_3	3	1	15CPM	audio/15-C.mp3
786.063333	0.7440	471639	morse_19	19	1	15CPM	audio/15-S.mp3
790.980000	2.3040	474589	morse_17	17	1	15CPM	audio/15-Q.mp3
795.380000	1.9920	477229	morse_24	24	1	15CPM	audio/15-X.mp3
800.646667	2.3040	480389	morse_25	25	1	15CPM	audio/15-Y.mp3
806.130000	1.3920	483679	morse_12	12	1	15CPM	audio/15-L.mp3
811.828333	0.4080	487098	morse_9	9	1	15CPM	audio/15-I.mp3
817.345000	1.0800	490408	morse_18	18	1	15CPM	audio/15-R.mp3
822.413333	2.3040	493449	morse_10	10	1	15CPM	audio/15-J.mp3
828.828333	0.7440	497298	morse_19	19	1	15CPM	audio/15-S.mp3
1017.558333	0.7920	610536	morse_44	44	2	30CPM	audio/30-R.mp3
1020.540000	0.7440	612325	morse_27	27	2	30CPM	audio/30-A.mp3
1024.805000	0.4800	614884	morse_46	46	2	30CPM	audio/30-T.mp3
1027.608333	0.5520	616566	morse_40	40	2	30CPM	audio/30-N.mp3
1031.381667	1.4400	618830	morse_41	41	2	30CPM	audio/30-O.mp3
