onset	duration	sample	trial_type	value	block	speed	stim_file
94.375000	0.6720	56626	morse_20	20	1	15CPM	audio/15-T.mp3
98.406667	1.3920	59045	morse_6	6	1	15CPM	audio/15-F.mp3
103.035000	0.7440	61822	morse_19	19	1	15CPM	audio/15-S.mp3
106.565000	0.4080	63940	morse_9	9	1	15CPM	audio/15-I.mp3
109.923333	1.7280	65955	morse_16	16	1	15CPM	audio/15-P.mp3
114.776667	2.3040	68867	morse_17	17	1	15CPM	audio/15-Q.mp3
120.803333	1.9680	72483	morse_15	15	1	15CPM	audio/15-O.mp3
125.188333	1.0080	75114	morse_1	1	1	15CPM	audio/15-A.mp3
129.578333	1.3440	77748	morse_21	21	1	15CPM	audio/15-U.mp3
134.133333	0.0720	80481	morse_5	5	1	15CPM	audio/15-E.mp3
136.588333	1.3920	81954	morse_2	2	1	15CPM	audio/15-B.mp3
141.626667	1.3440	84977	morse_21	21	1	15CPM	audio/15-U.mp3
146.318333	1.3920	87792	morse_7	7	1	15CPM	audio/15-G.mp3
150.383333	1.0560	90231	morse_4	4	1	15CPM	audio/15-D.mp3
155.526667	2.3040	93317	morse_25	25	1	15CPM	audio/15-Y.mp3
160.038333	1.0560	96024	morse_4	4	1	15CPM	audio/15-D.mp3
163.615000	1.7280	98170	morse_3	3	1	15CPM	audio/15-C.mp3
167.528333	1.7280	100518	morse_3	3	1	15CPM	audio/15-C.mp3
171.261667	0.0720	102758	morse_5	5	1	15CPM	audio/15-E.mp3
175.430000	1.3200	105259	morse_13	13	1	15CPM	audio/15-M.mp3
179.771667	1.3920	107864	morse_12	12	1	15CPM	audio/15-L.mp3
184.960000	1.3200	110977	morse_13	13	1	15CPM	audio/15-M.mp3
189.090000	1.7280	113455	morse_16	16	1	15CPM	audio/15-P.mp3
193.923333	2.3040	116355	morse_10	10	1	15CPM	audio/15-J.mp3
199.983333	1.9920	119991	morse_24	24	1	15CPM	audio/15-X.mp3
204.035000	1.3920	122422	morse_12	12	1	15CPM	audio/15-L.mp3
209.718333	1.0800	125832	morse_8	8	1	15CPM	audio/15-H.mp3
213.961667	0.7440	128378	morse_14	14	1	15CPM	audio/15-N.mp3
217.210000	1.3920	130327	morse_6	6	1	15CPM	audio/15-F.mp3
222.246667	1.0080	133349	morse_1	1	1	15CPM	audio/15-A.mp3
226.763333	1.7040	136059	morse_26	26	1	15CPM	audio/15-Z.mp3
232.560000	1.6800	139537	morse_22	22	1	15CPM	audio/15-V.mp3
236.998333	0.7440	142200	morse_19	19	1	15CPM	audio/15-S.mp3
241.971667	2.3040	145184	morse_10	10	1	15CPM	audio/15-J.mp3
247.703333	1.9680	148623	morse_15	15	1	15CPM	audio/15-O.mp3
252.228333	1.6560	151338	morse_11	11	1	15CPM	audio/15-K.mp3
257.633333	1.0800	154581	morse_8	8	1	15CPM	audio/15-H.mp3
261.063333	1.0800	156639	morse_18	18	1	15CPM	audio/15-R.mp3
265.676667	0.7440	159407	morse_14	14	1	15CPM	audio/15-N.mp3
269.311667	1.3920	161588	morse_2	2	1	15CPM	audio/15-B.mp3
273.345000	1.0800	164008	morse_18	18	1	15CPM	audio/15-R.mp3
277.166667	1.6560	166301	morse_23	23	1	15CPM	audio/15-W.mp3
282.326667	2.3040	169397	morse_25	25	1	15CPM	audio/15-Y.mp3
287.538333	1.7040	172524	morse_26	26	1	15CPM	audio/15-Z.mp3
291.631667	1.9920	174980	morse_24	24	1	15CPM	audio/15-X.mp3
296.140000	1.6560	177685	morse_11	11	1	15CPM	audio/15-K.mp3
301.313333	2.3040	180789	morse_17	17	1	15CPM	audio/15-Q.mp3
307.288333	1.6800	184374	morse_22	22	1	15CPM	audio/15-V.mp3
310.743333	0.6720	186447	morse_20	20	1	15CPM	audio/15-T.mp3
313.738333	1.6560	188244	morse_23	23	1	15CPM	audio/15-W.mp3
318.121667	1.3920	190874	morse_7	7	1	15CPM	audio/15-G.mp3
322.896667	0.4080	193739	morse_9	9	1	15CPM	audio/15-I.mp3
451.921667	1.4400	271154	morse_50	50	2	30CPM	audio/30-X.mp3
457.515000	1.6800	274510	morse_43	43	2	30CPM	audio/30-Q.mp3
463.023333	0.4800	277815	morse_46	46	2	30CPM	audio/30-T.mp3
465.728333	1.4400	279438	morse_41	41	2	30CPM	audio/30-O.mp3
469.133333	1.4400	281481	morse_41	41	2	30CPM	audio/30-O.mp3
473.298333	1.4400	283980	morse_50	50	2	30CPM	audio/30-X.mp3
479.768333	1.6800	287862	morse_43	43	2	30CPM	audio/30-Q.mp3
483.938333	0.8160	290364	morse_34	34	2	30CPM	audio/30-H.mp3
487.001667	1.6800	292202	morse_51	51	2	30CPM	audio/30-Y.mp3
493.356667	0.5520	296015	morse_40	40	2	30CPM	audio/30-N.mp3
496.043333	0.9840	297627	morse_47	47	2	30CPM	audio/30-U.mp3
500.793333	0.5520	300477	morse_40	40	2	30CPM	audio/30-N.mp3
503.853333	0.7920	302313	morse_30	30	2	30CPM	audio/30-D.mp3
507.563333	0.8160	304539	morse_34	34	2	30CPM	audio/30-H.mp3
511.050000	1.2000	306631	morse_37	37	2	30CPM	audio/30-K.mp3
516.300000	0.0720	309781	morse_31	31	2	30CPM	audio/30-E.mp3
520.433333	1.2720	312261	morse_52	52	2	30CPM	audio/30-Z.mp3
524.910000	1.0320	314947	morse_28	28	2	30CPM	audio/30-B.mp3
530.473333	1.2000	318285	morse_49	49	2	30CPM	audio/30-W.mp3
534.658333	1.0320	320796	morse_32	32	2	30CPM	audio/30-F.mp3
539.756667	0.9840	323855	morse_47	47	2	30CPM	audio/30-U.mp3
542.895000	1.2240	325738	morse_48	48	2	30CPM	audio/30-V.mp3
547.283333	0.7440	328371	morse_27	27	2	30CPM	audio/30-A.mp3
551.390000	0.7440	330835	morse_27	27	2	30CPM	audio/30-A.mp3
555.675000	1.2720	333406	morse_42	42	2	30CPM	audio/30-P.mp3
560.526667	1.0320	336317	morse_32	32	2	30CPM	audio/30-F.mp3
565.031667	1.0320	339020	morse_33	33	2	30CPM	audio/30-G.mp3
570.731667	1.0320	342440	morse_28	28	2	30CPM	audio/30-B.mp3
575.745000	1.0560	345448	morse_38	38	2	30CPM	audio/30-L.mp3
581.463333	1.2720	348879	morse_29	29	2	30CPM	audio/30-C.mp3
586.106667	1.2000	351665	morse_37	37	2	30CPM	audio/30-K.mp3
591.406667	1.6800	354845	morse_36	36	2	30CPM	audio/30-J.mp3
596.643333	1.2720	357987	morse_52	52	2	30CPM	audio/30-Z.mp3
601.636667	1.2240	360983	morse_48	48	2	30CPM	audio/30-V.mp3
605.471667	1.6800	363284	morse_36	36	2	30CPM	audio/30-J.mp3
609.191667	0.7920	365516	morse_44	44	2	30CPM	audio/30-R.mp3
613.346667	1.6800	368009	morse_51	51	2	30CPM	audio/30-Y.mp3
618.016667	0.9600	370811	morse_39	39	2	30CPM	audio/30-M.mp3
620.996667	0.5760	372599	morse_45	45	2	30CPM	audio/30-S.mp3
624.770000	1.2000	374863	morse_49	49	2	30CPM	audio/30-W.mp3
629.621667	1.0320	377774	morse_33	33	2	30CPM	audio/30-G.mp3
