Trial	Block	Stimulus	Trigger	Stimulus_cuetime	Resposetime	stimutoRT_time	Resposetype	Judge_Right_Wrong
84	block2	30-R	44	792	2192	2984	0	1
85	block2	30-D	30	792	2181	2973	0	0
86	block2	30-J	36	1680	816	2496	0	0
87	block2	30-G	33	1032	1417	2449	0	0
88	block2	30-Q	43	1680	653	2333	1	1
89	block2	30-N	40	552	838	1390	0	0
90	block2	30-S	45	576	938	1514	1	0
91	block2	30-K	37	1200	1125	2325	1	0
92	block2	30-T	46	480	963	1443	1	0
93	block2	30-O	41	1440	553	1993	1	0
94	block2	30-M	39	960	781	1741	1	0
95	block2	30-D	30	792	1334	2126	0	0
96	block2	30-A	27	744	1672	2416	0	0
97	block2	30-Y	51	1680	1731	3411	1	0
98	block2	30-Z	52	1272	1027	2299	0	0
99	block2	30-L	38	1056	903	1959	1	0
100	block2	30-B	28	1032	800	1832	0	0
101	block2	30-V	48	1224	1806	3030	0	0
102	block2	30-N	40	552	838	1390	0	0
103	block2	30-I	35	312	958	1270	1	0
104	block2	30-O	41	1440	712	2152	1	0
105	block3	40-L	64	912	2339	3251	0	1
106	block3	40-E	57	72	896	968	1	0
107	block3	40-S	71	504	875	1379	1	0
108	block3	40-C	55	1080	2200	3280	0	0
109	block3	40-U	73	840	1263	2103	0	0
110	block3	40-I	61	288	817	1105	1	0
111	block3	40-L	64	912	1183	2095	1	0
112	block3	40-Y	77	1440	504	1944	0	1
113	block3	40-M	65	816	1204	2020	1	0
114	block3	40-O	67	1224	410	1634	1	0
115	block3	40-J	62	1440	1709	3149	0	0
116	block3	40-A	53	624	890	1514	0	0
117	block3	40-Q	69	1440	871	2311	1	1
118	block3	40-T	72	408	932	1340	1	0
119	block3	40-B	54	912	1007	1919	0	0
120	block3	40-Q	69	1440	1079	2519	1	1
121	block3	40-E	57	72	1160	1232	1	0
122	block3	40-N	66	480	1089	1569	0	0
123	block3	40-V	74	1056	1379	2435	0	0
124	block3	40-F	58	888	1542	2430	1	0
125	block3	40-D	56	696	1965	2661	0	0
126	block3	40-W	75	1032	1135	2167	0	0
127	block3	40-P	68	1080	1125	2205	1	0
128	block3	40-W	75	1032	1041	2073	0	0
129	block3	40-Z	78	1080	2872	3952	0	0
130	block3	40-V	74	1056	1999	3055	0	0
131	block3	40-Z	78	1080	1790	2870	0	0
132	block3	40-T	72	408	854	1262	1	0
133	block3	40-X	76	1248	2113	3361	1	0
134	block3	40-J	62	1440	1875	3315	0	0
135	block3	40-B	54	912	1142	2054	0	0
136	block3	40-K	63	1032	2370	3402	1	0
137	block3	40-H	60	720	872	1592	1	0
138	block3	40-F	58	888	1891	2779	1	0
139	block3	40-C	55	1080	1684	2764	0	0
140	block3	40-G	59	888	1795	2683	0	0
141	block3	40-A	53	624	961	1585	0	0
142	block3	40-N	66	480	1369	1849	0	0
143	block3	40-P	68	1080	1791	2871	1	0
144	block3	40-H	60	720	787	1507	1	0
145	block3	40-K	63	1032	2157	3189	1	0
146	block3	40-R	70	696	2010	2706	1	0
147	block3	40-O	67	1224	617	1841	1	0
148	block3	40-U	73	840	1638	2478	0	0
149	block3	40-Y	77	1440	1491	2931	1	0
150	block3	40-X	76	1248	771	2019	1	0
151	block3	40-I	61	288	944	1232	1	0
152	block3	40-G	59	888	2015	2903	0	0
153	block3	40-D	56	696	1342	2038	0	0
154	block3	40-M	65	816	864	1680	1	0
155	block3	40-R	70	696	1864	2560	1	0
156	block3	40-S	71	504	838	1342	1	0
